linha=1 | nome=Eduarda | acao=estudou computacao | valor=1738
linha=1394 | nome=Igor | acao=executou o benchmark | valor=4602
linha=1395 | nome=Joao | acao=otimizou o algoritmo | valor=1308
linha=1396 | nome=Bruno | acao=executou o benchmark | valor=6844
linha=1397 | nome=Mariana | acao=participou da aula | valor=1859
linha=1398 | nome=Vitor | acao=fez um experimento | valor=6414
linha=1399 | nome=Lucas | acao=analisou os resultados | valor=7722
linha=1400 | nome=Karen | acao=escreveu o relatorio | valor=7461
linha=1401 | nome=Lucas | acao=comparou as metricas | valor=2527
linha=1402 | nome=Vitor | acao=estudou computacao | valor=3093
linha=1403 | nome=Joao | acao=estudou computacao | valor=7165
linha=1404 | nome=Mariana | acao=analisou os resultados | valor=4788
linha=1405 | nome=Helena | acao=escreveu o relatorio | valor=3084
linha=1406 | nome=Igor | acao=otimizou o algoritmo | valor=7355
linha=1407 | nome=Vitor | acao=participou da aula | valor=5371
linha=1408 | nome=Mariana | acao=fez um experimento | valor=3357
linha=1409 | nome=Tiago | acao=fez um experimento | valor=7609
linha=1410 | nome=Paulo | acao=comparou as metricas | valor=2909
linha=1411 | nome=Ana | acao=analisou os resultados | valor=1717
linha=1412 | nome=Sofia | acao=estudou computacao | valor=4787
linha=1413 | nome=Sofia | acao=analisou os resultados | valor=6252
linha=1414 | nome=Gabriela | acao=escreveu o relatorio | valor=8424
linha=1415 | nome=Helena | acao=participou da aula | valor=6972
linha=1416 | nome=Ana | acao=analisou os resultados | valor=6260
linha=1417 | nome=Daniela | acao=executou o benchmark | valor=6967
linha=1418 | nome=Mariana | acao=estudou computacao | valor=3152
linha=1419 | nome=Mariana | acao=fez um experimento | valor=1169
linha=1420 | nome=Bruno | acao=participou da aula | valor=9705
linha=1421 | nome=Daniela | acao=participou da aula | valor=6316
linha=1422 | nome=Daniela | acao=comparou as metricas | valor=1417
linha=1423 | nome=Ana | acao=otimizou o algoritmo | valor=8368
linha=1424 | nome=Vitor | acao=estudou computacao | valor=1119
linha=1425 | nome=Carlos | acao=escreveu o relatorio | valor=6044
linha=1426 | nome=Eduarda | acao=executou o benchmark | valor=7777
linha=1427 | nome=Otavio | acao=otimizou o algoritmo | valor=7460
linha=1428 | nome=Vitor | acao=estudou computacao | valor=4755
linha=1429 | nome=Tiago | acao=fez um experimento | valor=5050
linha=1430 | nome=Mariana | acao=otimizou o algoritmo | valor=9186
linha=1431 | nome=Mariana | acao=comparou as metricas | valor=1803
linha=1432 | nome=Joao | acao=participou da aula | valor=6552
linha=1433 | nome=Daniela | acao=executou o benchmark | valor=9947
linha=1434 | nome=Vitor | acao=executou o benchmark | valor=3452
linha=1435 | nome=Karen | acao=otimizou o algoritmo | valor=2328
linha=1436 | nome=Carlos | acao=otimizou o algoritmo | valor=1706
linha=1437 | nome=Otavio | acao=analisou os resultados | valor=8526
linha=1438 | nome=Renata | acao=otimizou o algoritmo | valor=9136
linha=1439 | nome=Paulo | acao=comparou as metricas | valor=4060
linha=1440 | nome=Carlos | acao=escreveu o relatorio | valor=2672
linha=1441 | nome=Ana | acao=fez um experimento | valor=1184
linha=1442 | nome=Daniela | acao=escreveu o relatorio | valor=8127
linha=1443 | nome=Ana | acao=comparou as metricas | valor=2755
linha=1444 | nome=Felipe | acao=comparou as metricas | valor=5216
linha=1445 | nome=Vitor | acao=analisou os resultados | valor=7049
linha=1446 | nome=Helena | acao=executou o benchmark | valor=8117
linha=1447 | nome=Ana | acao=participou da aula | valor=3479
linha=1448 | nome=Joao | acao=participou da aula | valor=4038
linha=1449 | nome=Felipe | acao=analisou os resultados | valor=2956
linha=1450 | nome=Otavio | acao=executou o benchmark | valor=8082
linha=1451 | nome=Renata | acao=participou da aula | valor=1540
linha=1452 | nome=Mariana | acao=otimizou o algoritmo | valor=3249
linha=1453 | nome=Gabriela | acao=executou o benchmark | valor=6751
linha=1454 | nome=Carlos | acao=otimizou o algoritmo | valor=1328
linha=1455 | nome=Natalia | acao=otimizou o algoritmo | valor=7634
linha=1456 | nome=Igor | acao=escreveu o relatorio | valor=8953
linha=1457 | nome=Gabriela | acao=executou o benchmark | valor=5924
linha=1458 | nome=Mariana | acao=otimizou o algoritmo | valor=2976
linha=1459 | nome=Natalia | acao=otimizou o algoritmo | valor=2925
linha=1460 | nome=Vitor | acao=comparou as metricas | valor=4412
linha=1461 | nome=Tiago | acao=comparou as metricas | valor=9470
linha=1462 | nome=Bruno | acao=participou da aula | valor=7941
linha=1463 | nome=Natalia | acao=executou o benchmark | valor=4359
linha=1464 | nome=Mariana | acao=otimizou o algoritmo | valor=9974
linha=1465 | nome=Tiago | acao=escreveu o relatorio | valor=2832
linha=1466 | nome=Paulo | acao=participou da aula | valor=3478
linha=1467 | nome=Daniela | acao=comparou as metricas | valor=5435
linha=1468 | nome=Carlos | acao=comparou as metricas | valor=4836
linha=1469 | nome=Helena | acao=executou o benchmark | valor=2434
linha=1470 | nome=Tiago | acao=fez um experimento | valor=5979
linha=1471 | nome=Lucas | acao=fez um experimento | valor=7676
linha=1472 | nome=Renata | acao=otimizou o algoritmo | valor=9999
linha=1473 | nome=Mariana | acao=fez um experimento | valor=6483
linha=1474 | nome=Vitor | acao=participou da aula | valor=5558
linha=1475 | nome=Karen | acao=otimizou o algoritmo | valor=6662
linha=1476 | nome=Eduarda | acao=otimizou o algoritmo | valor=1938
linha=1477 | nome=Natalia | acao=comparou as metricas | valor=7151
linha=1478 | nome=Ana | acao=participou da aula | valor=7121
linha=1479 | nome=Natalia | acao=comparou as metricas | valor=7575
linha=1480 | nome=Gabriela | acao=participou da aula | valor=2642
linha=1481 | nome=Lucas | acao=participou da aula | valor=4277
linha=1482 | nome=Bruno | acao=otimizou o algoritmo | valor=1840
linha=1483 | nome=Bruno | acao=participou da aula | valor=3062
linha=1484 | nome=Daniela | acao=otimizou o algoritmo | valor=8050
linha=1485 | nome=Helena | acao=participou da aula | valor=3221
linha=1486 | nome=Bruno | acao=analisou os resultados | valor=8599
linha=1487 | nome=Karen | acao=otimizou o algoritmo | valor=3543
linha=1488 | nome=Eduarda | acao=fez um experimento | valor=1011
linha=1489 | nome=Karen | acao=participou da aula | valor=7502
linha=1490 | nome=Mariana | acao=fez um experimento | valor=8078
linha=1491 | nome=Mariana | acao=participou da aula | valor=6709
linha=1492 | nome=Daniela | acao=comparou as metricas | valor=7922
linha=1493 | nome=Lucas | acao=fez um experimento | valor=6771
linha=1494 | nome=Helena | acao=estudou computacao | valor=5036
linha=1495 | nome=Karen | acao=participou da aula | valor=1729
linha=1496 | nome=Gabriela | acao=escreveu o relatorio | valor=1629
linha=1497 | nome=Ana | acao=analisou os resultados | valor=3732
linha=1498 | nome=Vitor | acao=fez um experimento | valor=2940
linha=1499 | nome=Karen | acao=otimizou o algoritmo | valor=7643
linha=1500 | nome=Bruno | acao=executou o benchmark | valor=2885
linha=1501 | nome=Eduarda | acao=fez um experimento | valor=5708
linha=1502 | nome=Sofia | acao=fez um experimento | valor=9005
linha=1503 | nome=Natalia | acao=fez um experimento | valor=7773
linha=1504 | nome=Joao | acao=analisou os resultados | valor=7972
linha=1505 | nome=Otavio | acao=estudou computacao | valor=4915
linha=1506 | nome=Lucas | acao=estudou computacao | valor=6243
linha=1507 | nome=Renata | acao=estudou computacao | valor=8835
linha=1508 | nome=Natalia | acao=executou o benchmark | valor=5409
linha=1509 | nome=Joao | acao=executou o benchmark | valor=2847
linha=1510 | nome=Ana | acao=estudou computacao | valor=2049
linha=1511 | nome=Carlos | acao=escreveu o relatorio | valor=8136
linha=1512 | nome=Mariana | acao=escreveu o relatorio | valor=1317
linha=1513 | nome=Eduarda | acao=escreveu o relatorio | valor=4209
linha=1514 | nome=Daniela | acao=estudou computacao | valor=1180
linha=1515 | nome=Tiago | acao=fez um experimento | valor=7750
linha=1516 | nome=Helena | acao=comparou as metricas | valor=5466
linha=1517 | nome=Sofia | acao=estudou computacao | valor=5671
linha=1518 | nome=Eduarda | acao=comparou as metricas | valor=4186
linha=1519 | nome=Daniela | acao=otimizou o algoritmo | valor=9945
linha=1520 | nome=Eduarda | acao=comparou as metricas | valor=6898
linha=1521 | nome=Renata | acao=executou o benchmark | valor=2595
linha=1522 | nome=Otavio | acao=analisou os resultados | valor=7119
linha=1523 | nome=Lucas | acao=comparou as metricas | valor=4377
linha=1524 | nome=Gabriela | acao=escreveu o relatorio | valor=4227
linha=1525 | nome=Mariana | acao=executou o benchmark | valor=3189
linha=1526 | nome=Ana | acao=otimizou o algoritmo | valor=2581
linha=1527 | nome=Paulo | acao=estudou computacao | valor=7481
linha=1528 | nome=Daniela | acao=analisou os resultados | valor=3468
linha=1529 | nome=Sofia | acao=estudou computacao | valor=3119
linha=1530 | nome=Mariana | acao=estudou computacao | valor=7515
linha=1531 | nome=Felipe | acao=comparou as metricas | valor=7357
linha=1532 | nome=Mariana | acao=escreveu o relatorio | valor=1403
linha=1533 | nome=Otavio | acao=estudou computacao | valor=1908
linha=1534 | nome=Mariana | acao=comparou as metricas | valor=4231
linha=1535 | nome=Otavio | acao=executou o benchmark | valor=5191
linha=1536 | nome=Karen | acao=analisou os resultados | valor=4242
linha=1537 | nome=Helena | acao=estudou computacao | valor=9083
linha=1538 | nome=Joao | acao=otimizou o algoritmo | valor=2380
linha=1539 | nome=Sofia | acao=estudou computacao | valor=6690
linha=1540 | nome=Sofia | acao=analisou os resultados | valor=9425
linha=1541 | nome=Ana | acao=participou da aula | valor=5753
linha=1542 | nome=Ana | acao=comparou as metricas | valor=4075
linha=1543 | nome=Sofia | acao=estudou computacao | valor=7196
linha=1544 | nome=Renata | acao=otimizou o algoritmo | valor=3651
linha=1545 | nome=Otavio | acao=otimizou o algoritmo | valor=9602
linha=1546 | nome=Renata | acao=fez um experimento | valor=5295
linha=1547 | nome=Paulo | acao=otimizou o algoritmo | valor=2971
linha=1548 | nome=Renata | acao=fez um experimento | valor=2351
linha=1549 | nome=Carlos | acao=escreveu o relatorio | valor=7107
linha=1550 | nome=Mariana | acao=analisou os resultados | valor=6808
linha=1551 | nome=Joao | acao=otimizou o algoritmo | valor=5131
linha=1552 | nome=Ana | acao=otimizou o algoritmo | valor=2211
linha=1553 | nome=Joao | acao=participou da aula | valor=7385
linha=1554 | nome=Mariana | acao=estudou computacao | valor=6392
linha=1555 | nome=Ana | acao=participou da aula | valor=9403
linha=1556 | nome=Gabriela | acao=escreveu o relatorio | valor=4720
linha=1557 | nome=Bruno | acao=estudou computacao | valor=7188
linha=1558 | nome=Sofia | acao=otimizou o algoritmo | valor=6438
linha=1559 | nome=Ana | acao=fez um experimento | valor=6597
linha=1560 | nome=Ana | acao=participou da aula | valor=7517
linha=1561 | nome=Joao | acao=analisou os resultados | valor=8800
linha=1562 | nome=Sofia | acao=escreveu o relatorio | valor=4423
linha=1563 | nome=Otavio | acao=fez um experimento | valor=8304
linha=1564 | nome=Daniela | acao=otimizou o algoritmo | valor=2560
linha=1565 | nome=Joao | acao=executou o benchmark | valor=6225
linha=1566 | nome=Gabriela | acao=escreveu o relatorio | valor=8936
linha=1567 | nome=Otavio | acao=escreveu o relatorio | valor=6172
linha=1568 | nome=Carlos | acao=comparou as metricas | valor=6319
linha=1569 | nome=Lucas | acao=escreveu o relatorio | valor=7722
linha=1570 | nome=Felipe | acao=otimizou o algoritmo | valor=3993
linha=1571 | nome=Helena | acao=otimizou o algoritmo | valor=5873
linha=1572 | nome=Sofia | acao=analisou os resultados | valor=3894
linha=1573 | nome=Felipe | acao=estudou computacao | valor=3761
linha=1574 | nome=Ana | acao=analisou os resultados | valor=2285
linha=1575 | nome=Paulo | acao=fez um experimento | valor=5860
linha=1576 | nome=Joao | acao=analisou os resultados | valor=6554
linha=1577 | nome=Mariana | acao=comparou as metricas | valor=5987
linha=1578 | nome=Ana | acao=escreveu o relatorio | valor=9949
linha=1579 | nome=Renata | acao=executou o benchmark | valor=1678
linha=1580 | nome=Igor | acao=comparou as metricas | valor=1435
linha=1581 | nome=Karen | acao=analisou os resultados | valor=9896
linha=1582 | nome=Bruno | acao=fez um experimento | valor=6419
linha=1583 | nome=Joao | acao=escreveu o relatorio | valor=8330
linha=1584 | nome=Carlos | acao=fez um experimento | valor=9447
linha=1585 | nome=Bruno | acao=estudou computacao | valor=4859
linha=1586 | nome=Eduarda | acao=fez um experimento | valor=2307
linha=1587 | nome=Carlos | acao=executou o benchmark | valor=2923
linha=1588 | nome=Ana | acao=comparou as metricas | valor=8018
linha=1589 | nome=Felipe | acao=analisou os resultados | valor=3007
linha=1590 | nome=Otavio | acao=estudou computacao | valor=4828
linha=1591 | nome=Ana | acao=fez um experimento | valor=6663
linha=1592 | nome=Natalia | acao=comparou as metricas | valor=1562
linha=1593 | nome=Eduarda | acao=escreveu o relatorio | valor=7368
linha=1594 | nome=Igor | acao=executou o benchmark | valor=8037
linha=1595 | nome=Renata | acao=analisou os resultados | valor=2884
linha=1596 | nome=Lucas | acao=estudou computacao | valor=4751
linha=1597 | nome=Renata | acao=analisou os resultados | valor=3757
linha=1598 | nome=Helena | acao=fez um experimento | valor=5067
linha=1599 | nome=Daniela | acao=analisou os resultados | valor=3062
linha=1600 | nome=Mariana | acao=escreveu o relatorio | valor=6360
linha=1601 | nome=Bruno | acao=executou o benchmark | valor=5631
linha=1602 | nome=Otavio | acao=executou o benchmark | valor=8855
linha=1603 | nome=Lucas | acao=analisou os resultados | valor=7433
linha=1604 | nome=Bruno | acao=analisou os resultados | valor=5890
linha=1605 | nome=Joao | acao=analisou os resultados | valor=1321
linha=1606 | nome=Helena | acao=fez um experimento | valor=1118
linha=1607 | nome=Otavio | acao=estudou computacao | valor=7745
linha=1608 | nome=Sofia | acao=executou o benchmark | valor=3314
linha=1609 | nome=Bruno | acao=analisou os resultados | valor=6083
linha=1610 | nome=Daniela | acao=fez um experimento | valor=1737
linha=1611 | nome=Mariana | acao=fez um experimento | valor=3203
linha=1612 | nome=Otavio | acao=executou o benchmark | valor=7410
linha=1613 | nome=Carlos | acao=executou o benchmark | valor=6132
linha=1614 | nome=Tiago | acao=executou o benchmark | valor=2507
linha=1615 | nome=Tiago | acao=escreveu o relatorio | valor=1479
linha=1616 | nome=Felipe | acao=estudou computacao | valor=2186
linha=1617 | nome=Otavio | acao=escreveu o relatorio | valor=8052
linha=1618 | nome=Carlos | acao=participou da aula | valor=9193
linha=1619 | nome=Felipe | acao=estudou computacao | valor=8269
linha=1620 | nome=Mariana | acao=escreveu o relatorio | valor=5913
linha=1621 | nome=Igor | acao=participou da aula | valor=1666
linha=1622 | nome=Karen | acao=analisou os resultados | valor=9726
linha=1623 | nome=Renata | acao=escreveu o relatorio | valor=3017
linha=1624 | nome=Renata | acao=executou o benchmark | valor=9458
linha=1625 | nome=Bruno | acao=analisou os resultados | valor=1043
linha=1626 | nome=Tiago | acao=fez um experimento | valor=2720
linha=1627 | nome=Eduarda | acao=comparou as metricas | valor=7776
linha=1628 | nome=Bruno | acao=fez um experimento | valor=9294
linha=1629 | nome=Karen | acao=analisou os resultados | valor=4870
linha=1630 | nome=Mariana | acao=participou da aula | valor=9842
linha=1631 | nome=Carlos | acao=executou o benchmark | valor=2816
linha=1632 | nome=Mariana | acao=analisou os resultados | valor=9505
linha=1633 | nome=Carlos | acao=otimizou o algoritmo | valor=2336
linha=1634 | nome=Daniela | acao=otimizou o algoritmo | valor=5556
linha=1635 | nome=Mariana | acao=comparou as metricas | valor=5585
linha=1636 | nome=Helena | acao=escreveu o relatorio | valor=2401
linha=1637 | nome=Eduarda | acao=escreveu o relatorio | valor=4172
linha=1638 | nome=Gabriela | acao=participou da aula | valor=8062
linha=1639 | nome=Bruno | acao=comparou as metricas | valor=7474
linha=1640 | nome=Igor | acao=escreveu o relatorio | valor=8990
linha=1641 | nome=Renata | acao=executou o benchmark | valor=2651
linha=1642 | nome=Otavio | acao=participou da aula | valor=5397
linha=1643 | nome=Felipe | acao=fez um experimento | valor=5225
linha=1644 | nome=Vitor | acao=otimizou o algoritmo | valor=6803
linha=1645 | nome=Sofia | acao=otimizou o algoritmo | valor=1087
linha=1646 | nome=Mariana | acao=participou da aula | valor=7079
