linha=1 | nome=Sofia | acao=escreveu o relatorio | valor=3112
linha=1859 | nome=Lucas | acao=executou o benchmark | valor=2581
linha=1860 | nome=Daniela | acao=executou o benchmark | valor=2040
linha=1861 | nome=Mariana | acao=executou o benchmark | valor=6232
linha=1862 | nome=Carlos | acao=participou da aula | valor=8214
linha=1863 | nome=Paulo | acao=escreveu o relatorio | valor=7888
linha=1864 | nome=Natalia | acao=otimizou o algoritmo | valor=4644
linha=1865 | nome=Karen | acao=fez um experimento | valor=2072
linha=1866 | nome=Eduarda | acao=comparou as metricas | valor=3556
linha=1867 | nome=Sofia | acao=escreveu o relatorio | valor=4786
linha=1868 | nome=Daniela | acao=otimizou o algoritmo | valor=3959
linha=1869 | nome=Eduarda | acao=estudou computacao | valor=1602
linha=1870 | nome=Paulo | acao=analisou os resultados | valor=7757
linha=1871 | nome=Helena | acao=estudou computacao | valor=3293
linha=1872 | nome=Vitor | acao=fez um experimento | valor=2968
linha=1873 | nome=Vitor | acao=executou o benchmark | valor=7492
linha=1874 | nome=Paulo | acao=participou da aula | valor=3865
linha=1875 | nome=Carlos | acao=analisou os resultados | valor=3142
linha=1876 | nome=Eduarda | acao=escreveu o relatorio | valor=8840
linha=1877 | nome=Felipe | acao=estudou computacao | valor=4505
linha=1878 | nome=Mariana | acao=analisou os resultados | valor=8790
linha=1879 | nome=Felipe | acao=comparou as metricas | valor=2697
linha=1880 | nome=Tiago | acao=estudou computacao | valor=9896
linha=1881 | nome=Tiago | acao=participou da aula | valor=5222
linha=1882 | nome=Daniela | acao=estudou computacao | valor=9776
linha=1883 | nome=Natalia | acao=analisou os resultados | valor=8712
linha=1884 | nome=Mariana | acao=escreveu o relatorio | valor=4121
linha=1885 | nome=Vitor | acao=fez um experimento | valor=9726
linha=1886 | nome=Sofia | acao=fez um experimento | valor=5248
linha=1887 | nome=Bruno | acao=estudou computacao | valor=8430
linha=1888 | nome=Daniela | acao=participou da aula | valor=9072
linha=1889 | nome=Eduarda | acao=otimizou o algoritmo | valor=8696
linha=1890 | nome=Igor | acao=otimizou o algoritmo | valor=3615
linha=1891 | nome=Daniela | acao=fez um experimento | valor=1897
linha=1892 | nome=Ana | acao=analisou os resultados | valor=6800
linha=1893 | nome=Natalia | acao=escreveu o relatorio | valor=5568
linha=1894 | nome=Lucas | acao=comparou as metricas | valor=4680
linha=1895 | nome=Daniela | acao=executou o benchmark | valor=9246
linha=1896 | nome=Vitor | acao=estudou computacao | valor=6816
linha=1897 | nome=Mariana | acao=estudou computacao | valor=6157
linha=1898 | nome=Helena | acao=estudou computacao | valor=7797
linha=1899 | nome=Natalia | acao=comparou as metricas | valor=4441
linha=1900 | nome=Carlos | acao=fez um experimento | valor=8698
linha=1901 | nome=Ana | acao=estudou computacao | valor=1311
linha=1902 | nome=Bruno | acao=comparou as metricas | valor=8060
linha=1903 | nome=Ana | acao=fez um experimento | valor=3607
linha=1904 | nome=Joao | acao=participou da aula | valor=8133
linha=1905 | nome=Tiago | acao=escreveu o relatorio | valor=1000
linha=1906 | nome=Mariana | acao=comparou as metricas | valor=9930
linha=1907 | nome=Joao | acao=fez um experimento | valor=1797
linha=1908 | nome=Sofia | acao=participou da aula | valor=9482
linha=1909 | nome=Renata | acao=estudou computacao | valor=2571
linha=1910 | nome=Carlos | acao=fez um experimento | valor=2511
linha=1911 | nome=Sofia | acao=fez um experimento | valor=5967
linha=1912 | nome=Daniela | acao=participou da aula | valor=6657
linha=1913 | nome=Paulo | acao=analisou os resultados | valor=6836
linha=1914 | nome=Daniela | acao=estudou computacao | valor=7460
linha=1915 | nome=Paulo | acao=otimizou o algoritmo | valor=7792
linha=1916 | nome=Otavio | acao=analisou os resultados | valor=7779
linha=1917 | nome=Daniela | acao=fez um experimento | valor=9700
linha=1918 | nome=Igor | acao=comparou as metricas | valor=5486
linha=1919 | nome=Vitor | acao=estudou computacao | valor=9515
linha=1920 | nome=Vitor | acao=fez um experimento | valor=5342
linha=1921 | nome=Joao | acao=fez um experimento | valor=6425
linha=1922 | nome=Bruno | acao=estudou computacao | valor=4153
linha=1923 | nome=Gabriela | acao=escreveu o relatorio | valor=8484
linha=1924 | nome=Natalia | acao=executou o benchmark | valor=2619
linha=1925 | nome=Sofia | acao=fez um experimento | valor=2258
linha=1926 | nome=Eduarda | acao=executou o benchmark | valor=7728
linha=1927 | nome=Renata | acao=fez um experimento | valor=8191
linha=1928 | nome=Joao | acao=fez um experimento | valor=3566
linha=1929 | nome=Igor | acao=executou o benchmark | valor=4343
linha=1930 | nome=Mariana | acao=estudou computacao | valor=2310
linha=1931 | nome=Gabriela | acao=executou o benchmark | valor=1204
linha=1932 | nome=Mariana | acao=escreveu o relatorio | valor=1610
linha=1933 | nome=Joao | acao=fez um experimento | valor=5997
linha=1934 | nome=Bruno | acao=fez um experimento | valor=4894
linha=1935 | nome=Igor | acao=otimizou o algoritmo | valor=2401
linha=1936 | nome=Karen | acao=escreveu o relatorio | valor=9351
linha=1937 | nome=Lucas | acao=analisou os resultados | valor=2143
linha=1938 | nome=Sofia | acao=analisou os resultados | valor=9559
linha=1939 | nome=Lucas | acao=analisou os resultados | valor=4012
linha=1940 | nome=Felipe | acao=comparou as metricas | valor=9922
linha=1941 | nome=Vitor | acao=estudou computacao | valor=1526
linha=1942 | nome=Daniela | acao=executou o benchmark | valor=1178
linha=1943 | nome=Carlos | acao=estudou computacao | valor=8434
linha=1944 | nome=Bruno | acao=otimizou o algoritmo | valor=9595
linha=1945 | nome=Igor | acao=executou o benchmark | valor=2873
linha=1946 | nome=Daniela | acao=comparou as metricas | valor=7940
linha=1947 | nome=Sofia | acao=executou o benchmark | valor=7957
linha=1948 | nome=Karen | acao=participou da aula | valor=4658
linha=1949 | nome=Bruno | acao=estudou computacao | valor=5550
linha=1950 | nome=Felipe | acao=executou o benchmark | valor=7427
linha=1951 | nome=Paulo | acao=estudou computacao | valor=3565
linha=1952 | nome=Otavio | acao=otimizou o algoritmo | valor=4389
linha=1953 | nome=Renata | acao=fez um experimento | valor=7342
linha=1954 | nome=Renata | acao=fez um experimento | valor=4436
linha=1955 | nome=Mariana | acao=analisou os resultados | valor=2947
linha=1956 | nome=Daniela | acao=estudou computacao | valor=5244
linha=1957 | nome=Helena | acao=fez um experimento | valor=2546
linha=1958 | nome=Sofia | acao=executou o benchmark | valor=4368
linha=1959 | nome=Felipe | acao=executou o benchmark | valor=6170
linha=1960 | nome=Mariana | acao=estudou computacao | valor=8015
linha=1961 | nome=Karen | acao=fez um experimento | valor=7783
linha=1962 | nome=Natalia | acao=otimizou o algoritmo | valor=5846
linha=1963 | nome=Daniela | acao=estudou computacao | valor=5006
linha=1964 | nome=Eduarda | acao=escreveu o relatorio | valor=5230
linha=1965 | nome=Ana | acao=estudou computacao | valor=7608
linha=1966 | nome=Paulo | acao=executou o benchmark | valor=9380
linha=1967 | nome=Bruno | acao=estudou computacao | valor=1022
linha=1968 | nome=Lucas | acao=fez um experimento | valor=3371
linha=1969 | nome=Carlos | acao=executou o benchmark | valor=9679
linha=1970 | nome=Karen | acao=executou o benchmark | valor=7897
linha=1971 | nome=Bruno | acao=comparou as metricas | valor=8931
linha=1972 | nome=Ana | acao=estudou computacao | valor=4664
linha=1973 | nome=Joao | acao=executou o benchmark | valor=1495
linha=1974 | nome=Mariana | acao=estudou computacao | valor=2676
linha=1975 | nome=Paulo | acao=comparou as metricas | valor=6882
linha=1976 | nome=Tiago | acao=escreveu o relatorio | valor=5780
linha=1977 | nome=Sofia | acao=executou o benchmark | valor=8177
linha=1978 | nome=Renata | acao=participou da aula | valor=7443
linha=1979 | nome=Natalia | acao=comparou as metricas | valor=7032
linha=1980 | nome=Natalia | acao=comparou as metricas | valor=7627
linha=1981 | nome=Karen | acao=participou da aula | valor=4503
linha=1982 | nome=Tiago | acao=executou o benchmark | valor=7169
linha=1983 | nome=Mariana | acao=participou da aula | valor=3535
linha=1984 | nome=Gabriela | acao=fez um experimento | valor=9377
linha=1985 | nome=Natalia | acao=participou da aula | valor=3833
linha=1986 | nome=Carlos | acao=estudou computacao | valor=8900
linha=1987 | nome=Paulo | acao=analisou os resultados | valor=8293
linha=1988 | nome=Igor | acao=executou o benchmark | valor=4218
linha=1989 | nome=Otavio | acao=analisou os resultados | valor=4747
linha=1990 | nome=Sofia | acao=otimizou o algoritmo | valor=3833
linha=1991 | nome=Mariana | acao=otimizou o algoritmo | valor=6900
linha=1992 | nome=Paulo | acao=analisou os resultados | valor=7649
linha=1993 | nome=Carlos | acao=estudou computacao | valor=4144
linha=1994 | nome=Karen | acao=fez um experimento | valor=5452
linha=1995 | nome=Natalia | acao=estudou computacao | valor=8405
linha=1996 | nome=Vitor | acao=comparou as metricas | valor=2523
linha=1997 | nome=Ana | acao=analisou os resultados | valor=7097
linha=1998 | nome=Otavio | acao=otimizou o algoritmo | valor=1079
linha=1999 | nome=Bruno | acao=participou da aula | valor=1791
linha=2000 | nome=Carlos | acao=comparou as metricas | valor=1814
linha=2001 | nome=Ana | acao=otimizou o algoritmo | valor=9646
linha=2002 | nome=Mariana | acao=escreveu o relatorio | valor=3014
linha=2003 | nome=Carlos | acao=otimizou o algoritmo | valor=9908
linha=2004 | nome=Lucas | acao=analisou os resultados | valor=7251
linha=2005 | nome=Daniela | acao=estudou computacao | valor=2662
linha=2006 | nome=Ana | acao=otimizou o algoritmo | valor=7788
linha=2007 | nome=Bruno | acao=participou da aula | valor=2667
linha=2008 | nome=Mariana | acao=estudou computacao | valor=4895
linha=2009 | nome=Helena | acao=comparou as metricas | valor=3346
linha=2010 | nome=Eduarda | acao=fez um experimento | valor=3087
linha=2011 | nome=Natalia | acao=executou o benchmark | valor=2280
linha=2012 | nome=Vitor | acao=escreveu o relatorio | valor=3747
linha=2013 | nome=Natalia | acao=participou da aula | valor=7269
linha=2014 | nome=Eduarda | acao=comparou as metricas | valor=6322
linha=2015 | nome=Daniela | acao=estudou computacao | valor=6594
linha=2016 | nome=Renata | acao=fez um experimento | valor=8999
linha=2017 | nome=Lucas | acao=analisou os resultados | valor=9813
linha=2018 | nome=Mariana | acao=estudou computacao | valor=9146
linha=2019 | nome=Daniela | acao=estudou computacao | valor=7314
linha=2020 | nome=Lucas | acao=participou da aula | valor=2433
linha=2021 | nome=Lucas | acao=otimizou o algoritmo | valor=1060
linha=2022 | nome=Igor | acao=comparou as metricas | valor=2938
linha=2023 | nome=Natalia | acao=otimizou o algoritmo | valor=7096
linha=2024 | nome=Sofia | acao=analisou os resultados | valor=1584
linha=2025 | nome=Eduarda | acao=comparou as metricas | valor=3332
linha=2026 | nome=Helena | acao=escreveu o relatorio | valor=2383
linha=2027 | nome=Helena | acao=participou da aula | valor=2258
linha=2028 | nome=Otavio | acao=otimizou o algoritmo | valor=9135
linha=2029 | nome=Ana | acao=participou da aula | valor=7384
linha=2030 | nome=Felipe | acao=estudou computacao | valor=8941
linha=2031 | nome=Paulo | acao=escreveu o relatorio | valor=1376
linha=2032 | nome=Ana | acao=participou da aula | valor=9479
linha=2033 | nome=Daniela | acao=otimizou o algoritmo | valor=1938
linha=2034 | nome=Mariana | acao=otimizou o algoritmo | valor=7443
linha=2035 | nome=Natalia | acao=participou da aula | valor=9169
linha=2036 | nome=Gabriela | acao=analisou os resultados | valor=2728
linha=2037 | nome=Daniela | acao=escreveu o relatorio | valor=1866
linha=2038 | nome=Carlos | acao=comparou as metricas | valor=2190
linha=2039 | nome=Karen | acao=comparou as metricas | valor=1617
linha=2040 | nome=Igor | acao=comparou as metricas | valor=2276
linha=2041 | nome=Renata | acao=executou o benchmark | valor=7649
linha=2042 | nome=Joao | acao=analisou os resultados | valor=7900
linha=2043 | nome=Gabriela | acao=comparou as metricas | valor=5600
linha=2044 | nome=Joao | acao=comparou as metricas | valor=2995
linha=2045 | nome=Igor | acao=participou da aula | valor=8875
linha=2046 | nome=Sofia | acao=otimizou o algoritmo | valor=9681
linha=2047 | nome=Daniela | acao=estudou computacao | valor=2743
linha=2048 | nome=Daniela | acao=otimizou o algoritmo | valor=5762
linha=2049 | nome=Ana | acao=fez um experimento | valor=6221
linha=2050 | nome=Daniela | acao=executou o benchmark | valor=7417
linha=2051 | nome=Felipe | acao=comparou as metricas | valor=7613
linha=2052 | nome=Carlos | acao=analisou os resultados | valor=3392
linha=2053 | nome=Tiago | acao=executou o benchmark | valor=2389
linha=2054 | nome=Vitor | acao=executou o benchmark | valor=4867
linha=2055 | nome=Igor | acao=escreveu o relatorio | valor=1062
linha=2056 | nome=Natalia | acao=analisou os resultados | valor=4014
linha=2057 | nome=Gabriela | acao=participou da aula | valor=7175
linha=2058 | nome=Sofia | acao=executou o benchmark | valor=1669
linha=2059 | nome=Joao | acao=estudou computacao | valor=4787
linha=2060 | nome=Vitor | acao=fez um experimento | valor=6913
linha=2061 | nome=Renata | acao=executou o benchmark | valor=5932
linha=2062 | nome=Sofia | acao=executou o benchmark | valor=4233
linha=2063 | nome=Igor | acao=escreveu o relatorio | valor=9845
linha=2064 | nome=Tiago | acao=participou da aula | valor=5127
linha=2065 | nome=Paulo | acao=estudou computacao | valor=7030
linha=2066 | nome=Karen | acao=otimizou o algoritmo | valor=8268
linha=2067 | nome=Helena | acao=comparou as metricas | valor=7636
linha=2068 | nome=Karen | acao=estudou computacao | valor=7197
linha=2069 | nome=Lucas | acao=fez um experimento | valor=8278
linha=2070 | nome=Karen | acao=executou o benchmark | valor=8023
linha=2071 | nome=Eduarda | acao=fez um experimento | valor=8030
linha=2072 | nome=Joao | acao=comparou as metricas | valor=2360
linha=2073 | nome=Sofia | acao=participou da aula | valor=2919
linha=2074 | nome=Igor | acao=analisou os resultados | valor=7084
linha=2075 | nome=Tiago | acao=estudou computacao | valor=4953
linha=2076 | nome=Otavio | acao=executou o benchmark | valor=7296
linha=2077 | nome=Ana | acao=participou da aula | valor=5053
linha=2078 | nome=Gabriela | acao=analisou os resultados | valor=3254
linha=2079 | nome=Tiago | acao=analisou os resultados | valor=5633
linha=2080 | nome=Renata | acao=otimizou o algoritmo | valor=5469
linha=2081 | nome=Gabriela | acao=estudou computacao | valor=5094
linha=2082 | nome=Carlos | acao=participou da aula | valor=5476
linha=2083 | nome=Bruno | acao=participou da aula | valor=2358
linha=2084 | nome=Tiago | acao=comparou as metricas | valor=7443
linha=2085 | nome=Felipe | acao=otimizou o algoritmo | valor=2609
linha=2086 | nome=Renata | acao=escreveu o relatorio | valor=3732
linha=2087 | nome=Paulo | acao=analisou os resultados | valor=8534
linha=2088 | nome=Tiago | acao=comparou as metricas | valor=2265
linha=2089 | nome=Vitor | acao=fez um experimento | valor=8188
linha=2090 | nome=Gabriela | acao=escreveu o relatorio | valor=3872
linha=2091 | nome=Sofia | acao=escreveu o relatorio | valor=2464
linha=2092 | nome=Karen | acao=fez um experimento | valor=2026
linha=2093 | nome=Sofia | acao=analisou os resultados | valor=2952
linha=2094 | nome=Felipe | acao=comparou as metricas | valor=4719
linha=2095 | nome=Lucas | acao=analisou os resultados | valor=9673
linha=2096 | nome=Gabriela | acao=estudou computacao | valor=5630
linha=2097 | nome=Vitor | acao=analisou os resultados | valor=9304
linha=2098 | nome=Vitor | acao=otimizou o algoritmo | valor=6323
linha=2099 | nome=Otavio | acao=analisou os resultados | valor=9881
linha=2100 | nome=Renata | acao=participou da aula | valor=1120
linha=2101 | nome=Otavio | acao=executou o benchmark | valor=1696
linha=2102 | nome=Gabriela | acao=estudou computacao | valor=8641
linha=2103 | nome=Sofia | acao=analisou os resultados | valor=8573
linha=2104 | nome=Otavio | acao=escreveu o relatorio | valor=2804
linha=2105 | nome=Daniela | acao=estudou computacao | valor=5497
linha=2106 | nome=Eduarda | acao=escreveu o relatorio | valor=1002
linha=2107 | nome=Eduarda | acao=participou da aula | valor=9096
linha=2108 | nome=Eduarda | acao=escreveu o relatorio | valor=4652
linha=2109 | nome=Daniela | acao=estudou computacao | valor=1625
linha=2110 | nome=Joao | acao=analisou os resultados | valor=2462
linha=2111 | nome=Felipe | acao=fez um experimento | valor=8324
linha=2112 | nome=Felipe | acao=participou da aula | valor=2880
linha=2113 | nome=Natalia | acao=estudou computacao | valor=3808
