linha=1 | nome=Gabriela | acao=comparou as metricas | valor=4077
linha=1666 | nome=Gabriela | acao=otimizou o algoritmo | valor=3735
linha=1667 | nome=Mariana | acao=escreveu o relatorio | valor=5279
linha=1668 | nome=Otavio | acao=participou da aula | valor=2937
linha=1669 | nome=Natalia | acao=otimizou o algoritmo | valor=3295
linha=1670 | nome=Renata | acao=estudou computacao | valor=1271
linha=1671 | nome=Sofia | acao=executou o benchmark | valor=1286
linha=1672 | nome=Ana | acao=escreveu o relatorio | valor=7227
linha=1673 | nome=Mariana | acao=comparou as metricas | valor=3111
linha=1674 | nome=Mariana | acao=escreveu o relatorio | valor=6552
linha=1675 | nome=Mariana | acao=escreveu o relatorio | valor=7054
linha=1676 | nome=Ana | acao=analisou os resultados | valor=1819
linha=1677 | nome=Mariana | acao=executou o benchmark | valor=8004
linha=1678 | nome=Tiago | acao=escreveu o relatorio | valor=2296
linha=1679 | nome=Joao | acao=escreveu o relatorio | valor=1534
linha=1680 | nome=Felipe | acao=otimizou o algoritmo | valor=8095
linha=1681 | nome=Igor | acao=estudou computacao | valor=4796
linha=1682 | nome=Bruno | acao=participou da aula | valor=3974
linha=1683 | nome=Mariana | acao=executou o benchmark | valor=3900
linha=1684 | nome=Tiago | acao=escreveu o relatorio | valor=7488
linha=1685 | nome=Mariana | acao=executou o benchmark | valor=8417
linha=1686 | nome=Ana | acao=analisou os resultados | valor=8880
linha=1687 | nome=Carlos | acao=analisou os resultados | valor=1828
linha=1688 | nome=Eduarda | acao=otimizou o algoritmo | valor=1350
linha=1689 | nome=Igor | acao=estudou computacao | valor=8319
linha=1690 | nome=Ana | acao=comparou as metricas | valor=5323
linha=1691 | nome=Bruno | acao=executou o benchmark | valor=7719
linha=1692 | nome=Paulo | acao=analisou os resultados | valor=1873
linha=1693 | nome=Daniela | acao=comparou as metricas | valor=4105
linha=1694 | nome=Gabriela | acao=executou o benchmark | valor=6585
linha=1695 | nome=Ana | acao=escreveu o relatorio | valor=5376
linha=1696 | nome=Daniela | acao=estudou computacao | valor=3280
linha=1697 | nome=Daniela | acao=escreveu o relatorio | valor=6222
linha=1698 | nome=Vitor | acao=participou da aula | valor=2560
linha=1699 | nome=Lucas | acao=participou da aula | valor=4765
linha=1700 | nome=Igor | acao=fez um experimento | valor=9852
linha=1701 | nome=Lucas | acao=participou da aula | valor=8296
linha=1702 | nome=Karen | acao=estudou computacao | valor=8065
linha=1703 | nome=Ana | acao=estudou computacao | valor=5454
linha=1704 | nome=Vitor | acao=escreveu o relatorio | valor=6206
linha=1705 | nome=Renata | acao=comparou as metricas | valor=7741
linha=1706 | nome=Otavio | acao=estudou computacao | valor=4378
linha=1707 | nome=Lucas | acao=estudou computacao | valor=5346
linha=1708 | nome=Natalia | acao=analisou os resultados | valor=2104
linha=1709 | nome=Felipe | acao=participou da aula | valor=9696
linha=1710 | nome=Eduarda | acao=estudou computacao | valor=1870
linha=1711 | nome=Tiago | acao=analisou os resultados | valor=1133
linha=1712 | nome=Karen | acao=otimizou o algoritmo | valor=5015
linha=1713 | nome=Otavio | acao=participou da aula | valor=2095
linha=1714 | nome=Carlos | acao=executou o benchmark | valor=2574
linha=1715 | nome=Joao | acao=comparou as metricas | valor=6013
linha=1716 | nome=Ana | acao=escreveu o relatorio | valor=7177
linha=1717 | nome=Helena | acao=fez um experimento | valor=6399
linha=1718 | nome=Carlos | acao=analisou os resultados | valor=4686
linha=1719 | nome=Renata | acao=executou o benchmark | valor=1187
linha=1720 | nome=Lucas | acao=comparou as metricas | valor=1448
linha=1721 | nome=Bruno | acao=analisou os resultados | valor=8226
linha=1722 | nome=Daniela | acao=otimizou o algoritmo | valor=2717
linha=1723 | nome=Tiago | acao=fez um experimento | valor=7341
linha=1724 | nome=Daniela | acao=otimizou o algoritmo | valor=6820
linha=1725 | nome=Sofia | acao=executou o benchmark | valor=5426
linha=1726 | nome=Helena | acao=executou o benchmark | valor=6154
linha=1727 | nome=Tiago | acao=comparou as metricas | valor=5120
linha=1728 | nome=Renata | acao=escreveu o relatorio | valor=6069
linha=1729 | nome=Mariana | acao=comparou as metricas | valor=6366
linha=1730 | nome=Mariana | acao=estudou computacao | valor=5163
linha=1731 | nome=Igor | acao=participou da aula | valor=3418
linha=1732 | nome=Eduarda | acao=analisou os resultados | valor=6328
linha=1733 | nome=Joao | acao=fez um experimento | valor=8282
linha=1734 | nome=Mariana | acao=estudou computacao | valor=2719
linha=1735 | nome=Mariana | acao=fez um experimento | valor=3954
linha=1736 | nome=Karen | acao=participou da aula | valor=4962
linha=1737 | nome=Daniela | acao=estudou computacao | valor=2204
linha=1738 | nome=Renata | acao=escreveu o relatorio | valor=1249
linha=1739 | nome=Renata | acao=escreveu o relatorio | valor=1751
linha=1740 | nome=Renata | acao=otimizou o algoritmo | valor=5132
linha=1741 | nome=Daniela | acao=otimizou o algoritmo | valor=1712
linha=1742 | nome=Mariana | acao=fez um experimento | valor=3821
linha=1743 | nome=Bruno | acao=fez um experimento | valor=1893
linha=1744 | nome=Lucas | acao=otimizou o algoritmo | valor=2085
linha=1745 | nome=Sofia | acao=analisou os resultados | valor=2567
linha=1746 | nome=Ana | acao=analisou os resultados | valor=3198
linha=1747 | nome=Tiago | acao=escreveu o relatorio | valor=6625
linha=1748 | nome=Otavio | acao=participou da aula | valor=8667
linha=1749 | nome=Renata | acao=estudou computacao | valor=2831
linha=1750 | nome=Joao | acao=estudou computacao | valor=7672
linha=1751 | nome=Bruno | acao=escreveu o relatorio | valor=3792
linha=1752 | nome=Igor | acao=escreveu o relatorio | valor=3594
linha=1753 | nome=Bruno | acao=estudou computacao | valor=3544
linha=1754 | nome=Renata | acao=participou da aula | valor=6657
linha=1755 | nome=Bruno | acao=executou o benchmark | valor=2039
linha=1756 | nome=Mariana | acao=executou o benchmark | valor=4847
linha=1757 | nome=Bruno | acao=participou da aula | valor=3421
linha=1758 | nome=Mariana | acao=fez um experimento | valor=2880
linha=1759 | nome=Natalia | acao=comparou as metricas | valor=4900
linha=1760 | nome=Mariana | acao=participou da aula | valor=9050
linha=1761 | nome=Gabriela | acao=analisou os resultados | valor=3465
linha=1762 | nome=Joao | acao=otimizou o algoritmo | valor=8703
linha=1763 | nome=Tiago | acao=otimizou o algoritmo | valor=8565
linha=1764 | nome=Igor | acao=otimizou o algoritmo | valor=9257
linha=1765 | nome=Vitor | acao=comparou as metricas | valor=2522
linha=1766 | nome=Eduarda | acao=participou da aula | valor=4260
linha=1767 | nome=Natalia | acao=comparou as metricas | valor=3282
linha=1768 | nome=Carlos | acao=fez um experimento | valor=3891
linha=1769 | nome=Bruno | acao=otimizou o algoritmo | valor=2137
linha=1770 | nome=Bruno | acao=analisou os resultados | valor=8562
linha=1771 | nome=Daniela | acao=participou da aula | valor=4938
linha=1772 | nome=Tiago | acao=escreveu o relatorio | valor=1817
linha=1773 | nome=Ana | acao=escreveu o relatorio | valor=1658
linha=1774 | nome=Joao | acao=analisou os resultados | valor=3144
linha=1775 | nome=Bruno | acao=escreveu o relatorio | valor=8247
linha=1776 | nome=Tiago | acao=estudou computacao | valor=7887
linha=1777 | nome=Felipe | acao=executou o benchmark | valor=2126
linha=1778 | nome=Vitor | acao=escreveu o relatorio | valor=9972
linha=1779 | nome=Mariana | acao=escreveu o relatorio | valor=3983
linha=1780 | nome=Vitor | acao=otimizou o algoritmo | valor=6089
linha=1781 | nome=Natalia | acao=estudou computacao | valor=7323
linha=1782 | nome=Paulo | acao=comparou as metricas | valor=8577
linha=1783 | nome=Bruno | acao=participou da aula | valor=2576
linha=1784 | nome=Eduarda | acao=otimizou o algoritmo | valor=2778
linha=1785 | nome=Renata | acao=analisou os resultados | valor=6876
linha=1786 | nome=Sofia | acao=comparou as metricas | valor=8341
linha=1787 | nome=Tiago | acao=fez um experimento | valor=4566
linha=1788 | nome=Igor | acao=fez um experimento | valor=9303
linha=1789 | nome=Sofia | acao=otimizou o algoritmo | valor=3002
linha=1790 | nome=Daniela | acao=estudou computacao | valor=4126
linha=1791 | nome=Karen | acao=escreveu o relatorio | valor=9956
linha=1792 | nome=Vitor | acao=fez um experimento | valor=3232
linha=1793 | nome=Helena | acao=participou da aula | valor=4382
linha=1794 | nome=Felipe | acao=executou o benchmark | valor=8411
linha=1795 | nome=Renata | acao=escreveu o relatorio | valor=4565
linha=1796 | nome=Carlos | acao=participou da aula | valor=9959
linha=1797 | nome=Mariana | acao=otimizou o algoritmo | valor=5727
linha=1798 | nome=Lucas | acao=escreveu o relatorio | valor=3389
linha=1799 | nome=Gabriela | acao=fez um experimento | valor=7004
linha=1800 | nome=Gabriela | acao=executou o benchmark | valor=8843
linha=1801 | nome=Igor | acao=participou da aula | valor=7965
linha=1802 | nome=Mariana | acao=analisou os resultados | valor=5030
linha=1803 | nome=Lucas | acao=otimizou o algoritmo | valor=6402
linha=1804 | nome=Sofia | acao=executou o benchmark | valor=3252
linha=1805 | nome=Renata | acao=fez um experimento | valor=6998
linha=1806 | nome=Paulo | acao=executou o benchmark | valor=8018
linha=1807 | nome=Tiago | acao=comparou as metricas | valor=4076
linha=1808 | nome=Vitor | acao=executou o benchmark | valor=1370
linha=1809 | nome=Carlos | acao=executou o benchmark | valor=6004
linha=1810 | nome=Igor | acao=otimizou o algoritmo | valor=2285
linha=1811 | nome=Ana | acao=estudou computacao | valor=3229
linha=1812 | nome=Gabriela | acao=comparou as metricas | valor=9837
linha=1813 | nome=Bruno | acao=escreveu o relatorio | valor=4393
linha=1814 | nome=Natalia | acao=analisou os resultados | valor=4815
linha=1815 | nome=Bruno | acao=participou da aula | valor=4151
linha=1816 | nome=Bruno | acao=fez um experimento | valor=2792
linha=1817 | nome=Carlos | acao=fez um experimento | valor=1807
linha=1818 | nome=Igor | acao=otimizou o algoritmo | valor=5422
linha=1819 | nome=Daniela | acao=executou o benchmark | valor=5092
linha=1820 | nome=Lucas | acao=analisou os resultados | valor=1144
linha=1821 | nome=Renata | acao=comparou as metricas | valor=7472
linha=1822 | nome=Carlos | acao=executou o benchmark | valor=8590
linha=1823 | nome=Natalia | acao=analisou os resultados | valor=5267
linha=1824 | nome=Daniela | acao=escreveu o relatorio | valor=9256
linha=1825 | nome=Otavio | acao=analisou os resultados | valor=7168
linha=1826 | nome=Carlos | acao=participou da aula | valor=4101
linha=1827 | nome=Eduarda | acao=participou da aula | valor=9331
linha=1828 | nome=Tiago | acao=fez um experimento | valor=2669
linha=1829 | nome=Mariana | acao=fez um experimento | valor=3479
linha=1830 | nome=Helena | acao=comparou as metricas | valor=3295
linha=1831 | nome=Gabriela | acao=escreveu o relatorio | valor=3492
linha=1832 | nome=Mariana | acao=fez um experimento | valor=6882
linha=1833 | nome=Mariana | acao=participou da aula | valor=1900
linha=1834 | nome=Mariana | acao=estudou computacao | valor=1609
linha=1835 | nome=Natalia | acao=comparou as metricas | valor=2250
linha=1836 | nome=Tiago | acao=estudou computacao | valor=4197
linha=1837 | nome=Helena | acao=analisou os resultados | valor=4946
linha=1838 | nome=Ana | acao=comparou as metricas | valor=1592
linha=1839 | nome=Mariana | acao=fez um experimento | valor=8269
linha=1840 | nome=Mariana | acao=estudou computacao | valor=6765
linha=1841 | nome=Mariana | acao=executou o benchmark | valor=7436
linha=1842 | nome=Mariana | acao=fez um experimento | valor=7555
linha=1843 | nome=Otavio | acao=escreveu o relatorio | valor=8307
linha=1844 | nome=Felipe | acao=escreveu o relatorio | valor=7338
linha=1845 | nome=Felipe | acao=estudou computacao | valor=5170
linha=1846 | nome=Daniela | acao=participou da aula | valor=7852
linha=1847 | nome=Igor | acao=estudou computacao | valor=8498
linha=1848 | nome=Natalia | acao=otimizou o algoritmo | valor=2189
linha=1849 | nome=Eduarda | acao=executou o benchmark | valor=5440
linha=1850 | nome=Carlos | acao=executou o benchmark | valor=6858
linha=1851 | nome=Igor | acao=fez um experimento | valor=7353
linha=1852 | nome=Lucas | acao=comparou as metricas | valor=3759
linha=1853 | nome=Helena | acao=executou o benchmark | valor=5730
linha=1854 | nome=Renata | acao=executou o benchmark | valor=4350
linha=1855 | nome=Lucas | acao=comparou as metricas | valor=5234
linha=1856 | nome=Eduarda | acao=fez um experimento | valor=6823
linha=1857 | nome=Karen | acao=otimizou o algoritmo | valor=4603
linha=1858 | nome=Bruno | acao=otimizou o algoritmo | valor=4544
linha=1859 | nome=Bruno | acao=comparou as metricas | valor=2834
linha=1860 | nome=Joao | acao=comparou as metricas | valor=3966
linha=1861 | nome=Daniela | acao=estudou computacao | valor=6803
linha=1862 | nome=Vitor | acao=comparou as metricas | valor=3005
linha=1863 | nome=Joao | acao=participou da aula | valor=2552
linha=1864 | nome=Bruno | acao=participou da aula | valor=6196
linha=1865 | nome=Karen | acao=analisou os resultados | valor=4069
linha=1866 | nome=Paulo | acao=estudou computacao | valor=3651
linha=1867 | nome=Natalia | acao=otimizou o algoritmo | valor=1292
linha=1868 | nome=Mariana | acao=participou da aula | valor=2842
linha=1869 | nome=Renata | acao=fez um experimento | valor=9541
linha=1870 | nome=Igor | acao=escreveu o relatorio | valor=4803
linha=1871 | nome=Eduarda | acao=escreveu o relatorio | valor=3788
linha=1872 | nome=Tiago | acao=fez um experimento | valor=3003
linha=1873 | nome=Joao | acao=fez um experimento | valor=4175
linha=1874 | nome=Lucas | acao=analisou os resultados | valor=4842
linha=1875 | nome=Otavio | acao=analisou os resultados | valor=8353
linha=1876 | nome=Karen | acao=otimizou o algoritmo | valor=3461
linha=1877 | nome=Carlos | acao=participou da aula | valor=3531
linha=1878 | nome=Paulo | acao=participou da aula | valor=8763
linha=1879 | nome=Gabriela | acao=fez um experimento | valor=6767
linha=1880 | nome=Tiago | acao=comparou as metricas | valor=8821
linha=1881 | nome=Sofia | acao=analisou os resultados | valor=2381
linha=1882 | nome=Renata | acao=analisou os resultados | valor=7508
linha=1883 | nome=Vitor | acao=fez um experimento | valor=1802
linha=1884 | nome=Natalia | acao=analisou os resultados | valor=9355
linha=1885 | nome=Igor | acao=participou da aula | valor=3522
linha=1886 | nome=Felipe | acao=analisou os resultados | valor=3515
linha=1887 | nome=Felipe | acao=executou o benchmark | valor=9325
linha=1888 | nome=Renata | acao=otimizou o algoritmo | valor=9499
linha=1889 | nome=Sofia | acao=fez um experimento | valor=1837
linha=1890 | nome=Lucas | acao=analisou os resultados | valor=9932
linha=1891 | nome=Mariana | acao=comparou as metricas | valor=1487
linha=1892 | nome=Bruno | acao=fez um experimento | valor=9685
linha=1893 | nome=Karen | acao=executou o benchmark | valor=3359
linha=1894 | nome=Joao | acao=participou da aula | valor=5481
linha=1895 | nome=Felipe | acao=participou da aula | valor=5151
linha=1896 | nome=Joao | acao=comparou as metricas | valor=3347
linha=1897 | nome=Gabriela | acao=otimizou o algoritmo | valor=3642
linha=1898 | nome=Igor | acao=otimizou o algoritmo | valor=9186
linha=1899 | nome=Paulo | acao=estudou computacao | valor=4506
linha=1900 | nome=Daniela | acao=escreveu o relatorio | valor=6098
linha=1901 | nome=Lucas | acao=participou da aula | valor=6593
linha=1902 | nome=Renata | acao=executou o benchmark | valor=2982
linha=1903 | nome=Mariana | acao=analisou os resultados | valor=9278
linha=1904 | nome=Sofia | acao=comparou as metricas | valor=6435
linha=1905 | nome=Felipe | acao=executou o benchmark | valor=4173
linha=1906 | nome=Karen | acao=analisou os resultados | valor=2446
linha=1907 | nome=Igor | acao=comparou as metricas | valor=5559
linha=1908 | nome=Eduarda | acao=estudou computacao | valor=1896
linha=1909 | nome=Helena | acao=participou da aula | valor=5418
linha=1910 | nome=Otavio | acao=estudou computacao | valor=2865
linha=1911 | nome=Mariana | acao=participou da aula | valor=8370
linha=1912 | nome=Paulo | acao=otimizou o algoritmo | valor=3147
linha=1913 | nome=Daniela | acao=executou o benchmark | valor=8178
linha=1914 | nome=Lucas | acao=estudou computacao | valor=8454
linha=1915 | nome=Paulo | acao=analisou os resultados | valor=6935
linha=1916 | nome=Lucas | acao=participou da aula | valor=4245
linha=1917 | nome=Eduarda | acao=executou o benchmark | valor=1424
linha=1918 | nome=Eduarda | acao=analisou os resultados | valor=6316
linha=1919 | nome=Karen | acao=estudou computacao | valor=6762
