linha=1 | nome=Igor | acao=otimizou o algoritmo | valor=1237
linha=1247 | nome=Karen | acao=fez um experimento | valor=5303
linha=1248 | nome=Igor | acao=otimizou o algoritmo | valor=4486
linha=1249 | nome=Paulo | acao=comparou as metricas | valor=4271
linha=1250 | nome=Renata | acao=escreveu o relatorio | valor=1909
linha=1251 | nome=Mariana | acao=estudou computacao | valor=5329
linha=1252 | nome=Vitor | acao=executou o benchmark | valor=2882
linha=1253 | nome=Vitor | acao=comparou as metricas | valor=9472
linha=1254 | nome=Sofia | acao=analisou os resultados | valor=9421
linha=1255 | nome=Vitor | acao=escreveu o relatorio | valor=4299
linha=1256 | nome=Bruno | acao=analisou os resultados | valor=4879
linha=1257 | nome=Otavio | acao=otimizou o algoritmo | valor=1014
linha=1258 | nome=Mariana | acao=estudou computacao | valor=7287
linha=1259 | nome=Helena | acao=participou da aula | valor=7500
linha=1260 | nome=Joao | acao=comparou as metricas | valor=5655
linha=1261 | nome=Mariana | acao=participou da aula | valor=6626
linha=1262 | nome=Mariana | acao=participou da aula | valor=6779
linha=1263 | nome=Bruno | acao=participou da aula | valor=3465
linha=1264 | nome=Mariana | acao=escreveu o relatorio | valor=6968
linha=1265 | nome=Gabriela | acao=fez um experimento | valor=1441
linha=1266 | nome=Sofia | acao=otimizou o algoritmo | valor=9631
linha=1267 | nome=Ana | acao=comparou as metricas | valor=9198
linha=1268 | nome=Sofia | acao=analisou os resultados | valor=9484
linha=1269 | nome=Ana | acao=analisou os resultados | valor=7461
linha=1270 | nome=Mariana | acao=otimizou o algoritmo | valor=8628
linha=1271 | nome=Mariana | acao=analisou os resultados | valor=8399
linha=1272 | nome=Felipe | acao=participou da aula | valor=9124
linha=1273 | nome=Tiago | acao=analisou os resultados | valor=3625
linha=1274 | nome=Daniela | acao=comparou as metricas | valor=4860
linha=1275 | nome=Daniela | acao=escreveu o relatorio | valor=4333
linha=1276 | nome=Natalia | acao=estudou computacao | valor=9841
linha=1277 | nome=Otavio | acao=analisou os resultados | valor=7619
linha=1278 | nome=Natalia | acao=otimizou o algoritmo | valor=1558
linha=1279 | nome=Lucas | acao=escreveu o relatorio | valor=4546
linha=1280 | nome=Helena | acao=fez um experimento | valor=8179
linha=1281 | nome=Sofia | acao=estudou computacao | valor=7122
linha=1282 | nome=Felipe | acao=executou o benchmark | valor=2752
linha=1283 | nome=Karen | acao=analisou os resultados | valor=1946
linha=1284 | nome=Bruno | acao=comparou as metricas | valor=5863
linha=1285 | nome=Sofia | acao=escreveu o relatorio | valor=1938
linha=1286 | nome=Joao | acao=escreveu o relatorio | valor=5369
linha=1287 | nome=Renata | acao=estudou computacao | valor=5230
linha=1288 | nome=Igor | acao=participou da aula | valor=6355
linha=1289 | nome=Otavio | acao=escreveu o relatorio | valor=1275
linha=1290 | nome=Helena | acao=estudou computacao | valor=3952
linha=1291 | nome=Felipe | acao=participou da aula | valor=4503
linha=1292 | nome=Felipe | acao=fez um experimento | valor=7344
linha=1293 | nome=Eduarda | acao=otimizou o algoritmo | valor=1386
linha=1294 | nome=Sofia | acao=comparou as metricas | valor=9078
linha=1295 | nome=Mariana | acao=estudou computacao | valor=2004
linha=1296 | nome=Carlos | acao=comparou as metricas | valor=7032
linha=1297 | nome=Renata | acao=comparou as metricas | valor=6245
linha=1298 | nome=Carlos | acao=fez um experimento | valor=1748
linha=1299 | nome=Ana | acao=executou o benchmark | valor=1780
linha=1300 | nome=Eduarda | acao=fez um experimento | valor=4539
linha=1301 | nome=Lucas | acao=participou da aula | valor=7945
linha=1302 | nome=Joao | acao=participou da aula | valor=2914
linha=1303 | nome=Igor | acao=escreveu o relatorio | valor=1389
linha=1304 | nome=Karen | acao=participou da aula | valor=4855
linha=1305 | nome=Karen | acao=escreveu o relatorio | valor=5477
linha=1306 | nome=Otavio | acao=analisou os resultados | valor=3202
linha=1307 | nome=Vitor | acao=escreveu o relatorio | valor=8973
linha=1308 | nome=Karen | acao=analisou os resultados | valor=7947
linha=1309 | nome=Eduarda | acao=participou da aula | valor=5564
linha=1310 | nome=Vitor | acao=estudou computacao | valor=3714
linha=1311 | nome=Vitor | acao=escreveu o relatorio | valor=1997
linha=1312 | nome=Gabriela | acao=analisou os resultados | valor=9913
linha=1313 | nome=Lucas | acao=otimizou o algoritmo | valor=9841
linha=1314 | nome=Igor | acao=participou da aula | valor=4502
linha=1315 | nome=Mariana | acao=escreveu o relatorio | valor=4552
linha=1316 | nome=Vitor | acao=participou da aula | valor=2321
linha=1317 | nome=Sofia | acao=estudou computacao | valor=1477
linha=1318 | nome=Vitor | acao=fez um experimento | valor=4195
linha=1319 | nome=Lucas | acao=executou o benchmark | valor=9666
linha=1320 | nome=Eduarda | acao=otimizou o algoritmo | valor=8484
linha=1321 | nome=Lucas | acao=otimizou o algoritmo | valor=3088
linha=1322 | nome=Mariana | acao=executou o benchmark | valor=5999
linha=1323 | nome=Mariana | acao=otimizou o algoritmo | valor=4087
linha=1324 | nome=Carlos | acao=comparou as metricas | valor=9573
linha=1325 | nome=Mariana | acao=comparou as metricas | valor=1036
linha=1326 | nome=Helena | acao=fez um experimento | valor=4813
linha=1327 | nome=Carlos | acao=escreveu o relatorio | valor=4569
linha=1328 | nome=Vitor | acao=comparou as metricas | valor=2212
linha=1329 | nome=Renata | acao=executou o benchmark | valor=9021
linha=1330 | nome=Carlos | acao=estudou computacao | valor=4097
linha=1331 | nome=Joao | acao=estudou computacao | valor=3440
linha=1332 | nome=Vitor | acao=escreveu o relatorio | valor=3821
linha=1333 | nome=Bruno | acao=participou da aula | valor=8509
linha=1334 | nome=Lucas | acao=comparou as metricas | valor=2644
linha=1335 | nome=Otavio | acao=escreveu o relatorio | valor=5602
linha=1336 | nome=Renata | acao=fez um experimento | valor=3042
linha=1337 | nome=Mariana | acao=estudou computacao | valor=5950
linha=1338 | nome=Sofia | acao=escreveu o relatorio | valor=1080
linha=1339 | nome=Natalia | acao=participou da aula | valor=9672
linha=1340 | nome=Mariana | acao=participou da aula | valor=7746
linha=1341 | nome=Bruno | acao=otimizou o algoritmo | valor=8829
linha=1342 | nome=Paulo | acao=estudou computacao | valor=1658
linha=1343 | nome=Renata | acao=estudou computacao | valor=7614
linha=1344 | nome=Mariana | acao=analisou os resultados | valor=1947
linha=1345 | nome=Igor | acao=analisou os resultados | valor=7326
linha=1346 | nome=Renata | acao=fez um experimento | valor=4550
linha=1347 | nome=Joao | acao=comparou as metricas | valor=3714
linha=1348 | nome=Bruno | acao=analisou os resultados | valor=6696
linha=1349 | nome=Sofia | acao=comparou as metricas | valor=7058
linha=1350 | nome=Daniela | acao=otimizou o algoritmo | valor=2286
linha=1351 | nome=Carlos | acao=executou o benchmark | valor=1787
linha=1352 | nome=Tiago | acao=escreveu o relatorio | valor=7513
linha=1353 | nome=Eduarda | acao=estudou computacao | valor=2080
linha=1354 | nome=Eduarda | acao=executou o benchmark | valor=2669
linha=1355 | nome=Daniela | acao=executou o benchmark | valor=5942
linha=1356 | nome=Natalia | acao=comparou as metricas | valor=1371
linha=1357 | nome=Otavio | acao=otimizou o algoritmo | valor=2522
linha=1358 | nome=Mariana | acao=fez um experimento | valor=9320
linha=1359 | nome=Sofia | acao=fez um experimento | valor=4040
linha=1360 | nome=Lucas | acao=participou da aula | valor=1950
linha=1361 | nome=Natalia | acao=analisou os resultados | valor=6577
linha=1362 | nome=Joao | acao=comparou as metricas | valor=7458
linha=1363 | nome=Tiago | acao=analisou os resultados | valor=5897
linha=1364 | nome=Karen | acao=executou o benchmark | valor=1915
linha=1365 | nome=Natalia | acao=participou da aula | valor=7500
linha=1366 | nome=Bruno | acao=analisou os resultados | valor=9584
linha=1367 | nome=Ana | acao=escreveu o relatorio | valor=5476
linha=1368 | nome=Carlos | acao=executou o benchmark | valor=3076
linha=1369 | nome=Paulo | acao=estudou computacao | valor=5862
linha=1370 | nome=Ana | acao=fez um experimento | valor=2170
linha=1371 | nome=Mariana | acao=estudou computacao | valor=1246
linha=1372 | nome=Natalia | acao=executou o benchmark | valor=7659
linha=1373 | nome=Mariana | acao=analisou os resultados | valor=3033
linha=1374 | nome=Helena | acao=executou o benchmark | valor=4714
linha=1375 | nome=Otavio | acao=participou da aula | valor=9166
linha=1376 | nome=Renata | acao=comparou as metricas | valor=3208
linha=1377 | nome=Igor | acao=fez um experimento | valor=1984
linha=1378 | nome=Renata | acao=escreveu o relatorio | valor=1432
linha=1379 | nome=Joao | acao=fez um experimento | valor=5477
linha=1380 | nome=Paulo | acao=analisou os resultados | valor=2880
linha=1381 | nome=Gabriela | acao=executou o benchmark | valor=2074
linha=1382 | nome=Otavio | acao=escreveu o relatorio | valor=2325
linha=1383 | nome=Karen | acao=executou o benchmark | valor=4082
linha=1384 | nome=Tiago | acao=participou da aula | valor=8636
linha=1385 | nome=Vitor | acao=executou o benchmark | valor=7204
linha=1386 | nome=Felipe | acao=comparou as metricas | valor=5486
linha=1387 | nome=Natalia | acao=comparou as metricas | valor=7802
linha=1388 | nome=Paulo | acao=otimizou o algoritmo | valor=8496
linha=1389 | nome=Ana | acao=analisou os resultados | valor=7698
linha=1390 | nome=Daniela | acao=comparou as metricas | valor=5634
linha=1391 | nome=Tiago | acao=participou da aula | valor=6684
linha=1392 | nome=Gabriela | acao=estudou computacao | valor=1222
linha=1393 | nome=Carlos | acao=escreveu o relatorio | valor=5581
linha=1394 | nome=Daniela | acao=escreveu o relatorio | valor=7786
linha=1395 | nome=Daniela | acao=escreveu o relatorio | valor=7510
linha=1396 | nome=Sofia | acao=estudou computacao | valor=2329
linha=1397 | nome=Lucas | acao=executou o benchmark | valor=8014
linha=1398 | nome=Ana | acao=fez um experimento | valor=1352
linha=1399 | nome=Eduarda | acao=estudou computacao | valor=6836
linha=1400 | nome=Eduarda | acao=estudou computacao | valor=3454
linha=1401 | nome=Helena | acao=otimizou o algoritmo | valor=4180
linha=1402 | nome=Carlos | acao=otimizou o algoritmo | valor=4819
linha=1403 | nome=Otavio | acao=otimizou o algoritmo | valor=9819
linha=1404 | nome=Helena | acao=estudou computacao | valor=8041
linha=1405 | nome=Igor | acao=otimizou o algoritmo | valor=8824
linha=1406 | nome=Gabriela | acao=escreveu o relatorio | valor=9820
linha=1407 | nome=Mariana | acao=analisou os resultados | valor=7028
linha=1408 | nome=Renata | acao=otimizou o algoritmo | valor=7851
linha=1409 | nome=Otavio | acao=otimizou o algoritmo | valor=9024
linha=1410 | nome=Vitor | acao=estudou computacao | valor=1948
linha=1411 | nome=Karen | acao=fez um experimento | valor=1698
linha=1412 | nome=Gabriela | acao=comparou as metricas | valor=3718
linha=1413 | nome=Sofia | acao=estudou computacao | valor=4360
linha=1414 | nome=Igor | acao=fez um experimento | valor=6643
linha=1415 | nome=Felipe | acao=executou o benchmark | valor=6110
linha=1416 | nome=Helena | acao=analisou os resultados | valor=9854
linha=1417 | nome=Carlos | acao=participou da aula | valor=4172
linha=1418 | nome=Felipe | acao=fez um experimento | valor=9381
linha=1419 | nome=Felipe | acao=estudou computacao | valor=6796
linha=1420 | nome=Felipe | acao=escreveu o relatorio | valor=4430
linha=1421 | nome=Joao | acao=participou da aula | valor=3694
linha=1422 | nome=Carlos | acao=fez um experimento | valor=3050
linha=1423 | nome=Otavio | acao=executou o benchmark | valor=8706
linha=1424 | nome=Igor | acao=executou o benchmark | valor=1380
linha=1425 | nome=Igor | acao=participou da aula | valor=1265
linha=1426 | nome=Renata | acao=analisou os resultados | valor=9143
linha=1427 | nome=Daniela | acao=executou o benchmark | valor=5478
linha=1428 | nome=Mariana | acao=analisou os resultados | valor=1469
linha=1429 | nome=Felipe | acao=participou da aula | valor=2590
linha=1430 | nome=Joao | acao=comparou as metricas | valor=4863
linha=1431 | nome=Helena | acao=estudou computacao | valor=5825
linha=1432 | nome=Daniela | acao=estudou computacao | valor=6218
linha=1433 | nome=Ana | acao=escreveu o relatorio | valor=5917
linha=1434 | nome=Karen | acao=participou da aula | valor=5220
linha=1435 | nome=Lucas | acao=executou o benchmark | valor=4859
linha=1436 | nome=Vitor | acao=otimizou o algoritmo | valor=9885
linha=1437 | nome=Mariana | acao=estudou computacao | valor=6547
linha=1438 | nome=Felipe | acao=estudou computacao | valor=7677
linha=1439 | nome=Joao | acao=fez um experimento | valor=1776
linha=1440 | nome=Mariana | acao=otimizou o algoritmo | valor=3032
linha=1441 | nome=Joao | acao=fez um experimento | valor=2017
linha=1442 | nome=Bruno | acao=analisou os resultados | valor=3860
linha=1443 | nome=Carlos | acao=comparou as metricas | valor=4362
linha=1444 | nome=Renata | acao=escreveu o relatorio | valor=9422
linha=1445 | nome=Ana | acao=otimizou o algoritmo | valor=1023
linha=1446 | nome=Mariana | acao=escreveu o relatorio | valor=9496
linha=1447 | nome=Carlos | acao=fez um experimento | valor=8650
linha=1448 | nome=Natalia | acao=participou da aula | valor=7507
linha=1449 | nome=Carlos | acao=executou o benchmark | valor=3254
linha=1450 | nome=Mariana | acao=fez um experimento | valor=3192
linha=1451 | nome=Daniela | acao=executou o benchmark | valor=5921
linha=1452 | nome=Bruno | acao=participou da aula | valor=1583
linha=1453 | nome=Vitor | acao=participou da aula | valor=5225
linha=1454 | nome=Carlos | acao=otimizou o algoritmo | valor=5969
linha=1455 | nome=Joao | acao=estudou computacao | valor=5644
linha=1456 | nome=Daniela | acao=estudou computacao | valor=6527
linha=1457 | nome=Vitor | acao=escreveu o relatorio | valor=8826
linha=1458 | nome=Carlos | acao=estudou computacao | valor=1494
linha=1459 | nome=Tiago | acao=escreveu o relatorio | valor=1721
linha=1460 | nome=Helena | acao=escreveu o relatorio | valor=8346
linha=1461 | nome=Renata | acao=fez um experimento | valor=2421
linha=1462 | nome=Renata | acao=participou da aula | valor=1353
linha=1463 | nome=Carlos | acao=fez um experimento | valor=1258
linha=1464 | nome=Felipe | acao=analisou os resultados | valor=2600
linha=1465 | nome=Helena | acao=estudou computacao | valor=3058
linha=1466 | nome=Renata | acao=otimizou o algoritmo | valor=9059
linha=1467 | nome=Vitor | acao=participou da aula | valor=1799
linha=1468 | nome=Tiago | acao=executou o benchmark | valor=1510
linha=1469 | nome=Carlos | acao=participou da aula | valor=4061
linha=1470 | nome=Renata | acao=analisou os resultados | valor=5328
linha=1471 | nome=Igor | acao=participou da aula | valor=4685
linha=1472 | nome=Renata | acao=fez um experimento | valor=5248
linha=1473 | nome=Sofia | acao=comparou as metricas | valor=7513
linha=1474 | nome=Felipe | acao=otimizou o algoritmo | valor=8673
linha=1475 | nome=Eduarda | acao=participou da aula | valor=7162
linha=1476 | nome=Igor | acao=executou o benchmark | valor=8557
linha=1477 | nome=Eduarda | acao=comparou as metricas | valor=8314
linha=1478 | nome=Daniela | acao=escreveu o relatorio | valor=4210
linha=1479 | nome=Karen | acao=escreveu o relatorio | valor=5618
linha=1480 | nome=Joao | acao=participou da aula | valor=2172
linha=1481 | nome=Paulo | acao=comparou as metricas | valor=9829
linha=1482 | nome=Paulo | acao=escreveu o relatorio | valor=1043
linha=1483 | nome=Paulo | acao=analisou os resultados | valor=4899
linha=1484 | nome=Lucas | acao=participou da aula | valor=9862
linha=1485 | nome=Otavio | acao=comparou as metricas | valor=3189
linha=1486 | nome=Mariana | acao=otimizou o algoritmo | valor=5411
linha=1487 | nome=Vitor | acao=analisou os resultados | valor=6059
linha=1488 | nome=Lucas | acao=escreveu o relatorio | valor=9418
linha=1489 | nome=Otavio | acao=estudou computacao | valor=3408
linha=1490 | nome=Sofia | acao=escreveu o relatorio | valor=1697
linha=1491 | nome=Karen | acao=analisou os resultados | valor=1770
linha=1492 | nome=Karen | acao=escreveu o relatorio | valor=9959
linha=1493 | nome=Daniela | acao=comparou as metricas | valor=2095
linha=1494 | nome=Eduarda | acao=estudou computacao | valor=3439
linha=1495 | nome=Tiago | acao=fez um experimento | valor=1939
linha=1496 | nome=Eduarda | acao=analisou os resultados | valor=9662
linha=1497 | nome=Karen | acao=analisou os resultados | valor=1876
