linha=1 | nome=Sofia | acao=escreveu o relatorio | valor=2453
linha=1157 | nome=Tiago | acao=otimizou o algoritmo | valor=5752
linha=1158 | nome=Helena | acao=executou o benchmark | valor=1401
linha=1159 | nome=Felipe | acao=comparou as metricas | valor=5865
linha=1160 | nome=Tiago | acao=comparou as metricas | valor=1852
linha=1161 | nome=Daniela | acao=analisou os resultados | valor=5916
linha=1162 | nome=Ana | acao=otimizou o algoritmo | valor=1890
linha=1163 | nome=Lucas | acao=fez um experimento | valor=9873
linha=1164 | nome=Sofia | acao=analisou os resultados | valor=9413
linha=1165 | nome=Sofia | acao=otimizou o algoritmo | valor=6681
linha=1166 | nome=Joao | acao=executou o benchmark | valor=6114
linha=1167 | nome=Natalia | acao=participou da aula | valor=2408
linha=1168 | nome=Mariana | acao=comparou as metricas | valor=7797
linha=1169 | nome=Vitor | acao=otimizou o algoritmo | valor=5911
linha=1170 | nome=Ana | acao=otimizou o algoritmo | valor=9670
linha=1171 | nome=Renata | acao=analisou os resultados | valor=1478
linha=1172 | nome=Otavio | acao=executou o benchmark | valor=3071
linha=1173 | nome=Vitor | acao=otimizou o algoritmo | valor=1054
linha=1174 | nome=Sofia | acao=comparou as metricas | valor=5466
linha=1175 | nome=Joao | acao=fez um experimento | valor=6675
linha=1176 | nome=Ana | acao=fez um experimento | valor=9317
linha=1177 | nome=Gabriela | acao=executou o benchmark | valor=1935
linha=1178 | nome=Daniela | acao=otimizou o algoritmo | valor=2791
linha=1179 | nome=Helena | acao=otimizou o algoritmo | valor=6528
linha=1180 | nome=Otavio | acao=executou o benchmark | valor=6062
linha=1181 | nome=Sofia | acao=executou o benchmark | valor=6730
linha=1182 | nome=Ana | acao=escreveu o relatorio | valor=6974
linha=1183 | nome=Joao | acao=otimizou o algoritmo | valor=8239
linha=1184 | nome=Paulo | acao=otimizou o algoritmo | valor=6951
linha=1185 | nome=Igor | acao=comparou as metricas | valor=6309
linha=1186 | nome=Igor | acao=estudou computacao | valor=5851
linha=1187 | nome=Lucas | acao=escreveu o relatorio | valor=3448
linha=1188 | nome=Bruno | acao=otimizou o algoritmo | valor=2362
linha=1189 | nome=Eduarda | acao=estudou computacao | valor=6157
linha=1190 | nome=Vitor | acao=participou da aula | valor=6597
linha=1191 | nome=Otavio | acao=analisou os resultados | valor=4413
linha=1192 | nome=Lucas | acao=estudou computacao | valor=1099
linha=1193 | nome=Daniela | acao=participou da aula | valor=4971
linha=1194 | nome=Joao | acao=fez um experimento | valor=2936
linha=1195 | nome=Karen | acao=estudou computacao | valor=5371
linha=1196 | nome=Daniela | acao=fez um experimento | valor=5496
linha=1197 | nome=Natalia | acao=executou o benchmark | valor=7363
linha=1198 | nome=Daniela | acao=executou o benchmark | valor=3713
linha=1199 | nome=Lucas | acao=participou da aula | valor=2522
linha=1200 | nome=Natalia | acao=executou o benchmark | valor=7797
linha=1201 | nome=Mariana | acao=comparou as metricas | valor=3933
linha=1202 | nome=Gabriela | acao=comparou as metricas | valor=3357
linha=1203 | nome=Felipe | acao=analisou os resultados | valor=6799
linha=1204 | nome=Renata | acao=otimizou o algoritmo | valor=2833
linha=1205 | nome=Daniela | acao=escreveu o relatorio | valor=5175
linha=1206 | nome=Gabriela | acao=fez um experimento | valor=3390
linha=1207 | nome=Karen | acao=escreveu o relatorio | valor=2279
linha=1208 | nome=Daniela | acao=escreveu o relatorio | valor=5016
linha=1209 | nome=Igor | acao=escreveu o relatorio | valor=3795
linha=1210 | nome=Otavio | acao=otimizou o algoritmo | valor=6171
linha=1211 | nome=Tiago | acao=otimizou o algoritmo | valor=3588
linha=1212 | nome=Igor | acao=executou o benchmark | valor=9541
linha=1213 | nome=Paulo | acao=participou da aula | valor=8090
linha=1214 | nome=Vitor | acao=fez um experimento | valor=7730
linha=1215 | nome=Joao | acao=escreveu o relatorio | valor=8806
linha=1216 | nome=Joao | acao=estudou computacao | valor=7539
linha=1217 | nome=Lucas | acao=comparou as metricas | valor=5403
linha=1218 | nome=Karen | acao=executou o benchmark | valor=4636
linha=1219 | nome=Igor | acao=otimizou o algoritmo | valor=4767
linha=1220 | nome=Paulo | acao=estudou computacao | valor=5560
linha=1221 | nome=Paulo | acao=escreveu o relatorio | valor=9245
linha=1222 | nome=Helena | acao=fez um experimento | valor=9277
linha=1223 | nome=Karen | acao=otimizou o algoritmo | valor=2561
linha=1224 | nome=Joao | acao=comparou as metricas | valor=7495
linha=1225 | nome=Mariana | acao=escreveu o relatorio | valor=9842
linha=1226 | nome=Sofia | acao=otimizou o algoritmo | valor=1164
linha=1227 | nome=Paulo | acao=estudou computacao | valor=4034
linha=1228 | nome=Tiago | acao=executou o benchmark | valor=4351
linha=1229 | nome=Lucas | acao=estudou computacao | valor=7808
linha=1230 | nome=Eduarda | acao=executou o benchmark | valor=1830
linha=1231 | nome=Mariana | acao=fez um experimento | valor=1080
linha=1232 | nome=Igor | acao=participou da aula | valor=5761
linha=1233 | nome=Felipe | acao=otimizou o algoritmo | valor=3862
linha=1234 | nome=Igor | acao=participou da aula | valor=9607
linha=1235 | nome=Renata | acao=escreveu o relatorio | valor=1275
linha=1236 | nome=Tiago | acao=executou o benchmark | valor=5979
linha=1237 | nome=Joao | acao=analisou os resultados | valor=6087
linha=1238 | nome=Helena | acao=otimizou o algoritmo | valor=1026
linha=1239 | nome=Karen | acao=analisou os resultados | valor=6661
linha=1240 | nome=Eduarda | acao=fez um experimento | valor=6478
linha=1241 | nome=Paulo | acao=executou o benchmark | valor=4681
linha=1242 | nome=Joao | acao=estudou computacao | valor=9030
linha=1243 | nome=Lucas | acao=comparou as metricas | valor=1939
linha=1244 | nome=Vitor | acao=estudou computacao | valor=7494
linha=1245 | nome=Vitor | acao=otimizou o algoritmo | valor=4197
linha=1246 | nome=Karen | acao=fez um experimento | valor=1616
linha=1247 | nome=Bruno | acao=escreveu o relatorio | valor=2169
linha=1248 | nome=Felipe | acao=fez um experimento | valor=8233
linha=1249 | nome=Carlos | acao=estudou computacao | valor=9275
linha=1250 | nome=Karen | acao=comparou as metricas | valor=8966
linha=1251 | nome=Mariana | acao=analisou os resultados | valor=9551
linha=1252 | nome=Felipe | acao=fez um experimento | valor=4833
linha=1253 | nome=Sofia | acao=otimizou o algoritmo | valor=8972
linha=1254 | nome=Igor | acao=comparou as metricas | valor=5902
linha=1255 | nome=Renata | acao=participou da aula | valor=9172
linha=1256 | nome=Otavio | acao=executou o benchmark | valor=8553
linha=1257 | nome=Felipe | acao=analisou os resultados | valor=9013
linha=1258 | nome=Otavio | acao=comparou as metricas | valor=8454
linha=1259 | nome=Bruno | acao=escreveu o relatorio | valor=7029
linha=1260 | nome=Daniela | acao=analisou os resultados | valor=2589
linha=1261 | nome=Igor | acao=analisou os resultados | valor=4437
linha=1262 | nome=Bruno | acao=executou o benchmark | valor=8502
linha=1263 | nome=Otavio | acao=analisou os resultados | valor=4026
linha=1264 | nome=Karen | acao=escreveu o relatorio | valor=4882
linha=1265 | nome=Daniela | acao=comparou as metricas | valor=8979
linha=1266 | nome=Joao | acao=participou da aula | valor=4424
linha=1267 | nome=Gabriela | acao=participou da aula | valor=3765
linha=1268 | nome=Lucas | acao=fez um experimento | valor=5445
linha=1269 | nome=Felipe | acao=executou o benchmark | valor=9151
linha=1270 | nome=Daniela | acao=comparou as metricas | valor=9544
linha=1271 | nome=Igor | acao=comparou as metricas | valor=7136
linha=1272 | nome=Natalia | acao=participou da aula | valor=3097
linha=1273 | nome=Otavio | acao=participou da aula | valor=3187
linha=1274 | nome=Natalia | acao=fez um experimento | valor=6887
linha=1275 | nome=Tiago | acao=fez um experimento | valor=1713
linha=1276 | nome=Mariana | acao=participou da aula | valor=6761
linha=1277 | nome=Tiago | acao=fez um experimento | valor=2613
linha=1278 | nome=Igor | acao=executou o benchmark | valor=7082
linha=1279 | nome=Felipe | acao=analisou os resultados | valor=4220
linha=1280 | nome=Carlos | acao=escreveu o relatorio | valor=6444
linha=1281 | nome=Eduarda | acao=otimizou o algoritmo | valor=5972
linha=1282 | nome=Sofia | acao=escreveu o relatorio | valor=3561
linha=1283 | nome=Eduarda | acao=otimizou o algoritmo | valor=2886
linha=1284 | nome=Paulo | acao=participou da aula | valor=6223
linha=1285 | nome=Gabriela | acao=analisou os resultados | valor=4300
linha=1286 | nome=Mariana | acao=estudou computacao | valor=4842
linha=1287 | nome=Eduarda | acao=participou da aula | valor=2856
linha=1288 | nome=Ana | acao=escreveu o relatorio | valor=7188
linha=1289 | nome=Daniela | acao=escreveu o relatorio | valor=7335
linha=1290 | nome=Lucas | acao=estudou computacao | valor=1532
linha=1291 | nome=Vitor | acao=estudou computacao | valor=1704
linha=1292 | nome=Joao | acao=comparou as metricas | valor=6265
linha=1293 | nome=Sofia | acao=escreveu o relatorio | valor=6682
linha=1294 | nome=Sofia | acao=fez um experimento | valor=2872
linha=1295 | nome=Tiago | acao=escreveu o relatorio | valor=7760
linha=1296 | nome=Paulo | acao=otimizou o algoritmo | valor=9356
linha=1297 | nome=Karen | acao=fez um experimento | valor=7497
linha=1298 | nome=Lucas | acao=otimizou o algoritmo | valor=5098
linha=1299 | nome=Bruno | acao=participou da aula | valor=8256
linha=1300 | nome=Joao | acao=comparou as metricas | valor=4555
linha=1301 | nome=Felipe | acao=analisou os resultados | valor=1608
linha=1302 | nome=Helena | acao=estudou computacao | valor=1542
linha=1303 | nome=Igor | acao=comparou as metricas | valor=1015
linha=1304 | nome=Carlos | acao=analisou os resultados | valor=7393
linha=1305 | nome=Sofia | acao=participou da aula | valor=1694
linha=1306 | nome=Renata | acao=executou o benchmark | valor=8822
linha=1307 | nome=Eduarda | acao=escreveu o relatorio | valor=5753
linha=1308 | nome=Mariana | acao=participou da aula | valor=9699
linha=1309 | nome=Gabriela | acao=participou da aula | valor=5144
linha=1310 | nome=Paulo | acao=analisou os resultados | valor=6089
linha=1311 | nome=Ana | acao=escreveu o relatorio | valor=5245
linha=1312 | nome=Eduarda | acao=fez um experimento | valor=3482
linha=1313 | nome=Bruno | acao=executou o benchmark | valor=2495
linha=1314 | nome=Eduarda | acao=participou da aula | valor=8422
linha=1315 | nome=Eduarda | acao=participou da aula | valor=7613
linha=1316 | nome=Sofia | acao=escreveu o relatorio | valor=2257
linha=1317 | nome=Helena | acao=fez um experimento | valor=5927
linha=1318 | nome=Mariana | acao=escreveu o relatorio | valor=4071
linha=1319 | nome=Paulo | acao=otimizou o algoritmo | valor=7537
linha=1320 | nome=Felipe | acao=participou da aula | valor=6648
linha=1321 | nome=Vitor | acao=participou da aula | valor=5952
linha=1322 | nome=Igor | acao=participou da aula | valor=5267
linha=1323 | nome=Joao | acao=comparou as metricas | valor=7589
linha=1324 | nome=Bruno | acao=estudou computacao | valor=7790
linha=1325 | nome=Otavio | acao=analisou os resultados | valor=3420
linha=1326 | nome=Felipe | acao=participou da aula | valor=7629
linha=1327 | nome=Otavio | acao=comparou as metricas | valor=7010
linha=1328 | nome=Karen | acao=otimizou o algoritmo | valor=3999
linha=1329 | nome=Igor | acao=comparou as metricas | valor=8664
linha=1330 | nome=Helena | acao=executou o benchmark | valor=8122
linha=1331 | nome=Paulo | acao=comparou as metricas | valor=4250
linha=1332 | nome=Otavio | acao=otimizou o algoritmo | valor=1820
linha=1333 | nome=Felipe | acao=executou o benchmark | valor=6435
linha=1334 | nome=Sofia | acao=comparou as metricas | valor=3706
linha=1335 | nome=Lucas | acao=comparou as metricas | valor=5286
linha=1336 | nome=Bruno | acao=escreveu o relatorio | valor=9607
linha=1337 | nome=Tiago | acao=fez um experimento | valor=2011
linha=1338 | nome=Mariana | acao=otimizou o algoritmo | valor=6434
linha=1339 | nome=Lucas | acao=participou da aula | valor=7011
linha=1340 | nome=Daniela | acao=analisou os resultados | valor=8308
linha=1341 | nome=Felipe | acao=otimizou o algoritmo | valor=3261
linha=1342 | nome=Sofia | acao=fez um experimento | valor=4019
linha=1343 | nome=Tiago | acao=comparou as metricas | valor=2279
linha=1344 | nome=Helena | acao=escreveu o relatorio | valor=8992
linha=1345 | nome=Lucas | acao=escreveu o relatorio | valor=9471
linha=1346 | nome=Bruno | acao=comparou as metricas | valor=5258
linha=1347 | nome=Gabriela | acao=analisou os resultados | valor=5514
linha=1348 | nome=Otavio | acao=escreveu o relatorio | valor=1538
linha=1349 | nome=Igor | acao=escreveu o relatorio | valor=5944
linha=1350 | nome=Carlos | acao=executou o benchmark | valor=9020
linha=1351 | nome=Karen | acao=analisou os resultados | valor=5537
linha=1352 | nome=Renata | acao=executou o benchmark | valor=6916
linha=1353 | nome=Gabriela | acao=executou o benchmark | valor=9648
linha=1354 | nome=Joao | acao=analisou os resultados | valor=7229
linha=1355 | nome=Mariana | acao=escreveu o relatorio | valor=9963
linha=1356 | nome=Otavio | acao=participou da aula | valor=4934
linha=1357 | nome=Daniela | acao=comparou as metricas | valor=9970
linha=1358 | nome=Mariana | acao=participou da aula | valor=7445
linha=1359 | nome=Eduarda | acao=analisou os resultados | valor=6391
linha=1360 | nome=Joao | acao=otimizou o algoritmo | valor=8824
linha=1361 | nome=Natalia | acao=escreveu o relatorio | valor=6166
linha=1362 | nome=Ana | acao=escreveu o relatorio | valor=7375
linha=1363 | nome=Igor | acao=analisou os resultados | valor=5558
linha=1364 | nome=Eduarda | acao=executou o benchmark | valor=3793
linha=1365 | nome=Paulo | acao=participou da aula | valor=9124
linha=1366 | nome=Igor | acao=participou da aula | valor=1880
linha=1367 | nome=Helena | acao=executou o benchmark | valor=8490
linha=1368 | nome=Vitor | acao=fez um experimento | valor=1144
linha=1369 | nome=Karen | acao=analisou os resultados | valor=1180
linha=1370 | nome=Renata | acao=analisou os resultados | valor=3808
linha=1371 | nome=Igor | acao=fez um experimento | valor=8049
linha=1372 | nome=Mariana | acao=executou o benchmark | valor=5245
linha=1373 | nome=Carlos | acao=executou o benchmark | valor=2618
linha=1374 | nome=Renata | acao=fez um experimento | valor=9296
linha=1375 | nome=Daniela | acao=estudou computacao | valor=2307
linha=1376 | nome=Sofia | acao=escreveu o relatorio | valor=2149
linha=1377 | nome=Daniela | acao=analisou os resultados | valor=8629
linha=1378 | nome=Ana | acao=estudou computacao | valor=7872
linha=1379 | nome=Helena | acao=participou da aula | valor=8240
linha=1380 | nome=Helena | acao=escreveu o relatorio | valor=7641
linha=1381 | nome=Sofia | acao=fez um experimento | valor=5535
linha=1382 | nome=Carlos | acao=participou da aula | valor=5147
linha=1383 | nome=Eduarda | acao=participou da aula | valor=9766
linha=1384 | nome=Natalia | acao=escreveu o relatorio | valor=4402
linha=1385 | nome=Vitor | acao=estudou computacao | valor=1183
linha=1386 | nome=Eduarda | acao=fez um experimento | valor=9009
linha=1387 | nome=Natalia | acao=otimizou o algoritmo | valor=2078
linha=1388 | nome=Vitor | acao=comparou as metricas | valor=5547
linha=1389 | nome=Sofia | acao=escreveu o relatorio | valor=2906
linha=1390 | nome=Renata | acao=fez um experimento | valor=9608
linha=1391 | nome=Natalia | acao=executou o benchmark | valor=4743
linha=1392 | nome=Mariana | acao=comparou as metricas | valor=5178
linha=1393 | nome=Felipe | acao=otimizou o algoritmo | valor=2242
linha=1394 | nome=Karen | acao=escreveu o relatorio | valor=8816
linha=1395 | nome=Gabriela | acao=estudou computacao | valor=5354
linha=1396 | nome=Karen | acao=fez um experimento | valor=1027
linha=1397 | nome=Mariana | acao=escreveu o relatorio | valor=1734
linha=1398 | nome=Tiago | acao=estudou computacao | valor=5545
linha=1399 | nome=Vitor | acao=estudou computacao | valor=1893
linha=1400 | nome=Natalia | acao=comparou as metricas | valor=5659
linha=1401 | nome=Carlos | acao=otimizou o algoritmo | valor=2039
linha=1402 | nome=Daniela | acao=analisou os resultados | valor=7875
linha=1403 | nome=Igor | acao=participou da aula | valor=2357
linha=1404 | nome=Felipe | acao=analisou os resultados | valor=2902
linha=1405 | nome=Lucas | acao=executou o benchmark | valor=9283
linha=1406 | nome=Daniela | acao=analisou os resultados | valor=4986
