linha=1 | nome=Igor | acao=estudou computacao | valor=3970
linha=1469 | nome=Sofia | acao=comparou as metricas | valor=7648
linha=1470 | nome=Daniela | acao=estudou computacao | valor=7484
linha=1471 | nome=Karen | acao=comparou as metricas | valor=8848
linha=1472 | nome=Karen | acao=participou da aula | valor=2619
linha=1473 | nome=Tiago | acao=escreveu o relatorio | valor=2499
linha=1474 | nome=Tiago | acao=escreveu o relatorio | valor=8626
linha=1475 | nome=Tiago | acao=participou da aula | valor=3547
linha=1476 | nome=Mariana | acao=analisou os resultados | valor=8818
linha=1477 | nome=Karen | acao=executou o benchmark | valor=1202
linha=1478 | nome=Tiago | acao=otimizou o algoritmo | valor=9718
linha=1479 | nome=Helena | acao=fez um experimento | valor=5092
linha=1480 | nome=Mariana | acao=executou o benchmark | valor=5334
linha=1481 | nome=Renata | acao=estudou computacao | valor=9902
linha=1482 | nome=Mariana | acao=estudou computacao | valor=7910
linha=1483 | nome=Bruno | acao=analisou os resultados | valor=5155
linha=1484 | nome=Sofia | acao=comparou as metricas | valor=7020
linha=1485 | nome=Daniela | acao=participou da aula | valor=4821
linha=1486 | nome=Natalia | acao=comparou as metricas | valor=1744
linha=1487 | nome=Joao | acao=participou da aula | valor=2177
linha=1488 | nome=Carlos | acao=otimizou o algoritmo | valor=9579
linha=1489 | nome=Natalia | acao=escreveu o relatorio | valor=3477
linha=1490 | nome=Renata | acao=analisou os resultados | valor=2037
linha=1491 | nome=Tiago | acao=otimizou o algoritmo | valor=8337
linha=1492 | nome=Mariana | acao=escreveu o relatorio | valor=1435
linha=1493 | nome=Sofia | acao=comparou as metricas | valor=4841
linha=1494 | nome=Otavio | acao=analisou os resultados | valor=5566
linha=1495 | nome=Igor | acao=comparou as metricas | valor=7065
linha=1496 | nome=Ana | acao=executou o benchmark | valor=8631
linha=1497 | nome=Carlos | acao=escreveu o relatorio | valor=2094
linha=1498 | nome=Vitor | acao=executou o benchmark | valor=4443
linha=1499 | nome=Igor | acao=escreveu o relatorio | valor=8516
linha=1500 | nome=Helena | acao=executou o benchmark | valor=8887
linha=1501 | nome=Karen | acao=estudou computacao | valor=6476
linha=1502 | nome=Vitor | acao=otimizou o algoritmo | valor=1906
linha=1503 | nome=Mariana | acao=participou da aula | valor=2236
linha=1504 | nome=Bruno | acao=escreveu o relatorio | valor=7257
linha=1505 | nome=Felipe | acao=estudou computacao | valor=6010
linha=1506 | nome=Lucas | acao=comparou as metricas | valor=8845
linha=1507 | nome=Eduarda | acao=comparou as metricas | valor=2171
linha=1508 | nome=Vitor | acao=executou o benchmark | valor=4719
linha=1509 | nome=Eduarda | acao=comparou as metricas | valor=6131
linha=1510 | nome=Daniela | acao=executou o benchmark | valor=4035
linha=1511 | nome=Karen | acao=analisou os resultados | valor=1919
linha=1512 | nome=Joao | acao=fez um experimento | valor=1319
linha=1513 | nome=Tiago | acao=participou da aula | valor=3034
linha=1514 | nome=Joao | acao=estudou computacao | valor=8641
linha=1515 | nome=Mariana | acao=executou o benchmark | valor=9154
linha=1516 | nome=Joao | acao=escreveu o relatorio | valor=7114
linha=1517 | nome=Tiago | acao=otimizou o algoritmo | valor=4458
linha=1518 | nome=Tiago | acao=comparou as metricas | valor=5844
linha=1519 | nome=Vitor | acao=otimizou o algoritmo | valor=4645
linha=1520 | nome=Felipe | acao=estudou computacao | valor=4998
linha=1521 | nome=Karen | acao=otimizou o algoritmo | valor=5356
linha=1522 | nome=Igor | acao=escreveu o relatorio | valor=6756
linha=1523 | nome=Natalia | acao=comparou as metricas | valor=5566
linha=1524 | nome=Bruno | acao=participou da aula | valor=8802
linha=1525 | nome=Carlos | acao=otimizou o algoritmo | valor=5992
linha=1526 | nome=Paulo | acao=estudou computacao | valor=4359
linha=1527 | nome=Bruno | acao=participou da aula | valor=8537
linha=1528 | nome=Bruno | acao=otimizou o algoritmo | valor=3245
linha=1529 | nome=Daniela | acao=fez um experimento | valor=8053
linha=1530 | nome=Karen | acao=escreveu o relatorio | valor=9638
linha=1531 | nome=Ana | acao=otimizou o algoritmo | valor=1876
linha=1532 | nome=Helena | acao=estudou computacao | valor=1252
linha=1533 | nome=Daniela | acao=otimizou o algoritmo | valor=9556
linha=1534 | nome=Mariana | acao=executou o benchmark | valor=4455
linha=1535 | nome=Mariana | acao=fez um experimento | valor=9083
linha=1536 | nome=Bruno | acao=comparou as metricas | valor=4678
linha=1537 | nome=Joao | acao=escreveu o relatorio | valor=2502
linha=1538 | nome=Eduarda | acao=executou o benchmark | valor=8064
linha=1539 | nome=Ana | acao=comparou as metricas | valor=4123
linha=1540 | nome=Mariana | acao=analisou os resultados | valor=1621
linha=1541 | nome=Karen | acao=estudou computacao | valor=9967
linha=1542 | nome=Karen | acao=comparou as metricas | valor=4772
linha=1543 | nome=Ana | acao=fez um experimento | valor=9491
linha=1544 | nome=Bruno | acao=participou da aula | valor=6147
linha=1545 | nome=Vitor | acao=estudou computacao | valor=9451
linha=1546 | nome=Bruno | acao=otimizou o algoritmo | valor=5389
linha=1547 | nome=Vitor | acao=estudou computacao | valor=2141
linha=1548 | nome=Sofia | acao=analisou os resultados | valor=5558
linha=1549 | nome=Lucas | acao=analisou os resultados | valor=3206
linha=1550 | nome=Tiago | acao=comparou as metricas | valor=8567
linha=1551 | nome=Paulo | acao=escreveu o relatorio | valor=7722
linha=1552 | nome=Ana | acao=estudou computacao | valor=6025
linha=1553 | nome=Natalia | acao=comparou as metricas | valor=5601
linha=1554 | nome=Paulo | acao=otimizou o algoritmo | valor=8036
linha=1555 | nome=Otavio | acao=escreveu o relatorio | valor=9252
linha=1556 | nome=Joao | acao=fez um experimento | valor=3889
linha=1557 | nome=Helena | acao=fez um experimento | valor=2079
linha=1558 | nome=Sofia | acao=analisou os resultados | valor=9057
linha=1559 | nome=Otavio | acao=escreveu o relatorio | valor=8374
linha=1560 | nome=Gabriela | acao=escreveu o relatorio | valor=2129
linha=1561 | nome=Joao | acao=analisou os resultados | valor=1325
linha=1562 | nome=Helena | acao=estudou computacao | valor=7916
linha=1563 | nome=Renata | acao=executou o benchmark | valor=8030
linha=1564 | nome=Paulo | acao=escreveu o relatorio | valor=7745
linha=1565 | nome=Eduarda | acao=analisou os resultados | valor=2224
linha=1566 | nome=Natalia | acao=analisou os resultados | valor=2135
linha=1567 | nome=Sofia | acao=participou da aula | valor=4428
linha=1568 | nome=Bruno | acao=participou da aula | valor=4217
linha=1569 | nome=Mariana | acao=analisou os resultados | valor=1834
linha=1570 | nome=Igor | acao=participou da aula | valor=5486
linha=1571 | nome=Felipe | acao=otimizou o algoritmo | valor=8147
linha=1572 | nome=Joao | acao=participou da aula | valor=5174
linha=1573 | nome=Tiago | acao=estudou computacao | valor=2413
linha=1574 | nome=Felipe | acao=comparou as metricas | valor=9121
linha=1575 | nome=Natalia | acao=participou da aula | valor=1349
linha=1576 | nome=Lucas | acao=otimizou o algoritmo | valor=7638
linha=1577 | nome=Vitor | acao=participou da aula | valor=7977
linha=1578 | nome=Felipe | acao=analisou os resultados | valor=1110
linha=1579 | nome=Ana | acao=analisou os resultados | valor=1460
linha=1580 | nome=Mariana | acao=fez um experimento | valor=5151
linha=1581 | nome=Ana | acao=escreveu o relatorio | valor=8475
linha=1582 | nome=Paulo | acao=comparou as metricas | valor=1821
linha=1583 | nome=Tiago | acao=escreveu o relatorio | valor=1999
linha=1584 | nome=Paulo | acao=comparou as metricas | valor=5582
linha=1585 | nome=Daniela | acao=analisou os resultados | valor=5783
linha=1586 | nome=Otavio | acao=escreveu o relatorio | valor=5063
linha=1587 | nome=Natalia | acao=participou da aula | valor=8888
linha=1588 | nome=Mariana | acao=executou o benchmark | valor=1416
linha=1589 | nome=Joao | acao=comparou as metricas | valor=1986
linha=1590 | nome=Sofia | acao=otimizou o algoritmo | valor=7857
linha=1591 | nome=Otavio | acao=executou o benchmark | valor=2128
linha=1592 | nome=Daniela | acao=otimizou o algoritmo | valor=2549
linha=1593 | nome=Ana | acao=participou da aula | valor=7788
linha=1594 | nome=Sofia | acao=participou da aula | valor=8782
linha=1595 | nome=Joao | acao=executou o benchmark | valor=5987
linha=1596 | nome=Felipe | acao=escreveu o relatorio | valor=3070
linha=1597 | nome=Helena | acao=estudou computacao | valor=6885
linha=1598 | nome=Mariana | acao=participou da aula | valor=2212
linha=1599 | nome=Paulo | acao=estudou computacao | valor=4325
linha=1600 | nome=Gabriela | acao=executou o benchmark | valor=1225
linha=1601 | nome=Sofia | acao=participou da aula | valor=3792
linha=1602 | nome=Bruno | acao=escreveu o relatorio | valor=7132
linha=1603 | nome=Joao | acao=comparou as metricas | valor=8754
linha=1604 | nome=Gabriela | acao=executou o benchmark | valor=3407
linha=1605 | nome=Igor | acao=executou o benchmark | valor=9309
linha=1606 | nome=Otavio | acao=escreveu o relatorio | valor=3015
linha=1607 | nome=Mariana | acao=participou da aula | valor=5458
linha=1608 | nome=Bruno | acao=estudou computacao | valor=2629
linha=1609 | nome=Mariana | acao=escreveu o relatorio | valor=8228
linha=1610 | nome=Helena | acao=participou da aula | valor=4160
linha=1611 | nome=Lucas | acao=analisou os resultados | valor=2540
linha=1612 | nome=Eduarda | acao=otimizou o algoritmo | valor=2841
linha=1613 | nome=Carlos | acao=escreveu o relatorio | valor=6538
linha=1614 | nome=Helena | acao=comparou as metricas | valor=2187
linha=1615 | nome=Tiago | acao=otimizou o algoritmo | valor=5643
linha=1616 | nome=Lucas | acao=escreveu o relatorio | valor=5398
linha=1617 | nome=Felipe | acao=fez um experimento | valor=1284
linha=1618 | nome=Mariana | acao=analisou os resultados | valor=6941
linha=1619 | nome=Igor | acao=analisou os resultados | valor=5221
linha=1620 | nome=Carlos | acao=estudou computacao | valor=7586
linha=1621 | nome=Helena | acao=escreveu o relatorio | valor=5352
linha=1622 | nome=Paulo | acao=estudou computacao | valor=5753
linha=1623 | nome=Karen | acao=otimizou o algoritmo | valor=9600
linha=1624 | nome=Sofia | acao=otimizou o algoritmo | valor=8768
linha=1625 | nome=Joao | acao=comparou as metricas | valor=6146
linha=1626 | nome=Bruno | acao=participou da aula | valor=5147
linha=1627 | nome=Sofia | acao=executou o benchmark | valor=9252
linha=1628 | nome=Lucas | acao=executou o benchmark | valor=8000
linha=1629 | nome=Paulo | acao=comparou as metricas | valor=3976
linha=1630 | nome=Mariana | acao=analisou os resultados | valor=5321
linha=1631 | nome=Felipe | acao=otimizou o algoritmo | valor=3592
linha=1632 | nome=Lucas | acao=otimizou o algoritmo | valor=4505
linha=1633 | nome=Mariana | acao=escreveu o relatorio | valor=2066
linha=1634 | nome=Vitor | acao=otimizou o algoritmo | valor=6008
linha=1635 | nome=Daniela | acao=escreveu o relatorio | valor=9524
linha=1636 | nome=Igor | acao=escreveu o relatorio | valor=4163
linha=1637 | nome=Felipe | acao=participou da aula | valor=3695
linha=1638 | nome=Tiago | acao=executou o benchmark | valor=7968
linha=1639 | nome=Bruno | acao=escreveu o relatorio | valor=6478
linha=1640 | nome=Bruno | acao=estudou computacao | valor=1124
linha=1641 | nome=Mariana | acao=fez um experimento | valor=2795
linha=1642 | nome=Felipe | acao=escreveu o relatorio | valor=4090
linha=1643 | nome=Natalia | acao=otimizou o algoritmo | valor=8468
linha=1644 | nome=Gabriela | acao=comparou as metricas | valor=5545
linha=1645 | nome=Igor | acao=executou o benchmark | valor=6673
linha=1646 | nome=Ana | acao=analisou os resultados | valor=7428
linha=1647 | nome=Mariana | acao=participou da aula | valor=5547
linha=1648 | nome=Mariana | acao=executou o benchmark | valor=7302
linha=1649 | nome=Sofia | acao=fez um experimento | valor=6150
linha=1650 | nome=Daniela | acao=participou da aula | valor=9986
linha=1651 | nome=Natalia | acao=fez um experimento | valor=8052
linha=1652 | nome=Paulo | acao=fez um experimento | valor=2360
linha=1653 | nome=Otavio | acao=escreveu o relatorio | valor=7346
linha=1654 | nome=Igor | acao=analisou os resultados | valor=9915
linha=1655 | nome=Tiago | acao=analisou os resultados | valor=1410
linha=1656 | nome=Renata | acao=participou da aula | valor=9293
linha=1657 | nome=Mariana | acao=fez um experimento | valor=9706
linha=1658 | nome=Helena | acao=estudou computacao | valor=9935
linha=1659 | nome=Igor | acao=estudou computacao | valor=5756
linha=1660 | nome=Igor | acao=otimizou o algoritmo | valor=4790
linha=1661 | nome=Helena | acao=participou da aula | valor=6389
linha=1662 | nome=Tiago | acao=otimizou o algoritmo | valor=3669
linha=1663 | nome=Felipe | acao=fez um experimento | valor=3785
linha=1664 | nome=Daniela | acao=comparou as metricas | valor=1269
linha=1665 | nome=Renata | acao=comparou as metricas | valor=4864
linha=1666 | nome=Felipe | acao=comparou as metricas | valor=9410
linha=1667 | nome=Natalia | acao=executou o benchmark | valor=9965
linha=1668 | nome=Gabriela | acao=otimizou o algoritmo | valor=7651
linha=1669 | nome=Mariana | acao=analisou os resultados | valor=5712
linha=1670 | nome=Igor | acao=executou o benchmark | valor=8852
linha=1671 | nome=Karen | acao=escreveu o relatorio | valor=1166
linha=1672 | nome=Igor | acao=fez um experimento | valor=9017
linha=1673 | nome=Eduarda | acao=analisou os resultados | valor=7036
linha=1674 | nome=Mariana | acao=analisou os resultados | valor=4258
linha=1675 | nome=Carlos | acao=comparou as metricas | valor=7125
linha=1676 | nome=Mariana | acao=fez um experimento | valor=2749
linha=1677 | nome=Renata | acao=executou o benchmark | valor=9301
linha=1678 | nome=Mariana | acao=estudou computacao | valor=8258
linha=1679 | nome=Gabriela | acao=estudou computacao | valor=6272
linha=1680 | nome=Ana | acao=executou o benchmark | valor=1343
linha=1681 | nome=Felipe | acao=analisou os resultados | valor=9852
linha=1682 | nome=Bruno | acao=executou o benchmark | valor=8072
linha=1683 | nome=Sofia | acao=estudou computacao | valor=9284
linha=1684 | nome=Ana | acao=participou da aula | valor=4462
linha=1685 | nome=Helena | acao=estudou computacao | valor=4825
linha=1686 | nome=Otavio | acao=comparou as metricas | valor=2278
linha=1687 | nome=Sofia | acao=estudou computacao | valor=5611
linha=1688 | nome=Sofia | acao=analisou os resultados | valor=2065
linha=1689 | nome=Gabriela | acao=otimizou o algoritmo | valor=7684
linha=1690 | nome=Mariana | acao=fez um experimento | valor=7654
linha=1691 | nome=Renata | acao=participou da aula | valor=9184
linha=1692 | nome=Helena | acao=executou o benchmark | valor=7601
linha=1693 | nome=Renata | acao=comparou as metricas | valor=6628
linha=1694 | nome=Gabriela | acao=fez um experimento | valor=3555
linha=1695 | nome=Sofia | acao=analisou os resultados | valor=6385
linha=1696 | nome=Vitor | acao=escreveu o relatorio | valor=9448
linha=1697 | nome=Renata | acao=executou o benchmark | valor=1031
linha=1698 | nome=Gabriela | acao=otimizou o algoritmo | valor=5341
linha=1699 | nome=Gabriela | acao=escreveu o relatorio | valor=9095
linha=1700 | nome=Paulo | acao=analisou os resultados | valor=3470
linha=1701 | nome=Mariana | acao=executou o benchmark | valor=3691
linha=1702 | nome=Carlos | acao=comparou as metricas | valor=8898
linha=1703 | nome=Natalia | acao=estudou computacao | valor=8872
linha=1704 | nome=Mariana | acao=fez um experimento | valor=4989
linha=1705 | nome=Carlos | acao=otimizou o algoritmo | valor=1645
linha=1706 | nome=Daniela | acao=comparou as metricas | valor=6705
linha=1707 | nome=Felipe | acao=participou da aula | valor=9989
linha=1708 | nome=Otavio | acao=otimizou o algoritmo | valor=2647
linha=1709 | nome=Igor | acao=escreveu o relatorio | valor=2724
linha=1710 | nome=Renata | acao=comparou as metricas | valor=1973
linha=1711 | nome=Gabriela | acao=otimizou o algoritmo | valor=2730
linha=1712 | nome=Joao | acao=otimizou o algoritmo | valor=8897
linha=1713 | nome=Helena | acao=participou da aula | valor=6577
linha=1714 | nome=Daniela | acao=escreveu o relatorio | valor=3371
linha=1715 | nome=Carlos | acao=fez um experimento | valor=7980
linha=1716 | nome=Daniela | acao=executou o benchmark | valor=7290
linha=1717 | nome=Natalia | acao=estudou computacao | valor=2509
linha=1718 | nome=Tiago | acao=executou o benchmark | valor=6962
linha=1719 | nome=Vitor | acao=participou da aula | valor=3705
linha=1720 | nome=Lucas | acao=fez um experimento | valor=6508
linha=1721 | nome=Daniela | acao=comparou as metricas | valor=3271
linha=1722 | nome=Carlos | acao=estudou computacao | valor=6982
