linha=1 | nome=Eduarda | acao=estudou computacao | valor=8770
linha=1262 | nome=Otavio | acao=escreveu o relatorio | valor=1857
linha=1263 | nome=Mariana | acao=executou o benchmark | valor=9853
linha=1264 | nome=Bruno | acao=otimizou o algoritmo | valor=5554
linha=1265 | nome=Gabriela | acao=estudou computacao | valor=7984
linha=1266 | nome=Paulo | acao=comparou as metricas | valor=2016
linha=1267 | nome=Tiago | acao=analisou os resultados | valor=9609
linha=1268 | nome=Renata | acao=escreveu o relatorio | valor=7691
linha=1269 | nome=Igor | acao=estudou computacao | valor=3162
linha=1270 | nome=Carlos | acao=executou o benchmark | valor=2180
linha=1271 | nome=Bruno | acao=participou da aula | valor=4720
linha=1272 | nome=Natalia | acao=otimizou o algoritmo | valor=3307
linha=1273 | nome=Bruno | acao=escreveu o relatorio | valor=9075
linha=1274 | nome=Otavio | acao=estudou computacao | valor=8828
linha=1275 | nome=Mariana | acao=escreveu o relatorio | valor=1775
linha=1276 | nome=Mariana | acao=estudou computacao | valor=3096
linha=1277 | nome=Felipe | acao=comparou as metricas | valor=6411
linha=1278 | nome=Felipe | acao=executou o benchmark | valor=8037
linha=1279 | nome=Gabriela | acao=otimizou o algoritmo | valor=5554
linha=1280 | nome=Ana | acao=fez um experimento | valor=4285
linha=1281 | nome=Paulo | acao=analisou os resultados | valor=8183
linha=1282 | nome=Felipe | acao=executou o benchmark | valor=5402
linha=1283 | nome=Mariana | acao=otimizou o algoritmo | valor=9517
linha=1284 | nome=Gabriela | acao=escreveu o relatorio | valor=3153
linha=1285 | nome=Natalia | acao=analisou os resultados | valor=5845
linha=1286 | nome=Felipe | acao=fez um experimento | valor=9477
linha=1287 | nome=Vitor | acao=otimizou o algoritmo | valor=1628
linha=1288 | nome=Tiago | acao=participou da aula | valor=8844
linha=1289 | nome=Joao | acao=executou o benchmark | valor=2853
linha=1290 | nome=Felipe | acao=escreveu o relatorio | valor=1270
linha=1291 | nome=Mariana | acao=participou da aula | valor=4289
linha=1292 | nome=Karen | acao=estudou computacao | valor=4547
linha=1293 | nome=Lucas | acao=estudou computacao | valor=3886
linha=1294 | nome=Joao | acao=fez um experimento | valor=3306
linha=1295 | nome=Ana | acao=otimizou o algoritmo | valor=9847
linha=1296 | nome=Helena | acao=otimizou o algoritmo | valor=6692
linha=1297 | nome=Karen | acao=otimizou o algoritmo | valor=2541
linha=1298 | nome=Vitor | acao=participou da aula | valor=8531
linha=1299 | nome=Gabriela | acao=comparou as metricas | valor=6918
linha=1300 | nome=Renata | acao=comparou as metricas | valor=2406
linha=1301 | nome=Lucas | acao=fez um experimento | valor=7114
linha=1302 | nome=Mariana | acao=analisou os resultados | valor=5569
linha=1303 | nome=Felipe | acao=fez um experimento | valor=8957
linha=1304 | nome=Paulo | acao=fez um experimento | valor=2621
linha=1305 | nome=Paulo | acao=executou o benchmark | valor=7224
linha=1306 | nome=Carlos | acao=comparou as metricas | valor=6325
linha=1307 | nome=Renata | acao=escreveu o relatorio | valor=5844
linha=1308 | nome=Lucas | acao=analisou os resultados | valor=1619
linha=1309 | nome=Ana | acao=otimizou o algoritmo | valor=6462
linha=1310 | nome=Vitor | acao=escreveu o relatorio | valor=2044
linha=1311 | nome=Bruno | acao=fez um experimento | valor=3501
linha=1312 | nome=Bruno | acao=executou o benchmark | valor=6283
linha=1313 | nome=Ana | acao=analisou os resultados | valor=7094
linha=1314 | nome=Karen | acao=comparou as metricas | valor=3010
linha=1315 | nome=Mariana | acao=comparou as metricas | valor=6111
linha=1316 | nome=Bruno | acao=analisou os resultados | valor=5401
linha=1317 | nome=Karen | acao=executou o benchmark | valor=3529
linha=1318 | nome=Daniela | acao=otimizou o algoritmo | valor=4893
linha=1319 | nome=Carlos | acao=analisou os resultados | valor=3734
linha=1320 | nome=Karen | acao=estudou computacao | valor=3780
linha=1321 | nome=Gabriela | acao=executou o benchmark | valor=2140
linha=1322 | nome=Natalia | acao=otimizou o algoritmo | valor=5873
linha=1323 | nome=Karen | acao=comparou as metricas | valor=9882
linha=1324 | nome=Karen | acao=participou da aula | valor=4276
linha=1325 | nome=Natalia | acao=participou da aula | valor=2227
linha=1326 | nome=Eduarda | acao=analisou os resultados | valor=6410
linha=1327 | nome=Paulo | acao=estudou computacao | valor=5714
linha=1328 | nome=Joao | acao=analisou os resultados | valor=4566
linha=1329 | nome=Felipe | acao=analisou os resultados | valor=6777
linha=1330 | nome=Carlos | acao=escreveu o relatorio | valor=5820
linha=1331 | nome=Igor | acao=executou o benchmark | valor=5164
linha=1332 | nome=Felipe | acao=comparou as metricas | valor=8637
linha=1333 | nome=Vitor | acao=comparou as metricas | valor=5329
linha=1334 | nome=Tiago | acao=fez um experimento | valor=2671
linha=1335 | nome=Ana | acao=otimizou o algoritmo | valor=5940
linha=1336 | nome=Otavio | acao=comparou as metricas | valor=6772
linha=1337 | nome=Lucas | acao=estudou computacao | valor=5499
linha=1338 | nome=Natalia | acao=executou o benchmark | valor=7968
linha=1339 | nome=Carlos | acao=fez um experimento | valor=5038
linha=1340 | nome=Ana | acao=estudou computacao | valor=6406
linha=1341 | nome=Felipe | acao=executou o benchmark | valor=9854
linha=1342 | nome=Sofia | acao=comparou as metricas | valor=9090
linha=1343 | nome=Carlos | acao=estudou computacao | valor=9890
linha=1344 | nome=Sofia | acao=participou da aula | valor=9607
linha=1345 | nome=Helena | acao=estudou computacao | valor=9966
linha=1346 | nome=Helena | acao=otimizou o algoritmo | valor=8113
linha=1347 | nome=Joao | acao=estudou computacao | valor=2130
linha=1348 | nome=Karen | acao=estudou computacao | valor=2300
linha=1349 | nome=Tiago | acao=executou o benchmark | valor=1898
linha=1350 | nome=Gabriela | acao=participou da aula | valor=3887
linha=1351 | nome=Mariana | acao=participou da aula | valor=6155
linha=1352 | nome=Carlos | acao=otimizou o algoritmo | valor=3887
linha=1353 | nome=Gabriela | acao=otimizou o algoritmo | valor=6389
linha=1354 | nome=Ana | acao=participou da aula | valor=2745
linha=1355 | nome=Eduarda | acao=fez um experimento | valor=5174
linha=1356 | nome=Joao | acao=estudou computacao | valor=7566
linha=1357 | nome=Tiago | acao=fez um experimento | valor=2903
linha=1358 | nome=Carlos | acao=estudou computacao | valor=2937
linha=1359 | nome=Joao | acao=escreveu o relatorio | valor=4705
linha=1360 | nome=Paulo | acao=escreveu o relatorio | valor=2065
linha=1361 | nome=Joao | acao=otimizou o algoritmo | valor=2903
linha=1362 | nome=Sofia | acao=comparou as metricas | valor=7743
linha=1363 | nome=Felipe | acao=comparou as metricas | valor=7366
linha=1364 | nome=Sofia | acao=escreveu o relatorio | valor=8466
linha=1365 | nome=Renata | acao=estudou computacao | valor=3886
linha=1366 | nome=Ana | acao=estudou computacao | valor=7939
linha=1367 | nome=Eduarda | acao=comparou as metricas | valor=7911
linha=1368 | nome=Helena | acao=estudou computacao | valor=4855
linha=1369 | nome=Natalia | acao=escreveu o relatorio | valor=6154
linha=1370 | nome=Natalia | acao=estudou computacao | valor=4538
linha=1371 | nome=Renata | acao=analisou os resultados | valor=5205
linha=1372 | nome=Felipe | acao=fez um experimento | valor=4644
linha=1373 | nome=Ana | acao=analisou os resultados | valor=6686
linha=1374 | nome=Daniela | acao=fez um experimento | valor=7744
linha=1375 | nome=Helena | acao=analisou os resultados | valor=6347
linha=1376 | nome=Helena | acao=escreveu o relatorio | valor=2717
linha=1377 | nome=Renata | acao=analisou os resultados | valor=3731
linha=1378 | nome=Carlos | acao=analisou os resultados | valor=9509
linha=1379 | nome=Renata | acao=participou da aula | valor=2388
linha=1380 | nome=Daniela | acao=executou o benchmark | valor=5145
linha=1381 | nome=Bruno | acao=participou da aula | valor=8085
linha=1382 | nome=Otavio | acao=executou o benchmark | valor=9976
linha=1383 | nome=Daniela | acao=fez um experimento | valor=7790
linha=1384 | nome=Bruno | acao=estudou computacao | valor=3824
linha=1385 | nome=Tiago | acao=participou da aula | valor=8268
linha=1386 | nome=Vitor | acao=analisou os resultados | valor=4697
linha=1387 | nome=Igor | acao=otimizou o algoritmo | valor=4576
linha=1388 | nome=Carlos | acao=escreveu o relatorio | valor=4661
linha=1389 | nome=Lucas | acao=escreveu o relatorio | valor=6756
linha=1390 | nome=Karen | acao=otimizou o algoritmo | valor=9660
linha=1391 | nome=Daniela | acao=analisou os resultados | valor=6359
linha=1392 | nome=Gabriela | acao=analisou os resultados | valor=7031
linha=1393 | nome=Joao | acao=analisou os resultados | valor=7115
linha=1394 | nome=Mariana | acao=otimizou o algoritmo | valor=7463
linha=1395 | nome=Igor | acao=executou o benchmark | valor=4255
linha=1396 | nome=Gabriela | acao=fez um experimento | valor=4908
linha=1397 | nome=Felipe | acao=estudou computacao | valor=6614
linha=1398 | nome=Daniela | acao=estudou computacao | valor=8586
linha=1399 | nome=Carlos | acao=executou o benchmark | valor=3021
linha=1400 | nome=Ana | acao=otimizou o algoritmo | valor=7129
linha=1401 | nome=Carlos | acao=comparou as metricas | valor=5732
linha=1402 | nome=Mariana | acao=escreveu o relatorio | valor=7736
linha=1403 | nome=Bruno | acao=participou da aula | valor=2531
linha=1404 | nome=Carlos | acao=estudou computacao | valor=3274
linha=1405 | nome=Carlos | acao=otimizou o algoritmo | valor=3449
linha=1406 | nome=Karen | acao=fez um experimento | valor=7202
linha=1407 | nome=Karen | acao=otimizou o algoritmo | valor=9246
linha=1408 | nome=Ana | acao=comparou as metricas | valor=8364
linha=1409 | nome=Gabriela | acao=fez um experimento | valor=3580
linha=1410 | nome=Renata | acao=participou da aula | valor=3708
linha=1411 | nome=Otavio | acao=otimizou o algoritmo | valor=2017
linha=1412 | nome=Tiago | acao=otimizou o algoritmo | valor=5929
linha=1413 | nome=Mariana | acao=escreveu o relatorio | valor=3022
linha=1414 | nome=Bruno | acao=estudou computacao | valor=6668
linha=1415 | nome=Mariana | acao=escreveu o relatorio | valor=3579
linha=1416 | nome=Otavio | acao=analisou os resultados | valor=4451
linha=1417 | nome=Otavio | acao=estudou computacao | valor=1790
linha=1418 | nome=Renata | acao=fez um experimento | valor=9382
linha=1419 | nome=Igor | acao=otimizou o algoritmo | valor=7518
linha=1420 | nome=Vitor | acao=analisou os resultados | valor=2100
linha=1421 | nome=Karen | acao=estudou computacao | valor=3529
linha=1422 | nome=Daniela | acao=estudou computacao | valor=2764
linha=1423 | nome=Lucas | acao=comparou as metricas | valor=6256
linha=1424 | nome=Bruno | acao=escreveu o relatorio | valor=7573
linha=1425 | nome=Helena | acao=executou o benchmark | valor=4641
linha=1426 | nome=Tiago | acao=estudou computacao | valor=9279
linha=1427 | nome=Mariana | acao=participou da aula | valor=1870
linha=1428 | nome=Ana | acao=participou da aula | valor=5587
linha=1429 | nome=Daniela | acao=comparou as metricas | valor=7225
linha=1430 | nome=Vitor | acao=estudou computacao | valor=2075
linha=1431 | nome=Karen | acao=analisou os resultados | valor=6920
linha=1432 | nome=Joao | acao=estudou computacao | valor=8515
linha=1433 | nome=Karen | acao=fez um experimento | valor=8453
linha=1434 | nome=Joao | acao=estudou computacao | valor=4052
linha=1435 | nome=Lucas | acao=escreveu o relatorio | valor=8294
linha=1436 | nome=Renata | acao=comparou as metricas | valor=1121
linha=1437 | nome=Sofia | acao=otimizou o algoritmo | valor=1404
linha=1438 | nome=Natalia | acao=analisou os resultados | valor=7654
linha=1439 | nome=Sofia | acao=otimizou o algoritmo | valor=1295
linha=1440 | nome=Renata | acao=estudou computacao | valor=1660
linha=1441 | nome=Carlos | acao=participou da aula | valor=5620
linha=1442 | nome=Vitor | acao=escreveu o relatorio | valor=5222
linha=1443 | nome=Mariana | acao=otimizou o algoritmo | valor=3463
linha=1444 | nome=Lucas | acao=estudou computacao | valor=9461
linha=1445 | nome=Gabriela | acao=participou da aula | valor=8536
linha=1446 | nome=Carlos | acao=escreveu o relatorio | valor=8213
linha=1447 | nome=Carlos | acao=executou o benchmark | valor=6964
linha=1448 | nome=Mariana | acao=otimizou o algoritmo | valor=9511
linha=1449 | nome=Otavio | acao=otimizou o algoritmo | valor=7775
linha=1450 | nome=Karen | acao=fez um experimento | valor=3762
linha=1451 | nome=Joao | acao=otimizou o algoritmo | valor=9588
linha=1452 | nome=Felipe | acao=otimizou o algoritmo | valor=6953
linha=1453 | nome=Daniela | acao=estudou computacao | valor=3588
linha=1454 | nome=Carlos | acao=fez um experimento | valor=9196
linha=1455 | nome=Karen | acao=comparou as metricas | valor=8302
linha=1456 | nome=Gabriela | acao=fez um experimento | valor=4584
linha=1457 | nome=Karen | acao=analisou os resultados | valor=5670
linha=1458 | nome=Carlos | acao=analisou os resultados | valor=4338
linha=1459 | nome=Helena | acao=participou da aula | valor=9084
linha=1460 | nome=Mariana | acao=fez um experimento | valor=7888
linha=1461 | nome=Otavio | acao=comparou as metricas | valor=9227
linha=1462 | nome=Karen | acao=escreveu o relatorio | valor=7738
linha=1463 | nome=Tiago | acao=otimizou o algoritmo | valor=8234
linha=1464 | nome=Helena | acao=analisou os resultados | valor=3161
linha=1465 | nome=Karen | acao=analisou os resultados | valor=1925
linha=1466 | nome=Eduarda | acao=comparou as metricas | valor=7991
linha=1467 | nome=Joao | acao=escreveu o relatorio | valor=9501
linha=1468 | nome=Carlos | acao=fez um experimento | valor=8167
linha=1469 | nome=Gabriela | acao=estudou computacao | valor=4465
linha=1470 | nome=Bruno | acao=otimizou o algoritmo | valor=7527
linha=1471 | nome=Eduarda | acao=participou da aula | valor=5147
linha=1472 | nome=Joao | acao=fez um experimento | valor=2858
linha=1473 | nome=Natalia | acao=fez um experimento | valor=8304
linha=1474 | nome=Daniela | acao=analisou os resultados | valor=5800
linha=1475 | nome=Natalia | acao=comparou as metricas | valor=3282
linha=1476 | nome=Gabriela | acao=comparou as metricas | valor=7693
linha=1477 | nome=Eduarda | acao=executou o benchmark | valor=8259
linha=1478 | nome=Bruno | acao=analisou os resultados | valor=2979
linha=1479 | nome=Helena | acao=escreveu o relatorio | valor=9992
linha=1480 | nome=Otavio | acao=participou da aula | valor=9075
linha=1481 | nome=Daniela | acao=analisou os resultados | valor=4695
linha=1482 | nome=Daniela | acao=analisou os resultados | valor=8417
linha=1483 | nome=Natalia | acao=escreveu o relatorio | valor=7526
linha=1484 | nome=Mariana | acao=escreveu o relatorio | valor=4452
linha=1485 | nome=Otavio | acao=comparou as metricas | valor=3347
linha=1486 | nome=Mariana | acao=comparou as metricas | valor=3491
linha=1487 | nome=Tiago | acao=fez um experimento | valor=2369
linha=1488 | nome=Otavio | acao=comparou as metricas | valor=8470
linha=1489 | nome=Helena | acao=comparou as metricas | valor=9018
linha=1490 | nome=Otavio | acao=executou o benchmark | valor=3191
linha=1491 | nome=Lucas | acao=fez um experimento | valor=2831
linha=1492 | nome=Daniela | acao=executou o benchmark | valor=8655
linha=1493 | nome=Otavio | acao=participou da aula | valor=4465
linha=1494 | nome=Igor | acao=analisou os resultados | valor=1117
linha=1495 | nome=Natalia | acao=executou o benchmark | valor=9642
linha=1496 | nome=Bruno | acao=escreveu o relatorio | valor=8895
linha=1497 | nome=Natalia | acao=comparou as metricas | valor=4726
linha=1498 | nome=Bruno | acao=analisou os resultados | valor=2576
linha=1499 | nome=Sofia | acao=analisou os resultados | valor=8283
linha=1500 | nome=Igor | acao=otimizou o algoritmo | valor=3579
linha=1501 | nome=Lucas | acao=escreveu o relatorio | valor=7203
linha=1502 | nome=Felipe | acao=comparou as metricas | valor=4664
linha=1503 | nome=Tiago | acao=escreveu o relatorio | valor=2862
linha=1504 | nome=Natalia | acao=executou o benchmark | valor=9493
linha=1505 | nome=Eduarda | acao=escreveu o relatorio | valor=8654
linha=1506 | nome=Felipe | acao=escreveu o relatorio | valor=1525
linha=1507 | nome=Karen | acao=escreveu o relatorio | valor=7613
linha=1508 | nome=Bruno | acao=estudou computacao | valor=1232
linha=1509 | nome=Ana | acao=otimizou o algoritmo | valor=5893
linha=1510 | nome=Mariana | acao=fez um experimento | valor=9983
linha=1511 | nome=Ana | acao=executou o benchmark | valor=4860
linha=1512 | nome=Helena | acao=estudou computacao | valor=7352
