linha=1 | nome=Igor | acao=otimizou o algoritmo | valor=4561
linha=1659 | nome=Otavio | acao=executou o benchmark | valor=7553
linha=1660 | nome=Ana | acao=analisou os resultados | valor=1260
linha=1661 | nome=Tiago | acao=participou da aula | valor=5264
linha=1662 | nome=Mariana | acao=participou da aula | valor=9766
linha=1663 | nome=Eduarda | acao=estudou computacao | valor=5848
linha=1664 | nome=Helena | acao=executou o benchmark | valor=1986
linha=1665 | nome=Gabriela | acao=fez um experimento | valor=4655
linha=1666 | nome=Karen | acao=estudou computacao | valor=8713
linha=1667 | nome=Vitor | acao=escreveu o relatorio | valor=9470
linha=1668 | nome=Renata | acao=analisou os resultados | valor=7107
linha=1669 | nome=Joao | acao=executou o benchmark | valor=7814
linha=1670 | nome=Gabriela | acao=analisou os resultados | valor=5364
linha=1671 | nome=Vitor | acao=participou da aula | valor=4763
linha=1672 | nome=Felipe | acao=comparou as metricas | valor=2790
linha=1673 | nome=Mariana | acao=comparou as metricas | valor=6705
linha=1674 | nome=Gabriela | acao=estudou computacao | valor=9861
linha=1675 | nome=Natalia | acao=participou da aula | valor=1007
linha=1676 | nome=Karen | acao=comparou as metricas | valor=4992
linha=1677 | nome=Otavio | acao=fez um experimento | valor=5307
linha=1678 | nome=Paulo | acao=analisou os resultados | valor=5448
linha=1679 | nome=Natalia | acao=analisou os resultados | valor=2783
linha=1680 | nome=Bruno | acao=estudou computacao | valor=1934
linha=1681 | nome=Igor | acao=analisou os resultados | valor=3626
linha=1682 | nome=Felipe | acao=fez um experimento | valor=7472
linha=1683 | nome=Joao | acao=escreveu o relatorio | valor=4692
linha=1684 | nome=Eduarda | acao=fez um experimento | valor=9385
linha=1685 | nome=Vitor | acao=otimizou o algoritmo | valor=4780
linha=1686 | nome=Bruno | acao=estudou computacao | valor=8961
linha=1687 | nome=Felipe | acao=escreveu o relatorio | valor=6107
linha=1688 | nome=Helena | acao=escreveu o relatorio | valor=1538
linha=1689 | nome=Paulo | acao=participou da aula | valor=5508
linha=1690 | nome=Felipe | acao=participou da aula | valor=6351
linha=1691 | nome=Felipe | acao=participou da aula | valor=1384
linha=1692 | nome=Daniela | acao=comparou as metricas | valor=2090
linha=1693 | nome=Mariana | acao=escreveu o relatorio | valor=9439
linha=1694 | nome=Renata | acao=executou o benchmark | valor=2472
linha=1695 | nome=Otavio | acao=otimizou o algoritmo | valor=8352
linha=1696 | nome=Ana | acao=fez um experimento | valor=1678
linha=1697 | nome=Eduarda | acao=analisou os resultados | valor=8067
linha=1698 | nome=Felipe | acao=participou da aula | valor=7348
linha=1699 | nome=Vitor | acao=analisou os resultados | valor=7427
linha=1700 | nome=Vitor | acao=estudou computacao | valor=1864
linha=1701 | nome=Igor | acao=estudou computacao | valor=3670
linha=1702 | nome=Renata | acao=escreveu o relatorio | valor=9220
linha=1703 | nome=Lucas | acao=participou da aula | valor=1417
linha=1704 | nome=Vitor | acao=otimizou o algoritmo | valor=6247
linha=1705 | nome=Tiago | acao=estudou computacao | valor=4982
linha=1706 | nome=Mariana | acao=executou o benchmark | valor=3949
linha=1707 | nome=Vitor | acao=estudou computacao | valor=7085
linha=1708 | nome=Vitor | acao=otimizou o algoritmo | valor=7320
linha=1709 | nome=Renata | acao=comparou as metricas | valor=1885
linha=1710 | nome=Mariana | acao=estudou computacao | valor=2896
linha=1711 | nome=Paulo | acao=analisou os resultados | valor=5477
linha=1712 | nome=Karen | acao=participou da aula | valor=4351
linha=1713 | nome=Renata | acao=participou da aula | valor=8050
linha=1714 | nome=Karen | acao=executou o benchmark | valor=7517
linha=1715 | nome=Joao | acao=participou da aula | valor=4700
linha=1716 | nome=Karen | acao=escreveu o relatorio | valor=4466
linha=1717 | nome=Helena | acao=comparou as metricas | valor=6651
linha=1718 | nome=Otavio | acao=escreveu o relatorio | valor=7561
linha=1719 | nome=Vitor | acao=participou da aula | valor=3971
linha=1720 | nome=Vitor | acao=comparou as metricas | valor=4600
linha=1721 | nome=Igor | acao=otimizou o algoritmo | valor=8119
linha=1722 | nome=Carlos | acao=analisou os resultados | valor=4634
linha=1723 | nome=Vitor | acao=analisou os resultados | valor=2796
linha=1724 | nome=Paulo | acao=estudou computacao | valor=4782
linha=1725 | nome=Vitor | acao=participou da aula | valor=4050
linha=1726 | nome=Otavio | acao=comparou as metricas | valor=8927
linha=1727 | nome=Helena | acao=analisou os resultados | valor=6177
linha=1728 | nome=Joao | acao=executou o benchmark | valor=2025
linha=1729 | nome=Tiago | acao=estudou computacao | valor=3094
linha=1730 | nome=Gabriela | acao=escreveu o relatorio | valor=1765
linha=1731 | nome=Renata | acao=escreveu o relatorio | valor=6669
linha=1732 | nome=Helena | acao=participou da aula | valor=2564
linha=1733 | nome=Felipe | acao=otimizou o algoritmo | valor=6767
linha=1734 | nome=Natalia | acao=participou da aula | valor=4473
linha=1735 | nome=Bruno | acao=escreveu o relatorio | valor=5761
linha=1736 | nome=Vitor | acao=otimizou o algoritmo | valor=4702
linha=1737 | nome=Natalia | acao=fez um experimento | valor=3047
linha=1738 | nome=Renata | acao=analisou os resultados | valor=5228
linha=1739 | nome=Daniela | acao=escreveu o relatorio | valor=6957
linha=1740 | nome=Gabriela | acao=analisou os resultados | valor=9177
linha=1741 | nome=Otavio | acao=participou da aula | valor=7822
linha=1742 | nome=Natalia | acao=escreveu o relatorio | valor=2614
linha=1743 | nome=Joao | acao=escreveu o relatorio | valor=8216
linha=1744 | nome=Ana | acao=escreveu o relatorio | valor=8149
linha=1745 | nome=Natalia | acao=otimizou o algoritmo | valor=4946
linha=1746 | nome=Felipe | acao=executou o benchmark | valor=1378
linha=1747 | nome=Felipe | acao=comparou as metricas | valor=4406
linha=1748 | nome=Lucas | acao=comparou as metricas | valor=1108
linha=1749 | nome=Renata | acao=participou da aula | valor=7086
linha=1750 | nome=Bruno | acao=executou o benchmark | valor=1959
linha=1751 | nome=Mariana | acao=participou da aula | valor=2219
linha=1752 | nome=Mariana | acao=estudou computacao | valor=6609
linha=1753 | nome=Carlos | acao=participou da aula | valor=1787
linha=1754 | nome=Otavio | acao=comparou as metricas | valor=8431
linha=1755 | nome=Natalia | acao=otimizou o algoritmo | valor=3953
linha=1756 | nome=Igor | acao=executou o benchmark | valor=6328
linha=1757 | nome=Mariana | acao=participou da aula | valor=1046
linha=1758 | nome=Eduarda | acao=escreveu o relatorio | valor=4328
linha=1759 | nome=Gabriela | acao=escreveu o relatorio | valor=6612
linha=1760 | nome=Otavio | acao=participou da aula | valor=6495
linha=1761 | nome=Eduarda | acao=comparou as metricas | valor=3995
linha=1762 | nome=Mariana | acao=otimizou o algoritmo | valor=8821
linha=1763 | nome=Tiago | acao=comparou as metricas | valor=3535
linha=1764 | nome=Ana | acao=comparou as metricas | valor=6885
linha=1765 | nome=Helena | acao=participou da aula | valor=4335
linha=1766 | nome=Otavio | acao=escreveu o relatorio | valor=7292
linha=1767 | nome=Otavio | acao=estudou computacao | valor=2556
linha=1768 | nome=Natalia | acao=executou o benchmark | valor=4598
linha=1769 | nome=Tiago | acao=participou da aula | valor=3180
linha=1770 | nome=Natalia | acao=estudou computacao | valor=7672
linha=1771 | nome=Sofia | acao=comparou as metricas | valor=6480
linha=1772 | nome=Carlos | acao=analisou os resultados | valor=8896
linha=1773 | nome=Igor | acao=analisou os resultados | valor=2610
linha=1774 | nome=Renata | acao=executou o benchmark | valor=4625
linha=1775 | nome=Mariana | acao=executou o benchmark | valor=9454
linha=1776 | nome=Karen | acao=analisou os resultados | valor=4644
linha=1777 | nome=Joao | acao=participou da aula | valor=7094
linha=1778 | nome=Lucas | acao=comparou as metricas | valor=4843
linha=1779 | nome=Natalia | acao=comparou as metricas | valor=5657
linha=1780 | nome=Igor | acao=executou o benchmark | valor=5185
linha=1781 | nome=Natalia | acao=estudou computacao | valor=5325
linha=1782 | nome=Ana | acao=analisou os resultados | valor=7388
linha=1783 | nome=Vitor | acao=executou o benchmark | valor=7373
linha=1784 | nome=Igor | acao=analisou os resultados | valor=3144
linha=1785 | nome=Mariana | acao=escreveu o relatorio | valor=8234
linha=1786 | nome=Renata | acao=analisou os resultados | valor=7014
linha=1787 | nome=Natalia | acao=escreveu o relatorio | valor=6234
linha=1788 | nome=Igor | acao=estudou computacao | valor=3910
linha=1789 | nome=Otavio | acao=otimizou o algoritmo | valor=2554
linha=1790 | nome=Igor | acao=fez um experimento | valor=8388
linha=1791 | nome=Mariana | acao=participou da aula | valor=8735
linha=1792 | nome=Helena | acao=escreveu o relatorio | valor=7684
linha=1793 | nome=Lucas | acao=otimizou o algoritmo | valor=6073
linha=1794 | nome=Sofia | acao=otimizou o algoritmo | valor=4724
linha=1795 | nome=Natalia | acao=fez um experimento | valor=3289
linha=1796 | nome=Ana | acao=participou da aula | valor=3350
linha=1797 | nome=Gabriela | acao=comparou as metricas | valor=7923
linha=1798 | nome=Ana | acao=analisou os resultados | valor=1398
linha=1799 | nome=Eduarda | acao=analisou os resultados | valor=1888
linha=1800 | nome=Natalia | acao=estudou computacao | valor=9644
linha=1801 | nome=Karen | acao=escreveu o relatorio | valor=1461
linha=1802 | nome=Eduarda | acao=fez um experimento | valor=5573
linha=1803 | nome=Ana | acao=estudou computacao | valor=8067
linha=1804 | nome=Sofia | acao=escreveu o relatorio | valor=8830
linha=1805 | nome=Bruno | acao=escreveu o relatorio | valor=8660
linha=1806 | nome=Otavio | acao=executou o benchmark | valor=9468
linha=1807 | nome=Mariana | acao=otimizou o algoritmo | valor=4767
linha=1808 | nome=Ana | acao=escreveu o relatorio | valor=9061
linha=1809 | nome=Renata | acao=executou o benchmark | valor=1204
linha=1810 | nome=Ana | acao=analisou os resultados | valor=8209
linha=1811 | nome=Sofia | acao=executou o benchmark | valor=3045
linha=1812 | nome=Sofia | acao=participou da aula | valor=3157
linha=1813 | nome=Otavio | acao=participou da aula | valor=7546
linha=1814 | nome=Gabriela | acao=otimizou o algoritmo | valor=4130
linha=1815 | nome=Mariana | acao=comparou as metricas | valor=1115
linha=1816 | nome=Helena | acao=participou da aula | valor=6708
linha=1817 | nome=Mariana | acao=otimizou o algoritmo | valor=3932
linha=1818 | nome=Felipe | acao=comparou as metricas | valor=9505
linha=1819 | nome=Renata | acao=analisou os resultados | valor=9883
linha=1820 | nome=Daniela | acao=estudou computacao | valor=5517
linha=1821 | nome=Gabriela | acao=escreveu o relatorio | valor=1936
linha=1822 | nome=Sofia | acao=analisou os resultados | valor=9096
linha=1823 | nome=Joao | acao=comparou as metricas | valor=4198
linha=1824 | nome=Renata | acao=analisou os resultados | valor=9339
linha=1825 | nome=Mariana | acao=otimizou o algoritmo | valor=9653
linha=1826 | nome=Daniela | acao=otimizou o algoritmo | valor=9998
linha=1827 | nome=Bruno | acao=comparou as metricas | valor=7566
linha=1828 | nome=Otavio | acao=estudou computacao | valor=6808
linha=1829 | nome=Renata | acao=analisou os resultados | valor=7170
linha=1830 | nome=Renata | acao=executou o benchmark | valor=8291
linha=1831 | nome=Bruno | acao=otimizou o algoritmo | valor=6243
linha=1832 | nome=Paulo | acao=fez um experimento | valor=6794
linha=1833 | nome=Felipe | acao=comparou as metricas | valor=4642
linha=1834 | nome=Renata | acao=participou da aula | valor=5348
linha=1835 | nome=Ana | acao=comparou as metricas | valor=3235
linha=1836 | nome=Joao | acao=escreveu o relatorio | valor=5849
linha=1837 | nome=Ana | acao=estudou computacao | valor=3832
linha=1838 | nome=Helena | acao=participou da aula | valor=4278
linha=1839 | nome=Daniela | acao=comparou as metricas | valor=1413
linha=1840 | nome=Mariana | acao=participou da aula | valor=2147
linha=1841 | nome=Carlos | acao=otimizou o algoritmo | valor=2712
linha=1842 | nome=Felipe | acao=escreveu o relatorio | valor=4806
linha=1843 | nome=Mariana | acao=escreveu o relatorio | valor=3763
linha=1844 | nome=Vitor | acao=comparou as metricas | valor=7250
linha=1845 | nome=Vitor | acao=fez um experimento | valor=4887
linha=1846 | nome=Igor | acao=escreveu o relatorio | valor=6142
linha=1847 | nome=Igor | acao=analisou os resultados | valor=3366
linha=1848 | nome=Vitor | acao=estudou computacao | valor=8588
linha=1849 | nome=Paulo | acao=fez um experimento | valor=8201
linha=1850 | nome=Otavio | acao=participou da aula | valor=6581
linha=1851 | nome=Karen | acao=fez um experimento | valor=4362
linha=1852 | nome=Sofia | acao=executou o benchmark | valor=3534
linha=1853 | nome=Lucas | acao=otimizou o algoritmo | valor=2562
linha=1854 | nome=Ana | acao=otimizou o algoritmo | valor=6204
linha=1855 | nome=Renata | acao=participou da aula | valor=5193
linha=1856 | nome=Lucas | acao=escreveu o relatorio | valor=7526
linha=1857 | nome=Tiago | acao=fez um experimento | valor=5903
linha=1858 | nome=Felipe | acao=executou o benchmark | valor=8792
linha=1859 | nome=Ana | acao=participou da aula | valor=6052
linha=1860 | nome=Lucas | acao=estudou computacao | valor=1419
linha=1861 | nome=Karen | acao=estudou computacao | valor=4331
linha=1862 | nome=Igor | acao=comparou as metricas | valor=9177
linha=1863 | nome=Helena | acao=otimizou o algoritmo | valor=1572
linha=1864 | nome=Helena | acao=otimizou o algoritmo | valor=6235
linha=1865 | nome=Daniela | acao=estudou computacao | valor=6046
linha=1866 | nome=Paulo | acao=fez um experimento | valor=9694
linha=1867 | nome=Felipe | acao=executou o benchmark | valor=8471
linha=1868 | nome=Igor | acao=otimizou o algoritmo | valor=3089
linha=1869 | nome=Otavio | acao=participou da aula | valor=1576
linha=1870 | nome=Joao | acao=escreveu o relatorio | valor=4954
linha=1871 | nome=Joao | acao=participou da aula | valor=1495
linha=1872 | nome=Felipe | acao=estudou computacao | valor=9177
linha=1873 | nome=Ana | acao=comparou as metricas | valor=6956
linha=1874 | nome=Otavio | acao=executou o benchmark | valor=1886
linha=1875 | nome=Sofia | acao=participou da aula | valor=7686
linha=1876 | nome=Eduarda | acao=participou da aula | valor=8297
linha=1877 | nome=Joao | acao=otimizou o algoritmo | valor=6760
linha=1878 | nome=Gabriela | acao=escreveu o relatorio | valor=6468
linha=1879 | nome=Vitor | acao=otimizou o algoritmo | valor=6268
linha=1880 | nome=Tiago | acao=participou da aula | valor=8470
linha=1881 | nome=Eduarda | acao=participou da aula | valor=7537
linha=1882 | nome=Ana | acao=analisou os resultados | valor=7893
linha=1883 | nome=Daniela | acao=participou da aula | valor=2233
linha=1884 | nome=Mariana | acao=analisou os resultados | valor=1783
linha=1885 | nome=Mariana | acao=analisou os resultados | valor=7724
linha=1886 | nome=Natalia | acao=escreveu o relatorio | valor=2168
linha=1887 | nome=Mariana | acao=estudou computacao | valor=3820
linha=1888 | nome=Eduarda | acao=comparou as metricas | valor=3391
linha=1889 | nome=Igor | acao=participou da aula | valor=6066
linha=1890 | nome=Helena | acao=fez um experimento | valor=8079
linha=1891 | nome=Tiago | acao=fez um experimento | valor=6020
linha=1892 | nome=Karen | acao=executou o benchmark | valor=6172
linha=1893 | nome=Mariana | acao=fez um experimento | valor=7352
linha=1894 | nome=Vitor | acao=comparou as metricas | valor=7627
linha=1895 | nome=Eduarda | acao=escreveu o relatorio | valor=5755
linha=1896 | nome=Gabriela | acao=participou da aula | valor=9107
linha=1897 | nome=Joao | acao=comparou as metricas | valor=7116
linha=1898 | nome=Joao | acao=estudou computacao | valor=3967
linha=1899 | nome=Karen | acao=otimizou o algoritmo | valor=3282
linha=1900 | nome=Karen | acao=participou da aula | valor=3163
linha=1901 | nome=Paulo | acao=fez um experimento | valor=3500
linha=1902 | nome=Lucas | acao=executou o benchmark | valor=6997
linha=1903 | nome=Otavio | acao=fez um experimento | valor=7573
linha=1904 | nome=Carlos | acao=participou da aula | valor=5182
linha=1905 | nome=Eduarda | acao=analisou os resultados | valor=2557
linha=1906 | nome=Otavio | acao=escreveu o relatorio | valor=2024
linha=1907 | nome=Carlos | acao=participou da aula | valor=6689
linha=1908 | nome=Paulo | acao=analisou os resultados | valor=7298
linha=1909 | nome=Natalia | acao=analisou os resultados | valor=7875
linha=1910 | nome=Ana | acao=estudou computacao | valor=6413
linha=1911 | nome=Ana | acao=otimizou o algoritmo | valor=2639
linha=1912 | nome=Vitor | acao=executou o benchmark | valor=6150
linha=1913 | nome=Karen | acao=estudou computacao | valor=8018
