linha=1 | nome=Gabriela | acao=comparou as metricas | valor=4588
linha=1771 | nome=Lucas | acao=analisou os resultados | valor=3357
linha=1772 | nome=Lucas | acao=fez um experimento | valor=3876
linha=1773 | nome=Tiago | acao=analisou os resultados | valor=5183
linha=1774 | nome=Carlos | acao=fez um experimento | valor=7826
linha=1775 | nome=Ana | acao=comparou as metricas | valor=9357
linha=1776 | nome=Felipe | acao=analisou os resultados | valor=3707
linha=1777 | nome=Daniela | acao=analisou os resultados | valor=3402
linha=1778 | nome=Bruno | acao=escreveu o relatorio | valor=7099
linha=1779 | nome=Daniela | acao=fez um experimento | valor=4646
linha=1780 | nome=Daniela | acao=otimizou o algoritmo | valor=7517
linha=1781 | nome=Karen | acao=escreveu o relatorio | valor=9143
linha=1782 | nome=Eduarda | acao=escreveu o relatorio | valor=3470
linha=1783 | nome=Mariana | acao=executou o benchmark | valor=5052
linha=1784 | nome=Igor | acao=analisou os resultados | valor=6070
linha=1785 | nome=Vitor | acao=analisou os resultados | valor=3285
linha=1786 | nome=Ana | acao=comparou as metricas | valor=8514
linha=1787 | nome=Felipe | acao=analisou os resultados | valor=7058
linha=1788 | nome=Carlos | acao=analisou os resultados | valor=6934
linha=1789 | nome=Karen | acao=otimizou o algoritmo | valor=5646
linha=1790 | nome=Felipe | acao=escreveu o relatorio | valor=4533
linha=1791 | nome=Paulo | acao=comparou as metricas | valor=3137
linha=1792 | nome=Renata | acao=escreveu o relatorio | valor=4025
linha=1793 | nome=Ana | acao=estudou computacao | valor=4728
linha=1794 | nome=Gabriela | acao=estudou computacao | valor=2401
linha=1795 | nome=Sofia | acao=analisou os resultados | valor=1358
linha=1796 | nome=Tiago | acao=otimizou o algoritmo | valor=1460
linha=1797 | nome=Carlos | acao=fez um experimento | valor=1352
linha=1798 | nome=Igor | acao=analisou os resultados | valor=4298
linha=1799 | nome=Helena | acao=comparou as metricas | valor=9343
linha=1800 | nome=Felipe | acao=comparou as metricas | valor=9618
linha=1801 | nome=Carlos | acao=executou o benchmark | valor=3605
linha=1802 | nome=Ana | acao=otimizou o algoritmo | valor=4573
linha=1803 | nome=Tiago | acao=comparou as metricas | valor=2425
linha=1804 | nome=Felipe | acao=executou o benchmark | valor=5413
linha=1805 | nome=Tiago | acao=otimizou o algoritmo | valor=8806
linha=1806 | nome=Mariana | acao=participou da aula | valor=4851
linha=1807 | nome=Igor | acao=estudou computacao | valor=7385
linha=1808 | nome=Vitor | acao=participou da aula | valor=9929
linha=1809 | nome=Helena | acao=escreveu o relatorio | valor=2945
linha=1810 | nome=Lucas | acao=otimizou o algoritmo | valor=1692
linha=1811 | nome=Lucas | acao=estudou computacao | valor=1957
linha=1812 | nome=Vitor | acao=participou da aula | valor=8883
linha=1813 | nome=Helena | acao=comparou as metricas | valor=7689
linha=1814 | nome=Otavio | acao=estudou computacao | valor=5679
linha=1815 | nome=Daniela | acao=participou da aula | valor=2957
linha=1816 | nome=Gabriela | acao=otimizou o algoritmo | valor=1992
linha=1817 | nome=Paulo | acao=otimizou o algoritmo | valor=7018
linha=1818 | nome=Helena | acao=otimizou o algoritmo | valor=9151
linha=1819 | nome=Felipe | acao=estudou computacao | valor=9947
linha=1820 | nome=Daniela | acao=executou o benchmark | valor=1072
linha=1821 | nome=Sofia | acao=executou o benchmark | valor=4644
linha=1822 | nome=Felipe | acao=participou da aula | valor=2448
linha=1823 | nome=Helena | acao=fez um experimento | valor=8859
linha=1824 | nome=Igor | acao=otimizou o algoritmo | valor=6010
linha=1825 | nome=Sofia | acao=fez um experimento | valor=1465
linha=1826 | nome=Tiago | acao=otimizou o algoritmo | valor=6430
linha=1827 | nome=Gabriela | acao=estudou computacao | valor=3913
linha=1828 | nome=Renata | acao=fez um experimento | valor=4817
linha=1829 | nome=Gabriela | acao=fez um experimento | valor=2669
linha=1830 | nome=Bruno | acao=executou o benchmark | valor=8071
linha=1831 | nome=Eduarda | acao=participou da aula | valor=8799
linha=1832 | nome=Lucas | acao=participou da aula | valor=1885
linha=1833 | nome=Mariana | acao=otimizou o algoritmo | valor=6137
linha=1834 | nome=Renata | acao=executou o benchmark | valor=9552
linha=1835 | nome=Renata | acao=executou o benchmark | valor=3575
linha=1836 | nome=Felipe | acao=participou da aula | valor=2133
linha=1837 | nome=Mariana | acao=otimizou o algoritmo | valor=4617
linha=1838 | nome=Paulo | acao=fez um experimento | valor=2965
linha=1839 | nome=Bruno | acao=fez um experimento | valor=7481
linha=1840 | nome=Tiago | acao=participou da aula | valor=4558
linha=1841 | nome=Mariana | acao=executou o benchmark | valor=8598
linha=1842 | nome=Daniela | acao=fez um experimento | valor=6834
linha=1843 | nome=Karen | acao=estudou computacao | valor=5848
linha=1844 | nome=Daniela | acao=estudou computacao | valor=4439
linha=1845 | nome=Daniela | acao=otimizou o algoritmo | valor=3603
linha=1846 | nome=Bruno | acao=comparou as metricas | valor=9741
linha=1847 | nome=Joao | acao=otimizou o algoritmo | valor=9052
linha=1848 | nome=Igor | acao=analisou os resultados | valor=6615
linha=1849 | nome=Sofia | acao=estudou computacao | valor=6850
linha=1850 | nome=Karen | acao=executou o benchmark | valor=7520
linha=1851 | nome=Sofia | acao=participou da aula | valor=6496
linha=1852 | nome=Sofia | acao=comparou as metricas | valor=2887
linha=1853 | nome=Paulo | acao=analisou os resultados | valor=9890
linha=1854 | nome=Mariana | acao=escreveu o relatorio | valor=1661
linha=1855 | nome=Joao | acao=escreveu o relatorio | valor=5039
linha=1856 | nome=Vitor | acao=analisou os resultados | valor=8727
linha=1857 | nome=Tiago | acao=comparou as metricas | valor=4557
linha=1858 | nome=Lucas | acao=analisou os resultados | valor=3968
linha=1859 | nome=Igor | acao=analisou os resultados | valor=8148
linha=1860 | nome=Ana | acao=analisou os resultados | valor=4556
linha=1861 | nome=Eduarda | acao=otimizou o algoritmo | valor=6977
linha=1862 | nome=Sofia | acao=fez um experimento | valor=4819
linha=1863 | nome=Otavio | acao=otimizou o algoritmo | valor=6891
linha=1864 | nome=Vitor | acao=analisou os resultados | valor=1744
linha=1865 | nome=Gabriela | acao=comparou as metricas | valor=6683
linha=1866 | nome=Vitor | acao=analisou os resultados | valor=5053
linha=1867 | nome=Karen | acao=participou da aula | valor=4038
linha=1868 | nome=Vitor | acao=analisou os resultados | valor=9303
linha=1869 | nome=Vitor | acao=comparou as metricas | valor=3491
linha=1870 | nome=Tiago | acao=fez um experimento | valor=6023
linha=1871 | nome=Karen | acao=participou da aula | valor=8659
linha=1872 | nome=Mariana | acao=analisou os resultados | valor=3831
linha=1873 | nome=Daniela | acao=estudou computacao | valor=8728
linha=1874 | nome=Ana | acao=estudou computacao | valor=9272
linha=1875 | nome=Karen | acao=executou o benchmark | valor=4695
linha=1876 | nome=Bruno | acao=fez um experimento | valor=7728
linha=1877 | nome=Mariana | acao=otimizou o algoritmo | valor=5952
linha=1878 | nome=Helena | acao=fez um experimento | valor=5071
linha=1879 | nome=Otavio | acao=fez um experimento | valor=3697
linha=1880 | nome=Lucas | acao=estudou computacao | valor=2136
linha=1881 | nome=Gabriela | acao=otimizou o algoritmo | valor=2055
linha=1882 | nome=Renata | acao=comparou as metricas | valor=1222
linha=1883 | nome=Otavio | acao=escreveu o relatorio | valor=2526
linha=1884 | nome=Bruno | acao=fez um experimento | valor=9240
linha=1885 | nome=Daniela | acao=comparou as metricas | valor=5191
linha=1886 | nome=Carlos | acao=estudou computacao | valor=7767
linha=1887 | nome=Lucas | acao=executou o benchmark | valor=2939
linha=1888 | nome=Lucas | acao=estudou computacao | valor=6397
linha=1889 | nome=Igor | acao=otimizou o algoritmo | valor=8906
linha=1890 | nome=Vitor | acao=comparou as metricas | valor=1644
linha=1891 | nome=Gabriela | acao=estudou computacao | valor=4625
linha=1892 | nome=Renata | acao=analisou os resultados | valor=9290
linha=1893 | nome=Sofia | acao=comparou as metricas | valor=2541
linha=1894 | nome=Vitor | acao=escreveu o relatorio | valor=5568
linha=1895 | nome=Tiago | acao=comparou as metricas | valor=4522
linha=1896 | nome=Eduarda | acao=analisou os resultados | valor=3100
linha=1897 | nome=Karen | acao=otimizou o algoritmo | valor=2586
linha=1898 | nome=Mariana | acao=fez um experimento | valor=8151
linha=1899 | nome=Lucas | acao=otimizou o algoritmo | valor=4300
linha=1900 | nome=Karen | acao=executou o benchmark | valor=2699
linha=1901 | nome=Joao | acao=executou o benchmark | valor=3013
linha=1902 | nome=Lucas | acao=participou da aula | valor=6086
linha=1903 | nome=Felipe | acao=analisou os resultados | valor=9475
linha=1904 | nome=Gabriela | acao=analisou os resultados | valor=7963
linha=1905 | nome=Vitor | acao=analisou os resultados | valor=9499
linha=1906 | nome=Carlos | acao=participou da aula | valor=3788
linha=1907 | nome=Lucas | acao=fez um experimento | valor=3815
linha=1908 | nome=Bruno | acao=estudou computacao | valor=9924
linha=1909 | nome=Igor | acao=analisou os resultados | valor=8532
linha=1910 | nome=Tiago | acao=analisou os resultados | valor=1228
linha=1911 | nome=Vitor | acao=estudou computacao | valor=1678
linha=1912 | nome=Daniela | acao=comparou as metricas | valor=8188
linha=1913 | nome=Carlos | acao=otimizou o algoritmo | valor=7786
linha=1914 | nome=Sofia | acao=escreveu o relatorio | valor=6269
linha=1915 | nome=Bruno | acao=comparou as metricas | valor=1451
linha=1916 | nome=Vitor | acao=analisou os resultados | valor=6014
linha=1917 | nome=Helena | acao=comparou as metricas | valor=5875
linha=1918 | nome=Sofia | acao=analisou os resultados | valor=3112
linha=1919 | nome=Igor | acao=escreveu o relatorio | valor=9932
linha=1920 | nome=Mariana | acao=executou o benchmark | valor=1582
linha=1921 | nome=Tiago | acao=executou o benchmark | valor=7745
linha=1922 | nome=Mariana | acao=analisou os resultados | valor=7605
linha=1923 | nome=Bruno | acao=participou da aula | valor=8258
linha=1924 | nome=Helena | acao=executou o benchmark | valor=7772
linha=1925 | nome=Igor | acao=participou da aula | valor=6546
linha=1926 | nome=Mariana | acao=comparou as metricas | valor=7931
linha=1927 | nome=Joao | acao=participou da aula | valor=2473
linha=1928 | nome=Carlos | acao=executou o benchmark | valor=9691
linha=1929 | nome=Natalia | acao=analisou os resultados | valor=8586
linha=1930 | nome=Carlos | acao=escreveu o relatorio | valor=1098
linha=1931 | nome=Helena | acao=analisou os resultados | valor=3416
linha=1932 | nome=Daniela | acao=estudou computacao | valor=5381
linha=1933 | nome=Joao | acao=participou da aula | valor=7708
linha=1934 | nome=Mariana | acao=fez um experimento | valor=2262
linha=1935 | nome=Gabriela | acao=otimizou o algoritmo | valor=9396
linha=1936 | nome=Bruno | acao=analisou os resultados | valor=6244
linha=1937 | nome=Otavio | acao=fez um experimento | valor=8464
linha=1938 | nome=Felipe | acao=estudou computacao | valor=1250
linha=1939 | nome=Bruno | acao=participou da aula | valor=6566
linha=1940 | nome=Daniela | acao=escreveu o relatorio | valor=8767
linha=1941 | nome=Ana | acao=comparou as metricas | valor=6143
linha=1942 | nome=Otavio | acao=executou o benchmark | valor=7158
linha=1943 | nome=Paulo | acao=escreveu o relatorio | valor=3028
linha=1944 | nome=Helena | acao=fez um experimento | valor=5262
linha=1945 | nome=Mariana | acao=analisou os resultados | valor=9751
linha=1946 | nome=Paulo | acao=escreveu o relatorio | valor=9214
linha=1947 | nome=Eduarda | acao=estudou computacao | valor=1275
linha=1948 | nome=Paulo | acao=participou da aula | valor=1315
linha=1949 | nome=Daniela | acao=executou o benchmark | valor=9621
linha=1950 | nome=Renata | acao=participou da aula | valor=2445
linha=1951 | nome=Otavio | acao=executou o benchmark | valor=5631
linha=1952 | nome=Sofia | acao=estudou computacao | valor=8643
linha=1953 | nome=Joao | acao=estudou computacao | valor=1512
linha=1954 | nome=Paulo | acao=analisou os resultados | valor=9468
linha=1955 | nome=Bruno | acao=estudou computacao | valor=5183
linha=1956 | nome=Mariana | acao=comparou as metricas | valor=3839
linha=1957 | nome=Mariana | acao=participou da aula | valor=9791
linha=1958 | nome=Ana | acao=executou o benchmark | valor=6463
linha=1959 | nome=Vitor | acao=participou da aula | valor=6221
linha=1960 | nome=Tiago | acao=otimizou o algoritmo | valor=3300
linha=1961 | nome=Eduarda | acao=comparou as metricas | valor=7471
linha=1962 | nome=Igor | acao=participou da aula | valor=7663
linha=1963 | nome=Lucas | acao=estudou computacao | valor=9719
linha=1964 | nome=Igor | acao=participou da aula | valor=7057
linha=1965 | nome=Igor | acao=fez um experimento | valor=1159
linha=1966 | nome=Ana | acao=analisou os resultados | valor=6292
linha=1967 | nome=Karen | acao=estudou computacao | valor=6482
linha=1968 | nome=Igor | acao=participou da aula | valor=4921
linha=1969 | nome=Eduarda | acao=analisou os resultados | valor=7850
linha=1970 | nome=Mariana | acao=analisou os resultados | valor=5618
linha=1971 | nome=Natalia | acao=escreveu o relatorio | valor=6456
linha=1972 | nome=Paulo | acao=participou da aula | valor=5189
linha=1973 | nome=Bruno | acao=estudou computacao | valor=9296
linha=1974 | nome=Karen | acao=otimizou o algoritmo | valor=1400
linha=1975 | nome=Mariana | acao=escreveu o relatorio | valor=8201
linha=1976 | nome=Lucas | acao=comparou as metricas | valor=1552
linha=1977 | nome=Daniela | acao=escreveu o relatorio | valor=6769
linha=1978 | nome=Bruno | acao=executou o benchmark | valor=1235
linha=1979 | nome=Sofia | acao=escreveu o relatorio | valor=6850
linha=1980 | nome=Helena | acao=analisou os resultados | valor=6599
linha=1981 | nome=Sofia | acao=estudou computacao | valor=4202
linha=1982 | nome=Carlos | acao=estudou computacao | valor=6711
linha=1983 | nome=Helena | acao=participou da aula | valor=3567
linha=1984 | nome=Lucas | acao=executou o benchmark | valor=7410
linha=1985 | nome=Joao | acao=comparou as metricas | valor=7158
linha=1986 | nome=Carlos | acao=participou da aula | valor=9007
linha=1987 | nome=Felipe | acao=otimizou o algoritmo | valor=9241
linha=1988 | nome=Felipe | acao=comparou as metricas | valor=9432
linha=1989 | nome=Daniela | acao=otimizou o algoritmo | valor=1745
linha=1990 | nome=Karen | acao=estudou computacao | valor=8817
linha=1991 | nome=Vitor | acao=participou da aula | valor=5532
linha=1992 | nome=Joao | acao=analisou os resultados | valor=4170
linha=1993 | nome=Mariana | acao=executou o benchmark | valor=9460
linha=1994 | nome=Igor | acao=fez um experimento | valor=3618
linha=1995 | nome=Natalia | acao=analisou os resultados | valor=5972
linha=1996 | nome=Sofia | acao=otimizou o algoritmo | valor=6601
linha=1997 | nome=Karen | acao=comparou as metricas | valor=3206
linha=1998 | nome=Ana | acao=otimizou o algoritmo | valor=7186
linha=1999 | nome=Mariana | acao=estudou computacao | valor=6217
linha=2000 | nome=Karen | acao=participou da aula | valor=7712
linha=2001 | nome=Renata | acao=executou o benchmark | valor=8909
linha=2002 | nome=Natalia | acao=participou da aula | valor=1209
linha=2003 | nome=Vitor | acao=analisou os resultados | valor=4835
linha=2004 | nome=Ana | acao=participou da aula | valor=4047
linha=2005 | nome=Tiago | acao=otimizou o algoritmo | valor=8452
linha=2006 | nome=Carlos | acao=otimizou o algoritmo | valor=4342
linha=2007 | nome=Felipe | acao=fez um experimento | valor=4618
linha=2008 | nome=Vitor | acao=fez um experimento | valor=3605
linha=2009 | nome=Daniela | acao=estudou computacao | valor=5217
linha=2010 | nome=Vitor | acao=comparou as metricas | valor=9060
linha=2011 | nome=Helena | acao=estudou computacao | valor=9758
linha=2012 | nome=Eduarda | acao=escreveu o relatorio | valor=3392
linha=2013 | nome=Helena | acao=participou da aula | valor=2922
linha=2014 | nome=Igor | acao=otimizou o algoritmo | valor=3369
linha=2015 | nome=Helena | acao=participou da aula | valor=3716
linha=2016 | nome=Mariana | acao=comparou as metricas | valor=4458
linha=2017 | nome=Bruno | acao=estudou computacao | valor=7898
linha=2018 | nome=Felipe | acao=executou o benchmark | valor=8491
linha=2019 | nome=Daniela | acao=otimizou o algoritmo | valor=5779
linha=2020 | nome=Carlos | acao=fez um experimento | valor=9455
linha=2021 | nome=Otavio | acao=fez um experimento | valor=1215
linha=2022 | nome=Mariana | acao=estudou computacao | valor=2818
linha=2023 | nome=Mariana | acao=participou da aula | valor=6940
