linha=1 | nome=Igor | acao=estudou computacao | valor=3412
linha=1632 | nome=Karen | acao=executou o benchmark | valor=9480
linha=1633 | nome=Bruno | acao=fez um experimento | valor=4986
linha=1634 | nome=Karen | acao=fez um experimento | valor=1765
linha=1635 | nome=Tiago | acao=otimizou o algoritmo | valor=7592
linha=1636 | nome=Carlos | acao=comparou as metricas | valor=9021
linha=1637 | nome=Felipe | acao=comparou as metricas | valor=9785
linha=1638 | nome=Felipe | acao=comparou as metricas | valor=4885
linha=1639 | nome=Mariana | acao=participou da aula | valor=8785
linha=1640 | nome=Otavio | acao=escreveu o relatorio | valor=1953
linha=1641 | nome=Eduarda | acao=participou da aula | valor=4218
linha=1642 | nome=Eduarda | acao=estudou computacao | valor=7038
linha=1643 | nome=Daniela | acao=participou da aula | valor=9919
linha=1644 | nome=Bruno | acao=executou o benchmark | valor=3517
linha=1645 | nome=Paulo | acao=analisou os resultados | valor=3480
linha=1646 | nome=Karen | acao=escreveu o relatorio | valor=4466
linha=1647 | nome=Helena | acao=fez um experimento | valor=3896
linha=1648 | nome=Igor | acao=analisou os resultados | valor=3469
linha=1649 | nome=Vitor | acao=fez um experimento | valor=8659
linha=1650 | nome=Bruno | acao=participou da aula | valor=5900
linha=1651 | nome=Renata | acao=fez um experimento | valor=6767
linha=1652 | nome=Sofia | acao=comparou as metricas | valor=2338
linha=1653 | nome=Ana | acao=estudou computacao | valor=6235
linha=1654 | nome=Carlos | acao=comparou as metricas | valor=9673
linha=1655 | nome=Daniela | acao=comparou as metricas | valor=3315
linha=1656 | nome=Sofia | acao=comparou as metricas | valor=7001
linha=1657 | nome=Natalia | acao=comparou as metricas | valor=6346
linha=1658 | nome=Daniela | acao=comparou as metricas | valor=3367
linha=1659 | nome=Karen | acao=escreveu o relatorio | valor=8481
linha=1660 | nome=Sofia | acao=comparou as metricas | valor=5897
linha=1661 | nome=Daniela | acao=otimizou o algoritmo | valor=4157
linha=1662 | nome=Otavio | acao=estudou computacao | valor=2954
linha=1663 | nome=Tiago | acao=analisou os resultados | valor=1823
linha=1664 | nome=Renata | acao=fez um experimento | valor=9202
linha=1665 | nome=Eduarda | acao=executou o benchmark | valor=5561
linha=1666 | nome=Vitor | acao=fez um experimento | valor=6191
linha=1667 | nome=Vitor | acao=estudou computacao | valor=8453
linha=1668 | nome=Carlos | acao=escreveu o relatorio | valor=5946
linha=1669 | nome=Vitor | acao=executou o benchmark | valor=9166
linha=1670 | nome=Carlos | acao=analisou os resultados | valor=5672
linha=1671 | nome=Igor | acao=executou o benchmark | valor=7161
linha=1672 | nome=Tiago | acao=analisou os resultados | valor=6570
linha=1673 | nome=Karen | acao=comparou as metricas | valor=7483
linha=1674 | nome=Igor | acao=analisou os resultados | valor=4783
linha=1675 | nome=Bruno | acao=otimizou o algoritmo | valor=4615
linha=1676 | nome=Karen | acao=fez um experimento | valor=6382
linha=1677 | nome=Joao | acao=fez um experimento | valor=1837
linha=1678 | nome=Daniela | acao=analisou os resultados | valor=8590
linha=1679 | nome=Paulo | acao=analisou os resultados | valor=9548
linha=1680 | nome=Vitor | acao=analisou os resultados | valor=5634
linha=1681 | nome=Carlos | acao=fez um experimento | valor=3244
linha=1682 | nome=Bruno | acao=analisou os resultados | valor=8083
linha=1683 | nome=Lucas | acao=estudou computacao | valor=4294
linha=1684 | nome=Vitor | acao=comparou as metricas | valor=3072
linha=1685 | nome=Felipe | acao=comparou as metricas | valor=3205
linha=1686 | nome=Igor | acao=fez um experimento | valor=1242
linha=1687 | nome=Karen | acao=estudou computacao | valor=6633
linha=1688 | nome=Lucas | acao=otimizou o algoritmo | valor=9607
linha=1689 | nome=Paulo | acao=otimizou o algoritmo | valor=2021
linha=1690 | nome=Eduarda | acao=fez um experimento | valor=1995
linha=1691 | nome=Felipe | acao=fez um experimento | valor=3975
linha=1692 | nome=Gabriela | acao=escreveu o relatorio | valor=1198
linha=1693 | nome=Natalia | acao=comparou as metricas | valor=1128
linha=1694 | nome=Mariana | acao=executou o benchmark | valor=7612
linha=1695 | nome=Joao | acao=escreveu o relatorio | valor=4868
linha=1696 | nome=Felipe | acao=participou da aula | valor=8398
linha=1697 | nome=Eduarda | acao=escreveu o relatorio | valor=8534
linha=1698 | nome=Mariana | acao=fez um experimento | valor=5386
linha=1699 | nome=Carlos | acao=estudou computacao | valor=5845
linha=1700 | nome=Tiago | acao=comparou as metricas | valor=4073
linha=1701 | nome=Vitor | acao=comparou as metricas | valor=7561
linha=1702 | nome=Natalia | acao=executou o benchmark | valor=1101
linha=1703 | nome=Joao | acao=comparou as metricas | valor=8348
linha=1704 | nome=Igor | acao=executou o benchmark | valor=3923
linha=1705 | nome=Lucas | acao=comparou as metricas | valor=3256
linha=1706 | nome=Otavio | acao=fez um experimento | valor=6336
linha=1707 | nome=Felipe | acao=otimizou o algoritmo | valor=9601
linha=1708 | nome=Igor | acao=analisou os resultados | valor=4222
linha=1709 | nome=Felipe | acao=estudou computacao | valor=9504
linha=1710 | nome=Renata | acao=escreveu o relatorio | valor=6245
linha=1711 | nome=Bruno | acao=participou da aula | valor=2330
linha=1712 | nome=Otavio | acao=analisou os resultados | valor=1065
linha=1713 | nome=Vitor | acao=comparou as metricas | valor=3218
linha=1714 | nome=Sofia | acao=estudou computacao | valor=4231
linha=1715 | nome=Renata | acao=escreveu o relatorio | valor=4368
linha=1716 | nome=Renata | acao=estudou computacao | valor=6162
linha=1717 | nome=Mariana | acao=otimizou o algoritmo | valor=2994
linha=1718 | nome=Bruno | acao=analisou os resultados | valor=8032
linha=1719 | nome=Vitor | acao=analisou os resultados | valor=8276
linha=1720 | nome=Igor | acao=analisou os resultados | valor=8290
linha=1721 | nome=Gabriela | acao=executou o benchmark | valor=8785
linha=1722 | nome=Igor | acao=analisou os resultados | valor=1095
linha=1723 | nome=Vitor | acao=otimizou o algoritmo | valor=1519
linha=1724 | nome=Helena | acao=analisou os resultados | valor=7263
linha=1725 | nome=Daniela | acao=comparou as metricas | valor=5179
linha=1726 | nome=Eduarda | acao=otimizou o algoritmo | valor=7177
linha=1727 | nome=Ana | acao=escreveu o relatorio | valor=6407
linha=1728 | nome=Natalia | acao=fez um experimento | valor=6012
linha=1729 | nome=Carlos | acao=estudou computacao | valor=5471
linha=1730 | nome=Gabriela | acao=participou da aula | valor=6954
linha=1731 | nome=Helena | acao=analisou os resultados | valor=8292
linha=1732 | nome=Mariana | acao=fez um experimento | valor=9484
linha=1733 | nome=Igor | acao=executou o benchmark | valor=7163
linha=1734 | nome=Carlos | acao=executou o benchmark | valor=9693
linha=1735 | nome=Gabriela | acao=executou o benchmark | valor=9111
linha=1736 | nome=Igor | acao=executou o benchmark | valor=1869
linha=1737 | nome=Helena | acao=escreveu o relatorio | valor=4149
linha=1738 | nome=Tiago | acao=otimizou o algoritmo | valor=8598
linha=1739 | nome=Paulo | acao=comparou as metricas | valor=8901
linha=1740 | nome=Eduarda | acao=escreveu o relatorio | valor=3149
linha=1741 | nome=Bruno | acao=otimizou o algoritmo | valor=3646
linha=1742 | nome=Vitor | acao=participou da aula | valor=2771
linha=1743 | nome=Felipe | acao=escreveu o relatorio | valor=2756
linha=1744 | nome=Gabriela | acao=estudou computacao | valor=9661
linha=1745 | nome=Sofia | acao=estudou computacao | valor=3521
linha=1746 | nome=Joao | acao=executou o benchmark | valor=2374
linha=1747 | nome=Sofia | acao=comparou as metricas | valor=6891
linha=1748 | nome=Ana | acao=participou da aula | valor=7154
linha=1749 | nome=Felipe | acao=comparou as metricas | valor=1619
linha=1750 | nome=Vitor | acao=executou o benchmark | valor=7134
linha=1751 | nome=Helena | acao=comparou as metricas | valor=8798
linha=1752 | nome=Igor | acao=comparou as metricas | valor=2503
linha=1753 | nome=Helena | acao=analisou os resultados | valor=6031
linha=1754 | nome=Karen | acao=comparou as metricas | valor=5039
linha=1755 | nome=Paulo | acao=otimizou o algoritmo | valor=2302
linha=1756 | nome=Gabriela | acao=escreveu o relatorio | valor=7532
linha=1757 | nome=Karen | acao=executou o benchmark | valor=5692
linha=1758 | nome=Renata | acao=escreveu o relatorio | valor=3878
linha=1759 | nome=Igor | acao=analisou os resultados | valor=1884
linha=1760 | nome=Renata | acao=participou da aula | valor=1868
linha=1761 | nome=Bruno | acao=participou da aula | valor=5470
linha=1762 | nome=Bruno | acao=participou da aula | valor=7401
linha=1763 | nome=Ana | acao=comparou as metricas | valor=2778
linha=1764 | nome=Daniela | acao=participou da aula | valor=2037
linha=1765 | nome=Otavio | acao=otimizou o algoritmo | valor=3550
linha=1766 | nome=Otavio | acao=otimizou o algoritmo | valor=2772
linha=1767 | nome=Mariana | acao=executou o benchmark | valor=3670
linha=1768 | nome=Otavio | acao=fez um experimento | valor=4473
linha=1769 | nome=Tiago | acao=analisou os resultados | valor=3934
linha=1770 | nome=Otavio | acao=fez um experimento | valor=3016
linha=1771 | nome=Felipe | acao=comparou as metricas | valor=5859
linha=1772 | nome=Daniela | acao=otimizou o algoritmo | valor=5267
linha=1773 | nome=Carlos | acao=participou da aula | valor=5156
linha=1774 | nome=Carlos | acao=executou o benchmark | valor=3301
linha=1775 | nome=Ana | acao=comparou as metricas | valor=8885
linha=1776 | nome=Tiago | acao=analisou os resultados | valor=9236
linha=1777 | nome=Otavio | acao=estudou computacao | valor=4514
linha=1778 | nome=Daniela | acao=estudou computacao | valor=8103
linha=1779 | nome=Mariana | acao=escreveu o relatorio | valor=4558
linha=1780 | nome=Otavio | acao=analisou os resultados | valor=1844
linha=1781 | nome=Joao | acao=executou o benchmark | valor=5639
linha=1782 | nome=Lucas | acao=executou o benchmark | valor=3673
linha=1783 | nome=Vitor | acao=fez um experimento | valor=5666
linha=1784 | nome=Natalia | acao=fez um experimento | valor=2693
linha=1785 | nome=Mariana | acao=comparou as metricas | valor=8434
linha=1786 | nome=Mariana | acao=fez um experimento | valor=1462
linha=1787 | nome=Igor | acao=fez um experimento | valor=5033
linha=1788 | nome=Eduarda | acao=fez um experimento | valor=6705
linha=1789 | nome=Renata | acao=estudou computacao | valor=2237
linha=1790 | nome=Mariana | acao=comparou as metricas | valor=7232
linha=1791 | nome=Helena | acao=participou da aula | valor=3653
linha=1792 | nome=Eduarda | acao=fez um experimento | valor=7332
linha=1793 | nome=Eduarda | acao=escreveu o relatorio | valor=5541
linha=1794 | nome=Gabriela | acao=participou da aula | valor=8713
linha=1795 | nome=Sofia | acao=comparou as metricas | valor=1271
linha=1796 | nome=Daniela | acao=comparou as metricas | valor=7100
linha=1797 | nome=Helena | acao=analisou os resultados | valor=6426
linha=1798 | nome=Ana | acao=escreveu o relatorio | valor=1458
linha=1799 | nome=Lucas | acao=analisou os resultados | valor=4736
linha=1800 | nome=Renata | acao=comparou as metricas | valor=6486
linha=1801 | nome=Lucas | acao=executou o benchmark | valor=5912
linha=1802 | nome=Igor | acao=estudou computacao | valor=5431
linha=1803 | nome=Lucas | acao=fez um experimento | valor=3284
linha=1804 | nome=Gabriela | acao=executou o benchmark | valor=6260
linha=1805 | nome=Felipe | acao=fez um experimento | valor=4867
linha=1806 | nome=Felipe | acao=participou da aula | valor=3575
linha=1807 | nome=Tiago | acao=participou da aula | valor=5003
linha=1808 | nome=Eduarda | acao=otimizou o algoritmo | valor=2655
linha=1809 | nome=Sofia | acao=escreveu o relatorio | valor=9649
linha=1810 | nome=Felipe | acao=comparou as metricas | valor=1293
linha=1811 | nome=Felipe | acao=participou da aula | valor=3214
linha=1812 | nome=Tiago | acao=estudou computacao | valor=6313
linha=1813 | nome=Carlos | acao=fez um experimento | valor=8894
linha=1814 | nome=Karen | acao=participou da aula | valor=4440
linha=1815 | nome=Carlos | acao=otimizou o algoritmo | valor=4903
linha=1816 | nome=Bruno | acao=fez um experimento | valor=7065
linha=1817 | nome=Helena | acao=analisou os resultados | valor=1332
linha=1818 | nome=Vitor | acao=comparou as metricas | valor=6075
linha=1819 | nome=Felipe | acao=executou o benchmark | valor=9373
linha=1820 | nome=Bruno | acao=executou o benchmark | valor=8376
linha=1821 | nome=Daniela | acao=escreveu o relatorio | valor=2437
linha=1822 | nome=Paulo | acao=otimizou o algoritmo | valor=9263
linha=1823 | nome=Lucas | acao=executou o benchmark | valor=6404
linha=1824 | nome=Mariana | acao=otimizou o algoritmo | valor=9145
linha=1825 | nome=Natalia | acao=otimizou o algoritmo | valor=9534
linha=1826 | nome=Paulo | acao=fez um experimento | valor=8917
linha=1827 | nome=Mariana | acao=fez um experimento | valor=2833
linha=1828 | nome=Natalia | acao=participou da aula | valor=5265
linha=1829 | nome=Helena | acao=analisou os resultados | valor=2874
linha=1830 | nome=Daniela | acao=comparou as metricas | valor=1148
linha=1831 | nome=Vitor | acao=estudou computacao | valor=2877
linha=1832 | nome=Sofia | acao=fez um experimento | valor=8786
linha=1833 | nome=Felipe | acao=participou da aula | valor=9355
linha=1834 | nome=Tiago | acao=otimizou o algoritmo | valor=7226
linha=1835 | nome=Eduarda | acao=escreveu o relatorio | valor=8066
linha=1836 | nome=Gabriela | acao=analisou os resultados | valor=7500
linha=1837 | nome=Daniela | acao=participou da aula | valor=9095
linha=1838 | nome=Paulo | acao=escreveu o relatorio | valor=6285
linha=1839 | nome=Carlos | acao=executou o benchmark | valor=4763
linha=1840 | nome=Tiago | acao=escreveu o relatorio | valor=2850
linha=1841 | nome=Mariana | acao=analisou os resultados | valor=4874
linha=1842 | nome=Eduarda | acao=otimizou o algoritmo | valor=2457
linha=1843 | nome=Otavio | acao=comparou as metricas | valor=9901
linha=1844 | nome=Otavio | acao=escreveu o relatorio | valor=8636
linha=1845 | nome=Paulo | acao=analisou os resultados | valor=7078
linha=1846 | nome=Helena | acao=executou o benchmark | valor=3375
linha=1847 | nome=Gabriela | acao=fez um experimento | valor=7227
linha=1848 | nome=Ana | acao=escreveu o relatorio | valor=9124
linha=1849 | nome=Igor | acao=otimizou o algoritmo | valor=4318
linha=1850 | nome=Lucas | acao=otimizou o algoritmo | valor=3284
linha=1851 | nome=Lucas | acao=escreveu o relatorio | valor=9266
linha=1852 | nome=Sofia | acao=executou o benchmark | valor=9650
linha=1853 | nome=Sofia | acao=executou o benchmark | valor=8095
linha=1854 | nome=Sofia | acao=otimizou o algoritmo | valor=7700
linha=1855 | nome=Bruno | acao=estudou computacao | valor=1611
linha=1856 | nome=Renata | acao=participou da aula | valor=2982
linha=1857 | nome=Bruno | acao=comparou as metricas | valor=1814
linha=1858 | nome=Vitor | acao=comparou as metricas | valor=5235
linha=1859 | nome=Daniela | acao=otimizou o algoritmo | valor=6080
linha=1860 | nome=Helena | acao=fez um experimento | valor=6985
linha=1861 | nome=Mariana | acao=participou da aula | valor=7111
linha=1862 | nome=Tiago | acao=comparou as metricas | valor=9728
linha=1863 | nome=Otavio | acao=escreveu o relatorio | valor=1405
linha=1864 | nome=Natalia | acao=participou da aula | valor=2357
linha=1865 | nome=Bruno | acao=executou o benchmark | valor=3069
linha=1866 | nome=Igor | acao=estudou computacao | valor=9862
linha=1867 | nome=Paulo | acao=analisou os resultados | valor=4567
linha=1868 | nome=Vitor | acao=fez um experimento | valor=1944
linha=1869 | nome=Mariana | acao=otimizou o algoritmo | valor=6290
linha=1870 | nome=Lucas | acao=participou da aula | valor=5454
linha=1871 | nome=Vitor | acao=fez um experimento | valor=5527
linha=1872 | nome=Joao | acao=otimizou o algoritmo | valor=4938
linha=1873 | nome=Tiago | acao=comparou as metricas | valor=4370
linha=1874 | nome=Renata | acao=escreveu o relatorio | valor=7787
linha=1875 | nome=Karen | acao=fez um experimento | valor=9485
linha=1876 | nome=Karen | acao=comparou as metricas | valor=4677
linha=1877 | nome=Gabriela | acao=otimizou o algoritmo | valor=1084
linha=1878 | nome=Tiago | acao=estudou computacao | valor=7403
linha=1879 | nome=Helena | acao=participou da aula | valor=3655
linha=1880 | nome=Mariana | acao=executou o benchmark | valor=2748
linha=1881 | nome=Lucas | acao=participou da aula | valor=2508
linha=1882 | nome=Helena | acao=estudou computacao | valor=9486
linha=1883 | nome=Tiago | acao=escreveu o relatorio | valor=7098
linha=1884 | nome=Eduarda | acao=escreveu o relatorio | valor=2175
linha=1885 | nome=Mariana | acao=executou o benchmark | valor=5719
