linha=1 | nome=Vitor | acao=otimizou o algoritmo | valor=8777
linha=1550 | nome=Carlos | acao=analisou os resultados | valor=5391
linha=1551 | nome=Mariana | acao=fez um experimento | valor=1503
linha=1552 | nome=Igor | acao=fez um experimento | valor=8271
linha=1553 | nome=Paulo | acao=fez um experimento | valor=5233
linha=1554 | nome=Paulo | acao=executou o benchmark | valor=4393
linha=1555 | nome=Lucas | acao=estudou computacao | valor=9230
linha=1556 | nome=Otavio | acao=analisou os resultados | valor=7589
linha=1557 | nome=Paulo | acao=participou da aula | valor=7705
linha=1558 | nome=Daniela | acao=estudou computacao | valor=8172
linha=1559 | nome=Mariana | acao=otimizou o algoritmo | valor=6768
linha=1560 | nome=Vitor | acao=fez um experimento | valor=8918
linha=1561 | nome=Ana | acao=otimizou o algoritmo | valor=7993
linha=1562 | nome=Lucas | acao=executou o benchmark | valor=6112
linha=1563 | nome=Mariana | acao=executou o benchmark | valor=6585
linha=1564 | nome=Natalia | acao=otimizou o algoritmo | valor=4485
linha=1565 | nome=Gabriela | acao=comparou as metricas | valor=1211
linha=1566 | nome=Tiago | acao=participou da aula | valor=3455
linha=1567 | nome=Igor | acao=fez um experimento | valor=8609
linha=1568 | nome=Otavio | acao=fez um experimento | valor=4650
linha=1569 | nome=Felipe | acao=executou o benchmark | valor=6501
linha=1570 | nome=Bruno | acao=fez um experimento | valor=3442
linha=1571 | nome=Vitor | acao=executou o benchmark | valor=3194
linha=1572 | nome=Mariana | acao=otimizou o algoritmo | valor=8463
linha=1573 | nome=Helena | acao=fez um experimento | valor=4638
linha=1574 | nome=Natalia | acao=executou o benchmark | valor=9822
linha=1575 | nome=Mariana | acao=participou da aula | valor=1892
linha=1576 | nome=Mariana | acao=fez um experimento | valor=5597
linha=1577 | nome=Renata | acao=executou o benchmark | valor=9950
linha=1578 | nome=Helena | acao=otimizou o algoritmo | valor=5439
linha=1579 | nome=Karen | acao=escreveu o relatorio | valor=5837
linha=1580 | nome=Carlos | acao=fez um experimento | valor=4256
linha=1581 | nome=Paulo | acao=fez um experimento | valor=2714
linha=1582 | nome=Joao | acao=analisou os resultados | valor=5654
linha=1583 | nome=Bruno | acao=participou da aula | valor=1712
linha=1584 | nome=Karen | acao=participou da aula | valor=4852
linha=1585 | nome=Karen | acao=analisou os resultados | valor=9152
linha=1586 | nome=Renata | acao=fez um experimento | valor=4125
linha=1587 | nome=Lucas | acao=participou da aula | valor=2480
linha=1588 | nome=Eduarda | acao=escreveu o relatorio | valor=5103
linha=1589 | nome=Bruno | acao=participou da aula | valor=7315
linha=1590 | nome=Carlos | acao=fez um experimento | valor=8397
linha=1591 | nome=Ana | acao=comparou as metricas | valor=9047
linha=1592 | nome=Helena | acao=otimizou o algoritmo | valor=9624
linha=1593 | nome=Paulo | acao=comparou as metricas | valor=2597
linha=1594 | nome=Otavio | acao=otimizou o algoritmo | valor=5305
linha=1595 | nome=Carlos | acao=participou da aula | valor=4495
linha=1596 | nome=Otavio | acao=comparou as metricas | valor=3694
linha=1597 | nome=Natalia | acao=escreveu o relatorio | valor=3865
linha=1598 | nome=Felipe | acao=estudou computacao | valor=4460
linha=1599 | nome=Lucas | acao=otimizou o algoritmo | valor=5811
linha=1600 | nome=Carlos | acao=estudou computacao | valor=4331
linha=1601 | nome=Paulo | acao=estudou computacao | valor=1658
linha=1602 | nome=Otavio | acao=participou da aula | valor=1879
linha=1603 | nome=Eduarda | acao=estudou computacao | valor=4899
linha=1604 | nome=Lucas | acao=fez um experimento | valor=8584
linha=1605 | nome=Sofia | acao=analisou os resultados | valor=1387
linha=1606 | nome=Renata | acao=escreveu o relatorio | valor=7982
linha=1607 | nome=Lucas | acao=fez um experimento | valor=4042
linha=1608 | nome=Vitor | acao=otimizou o algoritmo | valor=1283
linha=1609 | nome=Gabriela | acao=executou o benchmark | valor=2170
linha=1610 | nome=Mariana | acao=participou da aula | valor=3600
linha=1611 | nome=Natalia | acao=comparou as metricas | valor=3774
linha=1612 | nome=Tiago | acao=analisou os resultados | valor=4093
linha=1613 | nome=Renata | acao=comparou as metricas | valor=8172
linha=1614 | nome=Felipe | acao=escreveu o relatorio | valor=5894
linha=1615 | nome=Tiago | acao=fez um experimento | valor=1931
linha=1616 | nome=Renata | acao=participou da aula | valor=1599
linha=1617 | nome=Eduarda | acao=participou da aula | valor=6880
linha=1618 | nome=Mariana | acao=comparou as metricas | valor=5198
linha=1619 | nome=Helena | acao=estudou computacao | valor=2674
linha=1620 | nome=Tiago | acao=comparou as metricas | valor=2259
linha=1621 | nome=Igor | acao=escreveu o relatorio | valor=9411
linha=1622 | nome=Igor | acao=participou da aula | valor=9073
linha=1623 | nome=Otavio | acao=estudou computacao | valor=8556
linha=1624 | nome=Felipe | acao=escreveu o relatorio | valor=3757
linha=1625 | nome=Joao | acao=analisou os resultados | valor=4831
linha=1626 | nome=Igor | acao=escreveu o relatorio | valor=1723
linha=1627 | nome=Gabriela | acao=otimizou o algoritmo | valor=9918
linha=1628 | nome=Karen | acao=participou da aula | valor=6531
linha=1629 | nome=Bruno | acao=escreveu o relatorio | valor=3081
linha=1630 | nome=Otavio | acao=escreveu o relatorio | valor=5673
linha=1631 | nome=Vitor | acao=analisou os resultados | valor=8390
linha=1632 | nome=Tiago | acao=analisou os resultados | valor=6763
linha=1633 | nome=Karen | acao=comparou as metricas | valor=8452
linha=1634 | nome=Mariana | acao=executou o benchmark | valor=4469
linha=1635 | nome=Vitor | acao=fez um experimento | valor=9094
linha=1636 | nome=Mariana | acao=otimizou o algoritmo | valor=6425
linha=1637 | nome=Mariana | acao=fez um experimento | valor=1143
linha=1638 | nome=Mariana | acao=comparou as metricas | valor=5461
linha=1639 | nome=Sofia | acao=comparou as metricas | valor=4954
linha=1640 | nome=Joao | acao=fez um experimento | valor=6554
linha=1641 | nome=Ana | acao=analisou os resultados | valor=8665
linha=1642 | nome=Joao | acao=participou da aula | valor=2040
linha=1643 | nome=Vitor | acao=executou o benchmark | valor=7073
linha=1644 | nome=Vitor | acao=participou da aula | valor=9323
linha=1645 | nome=Gabriela | acao=comparou as metricas | valor=6392
linha=1646 | nome=Daniela | acao=fez um experimento | valor=7010
linha=1647 | nome=Otavio | acao=otimizou o algoritmo | valor=3954
linha=1648 | nome=Daniela | acao=fez um experimento | valor=3577
linha=1649 | nome=Bruno | acao=comparou as metricas | valor=7873
linha=1650 | nome=Tiago | acao=escreveu o relatorio | valor=2757
linha=1651 | nome=Mariana | acao=otimizou o algoritmo | valor=6250
linha=1652 | nome=Bruno | acao=executou o benchmark | valor=8365
linha=1653 | nome=Mariana | acao=executou o benchmark | valor=1842
linha=1654 | nome=Mariana | acao=otimizou o algoritmo | valor=2917
linha=1655 | nome=Bruno | acao=escreveu o relatorio | valor=2651
linha=1656 | nome=Felipe | acao=otimizou o algoritmo | valor=5757
linha=1657 | nome=Mariana | acao=participou da aula | valor=7757
linha=1658 | nome=Igor | acao=participou da aula | valor=7187
linha=1659 | nome=Mariana | acao=comparou as metricas | valor=4336
linha=1660 | nome=Otavio | acao=executou o benchmark | valor=7082
linha=1661 | nome=Gabriela | acao=executou o benchmark | valor=8796
linha=1662 | nome=Felipe | acao=comparou as metricas | valor=2282
linha=1663 | nome=Otavio | acao=executou o benchmark | valor=5335
linha=1664 | nome=Lucas | acao=comparou as metricas | valor=3588
linha=1665 | nome=Renata | acao=estudou computacao | valor=3190
linha=1666 | nome=Eduarda | acao=estudou computacao | valor=3237
linha=1667 | nome=Otavio | acao=comparou as metricas | valor=9838
linha=1668 | nome=Mariana | acao=participou da aula | valor=1611
linha=1669 | nome=Lucas | acao=estudou computacao | valor=2486
linha=1670 | nome=Vitor | acao=escreveu o relatorio | valor=7144
linha=1671 | nome=Helena | acao=comparou as metricas | valor=9783
linha=1672 | nome=Igor | acao=comparou as metricas | valor=9712
linha=1673 | nome=Sofia | acao=analisou os resultados | valor=1445
linha=1674 | nome=Daniela | acao=otimizou o algoritmo | valor=3998
linha=1675 | nome=Otavio | acao=comparou as metricas | valor=2593
linha=1676 | nome=Eduarda | acao=participou da aula | valor=8817
linha=1677 | nome=Bruno | acao=otimizou o algoritmo | valor=3217
linha=1678 | nome=Igor | acao=participou da aula | valor=8225
linha=1679 | nome=Gabriela | acao=otimizou o algoritmo | valor=4866
linha=1680 | nome=Renata | acao=estudou computacao | valor=9497
linha=1681 | nome=Otavio | acao=estudou computacao | valor=7769
linha=1682 | nome=Mariana | acao=estudou computacao | valor=9611
linha=1683 | nome=Igor | acao=otimizou o algoritmo | valor=5868
linha=1684 | nome=Otavio | acao=participou da aula | valor=3133
linha=1685 | nome=Sofia | acao=fez um experimento | valor=3470
linha=1686 | nome=Eduarda | acao=comparou as metricas | valor=5846
linha=1687 | nome=Gabriela | acao=executou o benchmark | valor=8132
linha=1688 | nome=Mariana | acao=otimizou o algoritmo | valor=1605
linha=1689 | nome=Felipe | acao=estudou computacao | valor=5944
linha=1690 | nome=Helena | acao=participou da aula | valor=7483
linha=1691 | nome=Paulo | acao=escreveu o relatorio | valor=1324
linha=1692 | nome=Vitor | acao=executou o benchmark | valor=7231
linha=1693 | nome=Helena | acao=estudou computacao | valor=9091
linha=1694 | nome=Felipe | acao=executou o benchmark | valor=4915
linha=1695 | nome=Karen | acao=fez um experimento | valor=1234
linha=1696 | nome=Sofia | acao=fez um experimento | valor=8972
linha=1697 | nome=Vitor | acao=executou o benchmark | valor=3692
linha=1698 | nome=Mariana | acao=otimizou o algoritmo | valor=4557
linha=1699 | nome=Paulo | acao=comparou as metricas | valor=4244
linha=1700 | nome=Lucas | acao=escreveu o relatorio | valor=3165
linha=1701 | nome=Otavio | acao=participou da aula | valor=4604
linha=1702 | nome=Igor | acao=executou o benchmark | valor=3521
linha=1703 | nome=Paulo | acao=analisou os resultados | valor=6131
linha=1704 | nome=Gabriela | acao=estudou computacao | valor=4635
linha=1705 | nome=Paulo | acao=analisou os resultados | valor=1144
linha=1706 | nome=Karen | acao=analisou os resultados | valor=8866
linha=1707 | nome=Paulo | acao=executou o benchmark | valor=2789
linha=1708 | nome=Bruno | acao=analisou os resultados | valor=9548
linha=1709 | nome=Felipe | acao=executou o benchmark | valor=7603
linha=1710 | nome=Carlos | acao=escreveu o relatorio | valor=1581
linha=1711 | nome=Eduarda | acao=fez um experimento | valor=5894
linha=1712 | nome=Helena | acao=comparou as metricas | valor=7091
linha=1713 | nome=Helena | acao=estudou computacao | valor=4253
linha=1714 | nome=Tiago | acao=escreveu o relatorio | valor=1353
linha=1715 | nome=Tiago | acao=fez um experimento | valor=2185
linha=1716 | nome=Bruno | acao=comparou as metricas | valor=9813
linha=1717 | nome=Lucas | acao=comparou as metricas | valor=7676
linha=1718 | nome=Karen | acao=executou o benchmark | valor=9032
linha=1719 | nome=Helena | acao=participou da aula | valor=5974
linha=1720 | nome=Joao | acao=executou o benchmark | valor=4644
linha=1721 | nome=Vitor | acao=otimizou o algoritmo | valor=4741
linha=1722 | nome=Helena | acao=otimizou o algoritmo | valor=8864
linha=1723 | nome=Igor | acao=executou o benchmark | valor=4312
linha=1724 | nome=Paulo | acao=otimizou o algoritmo | valor=3613
linha=1725 | nome=Joao | acao=escreveu o relatorio | valor=5398
linha=1726 | nome=Mariana | acao=analisou os resultados | valor=5464
linha=1727 | nome=Bruno | acao=comparou as metricas | valor=8571
linha=1728 | nome=Karen | acao=comparou as metricas | valor=3891
linha=1729 | nome=Felipe | acao=otimizou o algoritmo | valor=8570
linha=1730 | nome=Gabriela | acao=analisou os resultados | valor=2783
linha=1731 | nome=Daniela | acao=executou o benchmark | valor=3833
linha=1732 | nome=Paulo | acao=executou o benchmark | valor=2963
linha=1733 | nome=Natalia | acao=analisou os resultados | valor=8034
linha=1734 | nome=Karen | acao=executou o benchmark | valor=6575
linha=1735 | nome=Felipe | acao=otimizou o algoritmo | valor=3215
linha=1736 | nome=Karen | acao=escreveu o relatorio | valor=8526
linha=1737 | nome=Ana | acao=estudou computacao | valor=3509
linha=1738 | nome=Otavio | acao=escreveu o relatorio | valor=1303
linha=1739 | nome=Ana | acao=executou o benchmark | valor=4329
linha=1740 | nome=Daniela | acao=participou da aula | valor=3141
linha=1741 | nome=Paulo | acao=executou o benchmark | valor=1875
linha=1742 | nome=Ana | acao=escreveu o relatorio | valor=8071
linha=1743 | nome=Vitor | acao=executou o benchmark | valor=8414
linha=1744 | nome=Gabriela | acao=analisou os resultados | valor=9167
linha=1745 | nome=Gabriela | acao=executou o benchmark | valor=9339
linha=1746 | nome=Vitor | acao=fez um experimento | valor=6493
linha=1747 | nome=Igor | acao=fez um experimento | valor=6513
linha=1748 | nome=Igor | acao=executou o benchmark | valor=2144
linha=1749 | nome=Lucas | acao=fez um experimento | valor=8111
linha=1750 | nome=Natalia | acao=executou o benchmark | valor=3029
linha=1751 | nome=Eduarda | acao=fez um experimento | valor=9357
linha=1752 | nome=Joao | acao=analisou os resultados | valor=4250
linha=1753 | nome=Otavio | acao=estudou computacao | valor=6537
linha=1754 | nome=Vitor | acao=fez um experimento | valor=5422
linha=1755 | nome=Carlos | acao=executou o benchmark | valor=8147
linha=1756 | nome=Carlos | acao=executou o benchmark | valor=6614
linha=1757 | nome=Felipe | acao=executou o benchmark | valor=6740
linha=1758 | nome=Igor | acao=participou da aula | valor=9712
linha=1759 | nome=Mariana | acao=escreveu o relatorio | valor=9435
linha=1760 | nome=Vitor | acao=estudou computacao | valor=6916
linha=1761 | nome=Carlos | acao=otimizou o algoritmo | valor=9904
linha=1762 | nome=Natalia | acao=otimizou o algoritmo | valor=9602
linha=1763 | nome=Lucas | acao=participou da aula | valor=1045
linha=1764 | nome=Tiago | acao=escreveu o relatorio | valor=4286
linha=1765 | nome=Lucas | acao=executou o benchmark | valor=9595
linha=1766 | nome=Karen | acao=comparou as metricas | valor=9768
linha=1767 | nome=Felipe | acao=otimizou o algoritmo | valor=5355
linha=1768 | nome=Eduarda | acao=otimizou o algoritmo | valor=4412
linha=1769 | nome=Natalia | acao=participou da aula | valor=7697
linha=1770 | nome=Carlos | acao=escreveu o relatorio | valor=3362
linha=1771 | nome=Eduarda | acao=escreveu o relatorio | valor=3804
linha=1772 | nome=Bruno | acao=executou o benchmark | valor=9961
linha=1773 | nome=Gabriela | acao=analisou os resultados | valor=9047
linha=1774 | nome=Sofia | acao=fez um experimento | valor=1673
linha=1775 | nome=Karen | acao=escreveu o relatorio | valor=7159
linha=1776 | nome=Paulo | acao=fez um experimento | valor=1940
linha=1777 | nome=Otavio | acao=executou o benchmark | valor=9313
linha=1778 | nome=Gabriela | acao=analisou os resultados | valor=5924
linha=1779 | nome=Karen | acao=comparou as metricas | valor=1570
linha=1780 | nome=Mariana | acao=otimizou o algoritmo | valor=1065
linha=1781 | nome=Felipe | acao=otimizou o algoritmo | valor=2982
linha=1782 | nome=Ana | acao=analisou os resultados | valor=1511
linha=1783 | nome=Tiago | acao=comparou as metricas | valor=4621
linha=1784 | nome=Igor | acao=analisou os resultados | valor=1622
linha=1785 | nome=Vitor | acao=fez um experimento | valor=7389
linha=1786 | nome=Bruno | acao=comparou as metricas | valor=8883
linha=1787 | nome=Karen | acao=estudou computacao | valor=5568
linha=1788 | nome=Helena | acao=participou da aula | valor=1306
linha=1789 | nome=Renata | acao=fez um experimento | valor=9671
linha=1790 | nome=Daniela | acao=analisou os resultados | valor=8410
linha=1791 | nome=Igor | acao=analisou os resultados | valor=8494
linha=1792 | nome=Ana | acao=otimizou o algoritmo | valor=8329
linha=1793 | nome=Otavio | acao=escreveu o relatorio | valor=6072
linha=1794 | nome=Eduarda | acao=fez um experimento | valor=1377
linha=1795 | nome=Bruno | acao=escreveu o relatorio | valor=7492
linha=1796 | nome=Vitor | acao=executou o benchmark | valor=9883
linha=1797 | nome=Tiago | acao=analisou os resultados | valor=4570
linha=1798 | nome=Bruno | acao=otimizou o algoritmo | valor=1553
linha=1799 | nome=Felipe | acao=executou o benchmark | valor=6105
linha=1800 | nome=Joao | acao=analisou os resultados | valor=8843
linha=1801 | nome=Helena | acao=participou da aula | valor=8607
linha=1802 | nome=Daniela | acao=analisou os resultados | valor=6136
linha=1803 | nome=Sofia | acao=estudou computacao | valor=6867
linha=1804 | nome=Joao | acao=escreveu o relatorio | valor=3475
