linha=1 | nome=Eduarda | acao=fez um experimento | valor=8369
linha=1417 | nome=Ana | acao=executou o benchmark | valor=7581
linha=1418 | nome=Paulo | acao=estudou computacao | valor=6583
linha=1419 | nome=Renata | acao=escreveu o relatorio | valor=6138
linha=1420 | nome=Tiago | acao=otimizou o algoritmo | valor=8773
linha=1421 | nome=Natalia | acao=participou da aula | valor=5674
linha=1422 | nome=Renata | acao=comparou as metricas | valor=2654
linha=1423 | nome=Otavio | acao=estudou computacao | valor=7641
linha=1424 | nome=Carlos | acao=fez um experimento | valor=8165
linha=1425 | nome=Renata | acao=analisou os resultados | valor=4086
linha=1426 | nome=Mariana | acao=executou o benchmark | valor=1058
linha=1427 | nome=Paulo | acao=otimizou o algoritmo | valor=9004
linha=1428 | nome=Eduarda | acao=executou o benchmark | valor=6998
linha=1429 | nome=Otavio | acao=analisou os resultados | valor=9113
linha=1430 | nome=Paulo | acao=analisou os resultados | valor=5796
linha=1431 | nome=Carlos | acao=executou o benchmark | valor=3887
linha=1432 | nome=Igor | acao=comparou as metricas | valor=5893
linha=1433 | nome=Paulo | acao=otimizou o algoritmo | valor=7551
linha=1434 | nome=Joao | acao=executou o benchmark | valor=4944
linha=1435 | nome=Karen | acao=comparou as metricas | valor=9177
linha=1436 | nome=Joao | acao=executou o benchmark | valor=1736
linha=1437 | nome=Felipe | acao=fez um experimento | valor=5573
linha=1438 | nome=Sofia | acao=comparou as metricas | valor=7848
linha=1439 | nome=Natalia | acao=analisou os resultados | valor=8739
linha=1440 | nome=Sofia | acao=estudou computacao | valor=3448
linha=1441 | nome=Karen | acao=executou o benchmark | valor=5336
linha=1442 | nome=Renata | acao=escreveu o relatorio | valor=5223
linha=1443 | nome=Carlos | acao=escreveu o relatorio | valor=8288
linha=1444 | nome=Carlos | acao=fez um experimento | valor=3954
linha=1445 | nome=Carlos | acao=comparou as metricas | valor=2066
linha=1446 | nome=Joao | acao=otimizou o algoritmo | valor=8341
linha=1447 | nome=Vitor | acao=analisou os resultados | valor=2992
linha=1448 | nome=Mariana | acao=estudou computacao | valor=3447
linha=1449 | nome=Eduarda | acao=estudou computacao | valor=4402
linha=1450 | nome=Tiago | acao=fez um experimento | valor=3000
linha=1451 | nome=Paulo | acao=comparou as metricas | valor=5618
linha=1452 | nome=Felipe | acao=executou o benchmark | valor=7682
linha=1453 | nome=Joao | acao=participou da aula | valor=8775
linha=1454 | nome=Joao | acao=escreveu o relatorio | valor=3770
linha=1455 | nome=Felipe | acao=escreveu o relatorio | valor=7110
linha=1456 | nome=Carlos | acao=comparou as metricas | valor=4152
linha=1457 | nome=Karen | acao=escreveu o relatorio | valor=1848
linha=1458 | nome=Gabriela | acao=otimizou o algoritmo | valor=7902
linha=1459 | nome=Gabriela | acao=comparou as metricas | valor=8843
linha=1460 | nome=Eduarda | acao=analisou os resultados | valor=3947
linha=1461 | nome=Paulo | acao=participou da aula | valor=1266
linha=1462 | nome=Mariana | acao=comparou as metricas | valor=1613
linha=1463 | nome=Bruno | acao=analisou os resultados | valor=7196
linha=1464 | nome=Joao | acao=participou da aula | valor=7344
linha=1465 | nome=Otavio | acao=comparou as metricas | valor=4303
linha=1466 | nome=Vitor | acao=otimizou o algoritmo | valor=3342
linha=1467 | nome=Tiago | acao=otimizou o algoritmo | valor=1706
linha=1468 | nome=Karen | acao=fez um experimento | valor=8214
linha=1469 | nome=Felipe | acao=otimizou o algoritmo | valor=1407
linha=1470 | nome=Vitor | acao=escreveu o relatorio | valor=2411
linha=1471 | nome=Eduarda | acao=participou da aula | valor=2773
linha=1472 | nome=Igor | acao=executou o benchmark | valor=2240
linha=1473 | nome=Natalia | acao=otimizou o algoritmo | valor=4101
linha=1474 | nome=Lucas | acao=participou da aula | valor=9823
linha=1475 | nome=Helena | acao=escreveu o relatorio | valor=1125
linha=1476 | nome=Otavio | acao=escreveu o relatorio | valor=5323
linha=1477 | nome=Helena | acao=escreveu o relatorio | valor=4137
linha=1478 | nome=Karen | acao=otimizou o algoritmo | valor=9307
linha=1479 | nome=Otavio | acao=escreveu o relatorio | valor=6631
linha=1480 | nome=Karen | acao=escreveu o relatorio | valor=9497
linha=1481 | nome=Renata | acao=analisou os resultados | valor=3429
linha=1482 | nome=Igor | acao=participou da aula | valor=8785
linha=1483 | nome=Felipe | acao=otimizou o algoritmo | valor=2469
linha=1484 | nome=Sofia | acao=fez um experimento | valor=7671
linha=1485 | nome=Joao | acao=escreveu o relatorio | valor=9262
linha=1486 | nome=Otavio | acao=comparou as metricas | valor=9817
linha=1487 | nome=Natalia | acao=analisou os resultados | valor=6950
linha=1488 | nome=Bruno | acao=otimizou o algoritmo | valor=8842
linha=1489 | nome=Tiago | acao=analisou os resultados | valor=7105
linha=1490 | nome=Vitor | acao=executou o benchmark | valor=8471
linha=1491 | nome=Otavio | acao=participou da aula | valor=1783
linha=1492 | nome=Otavio | acao=analisou os resultados | valor=2428
linha=1493 | nome=Sofia | acao=escreveu o relatorio | valor=4711
linha=1494 | nome=Paulo | acao=participou da aula | valor=5582
linha=1495 | nome=Joao | acao=analisou os resultados | valor=7901
linha=1496 | nome=Natalia | acao=executou o benchmark | valor=4190
linha=1497 | nome=Mariana | acao=otimizou o algoritmo | valor=2374
linha=1498 | nome=Joao | acao=otimizou o algoritmo | valor=7110
linha=1499 | nome=Paulo | acao=executou o benchmark | valor=3632
linha=1500 | nome=Joao | acao=otimizou o algoritmo | valor=8246
linha=1501 | nome=Lucas | acao=escreveu o relatorio | valor=4037
linha=1502 | nome=Felipe | acao=comparou as metricas | valor=4082
linha=1503 | nome=Mariana | acao=estudou computacao | valor=3958
linha=1504 | nome=Igor | acao=executou o benchmark | valor=3024
linha=1505 | nome=Karen | acao=executou o benchmark | valor=7764
linha=1506 | nome=Renata | acao=executou o benchmark | valor=8469
linha=1507 | nome=Tiago | acao=participou da aula | valor=8048
linha=1508 | nome=Daniela | acao=participou da aula | valor=7482
linha=1509 | nome=Lucas | acao=analisou os resultados | valor=4229
linha=1510 | nome=Eduarda | acao=executou o benchmark | valor=9211
linha=1511 | nome=Mariana | acao=executou o benchmark | valor=7172
linha=1512 | nome=Felipe | acao=executou o benchmark | valor=9560
linha=1513 | nome=Mariana | acao=estudou computacao | valor=9914
linha=1514 | nome=Eduarda | acao=otimizou o algoritmo | valor=4493
linha=1515 | nome=Helena | acao=fez um experimento | valor=6168
linha=1516 | nome=Bruno | acao=escreveu o relatorio | valor=5383
linha=1517 | nome=Karen | acao=otimizou o algoritmo | valor=5452
linha=1518 | nome=Bruno | acao=fez um experimento | valor=8645
linha=1519 | nome=Paulo | acao=otimizou o algoritmo | valor=3927
linha=1520 | nome=Eduarda | acao=participou da aula | valor=7230
linha=1521 | nome=Karen | acao=participou da aula | valor=5733
linha=1522 | nome=Renata | acao=comparou as metricas | valor=8064
linha=1523 | nome=Bruno | acao=fez um experimento | valor=8123
linha=1524 | nome=Otavio | acao=participou da aula | valor=8319
linha=1525 | nome=Sofia | acao=escreveu o relatorio | valor=2627
linha=1526 | nome=Daniela | acao=estudou computacao | valor=5714
linha=1527 | nome=Carlos | acao=fez um experimento | valor=5095
linha=1528 | nome=Felipe | acao=participou da aula | valor=5227
linha=1529 | nome=Paulo | acao=escreveu o relatorio | valor=4242
linha=1530 | nome=Mariana | acao=escreveu o relatorio | valor=6596
linha=1531 | nome=Natalia | acao=participou da aula | valor=5288
linha=1532 | nome=Lucas | acao=participou da aula | valor=9580
linha=1533 | nome=Mariana | acao=escreveu o relatorio | valor=8817
linha=1534 | nome=Karen | acao=otimizou o algoritmo | valor=2023
linha=1535 | nome=Sofia | acao=analisou os resultados | valor=5191
linha=1536 | nome=Felipe | acao=fez um experimento | valor=3376
linha=1537 | nome=Ana | acao=fez um experimento | valor=5307
linha=1538 | nome=Joao | acao=estudou computacao | valor=7481
linha=1539 | nome=Gabriela | acao=estudou computacao | valor=1635
linha=1540 | nome=Joao | acao=fez um experimento | valor=6929
linha=1541 | nome=Felipe | acao=participou da aula | valor=2305
linha=1542 | nome=Helena | acao=estudou computacao | valor=7563
linha=1543 | nome=Natalia | acao=comparou as metricas | valor=5687
linha=1544 | nome=Ana | acao=executou o benchmark | valor=7836
linha=1545 | nome=Bruno | acao=analisou os resultados | valor=2549
linha=1546 | nome=Vitor | acao=otimizou o algoritmo | valor=8458
linha=1547 | nome=Karen | acao=executou o benchmark | valor=6938
linha=1548 | nome=Lucas | acao=otimizou o algoritmo | valor=2964
linha=1549 | nome=Natalia | acao=analisou os resultados | valor=6013
linha=1550 | nome=Joao | acao=executou o benchmark | valor=8269
linha=1551 | nome=Ana | acao=analisou os resultados | valor=5475
linha=1552 | nome=Renata | acao=estudou computacao | valor=2627
linha=1553 | nome=Renata | acao=estudou computacao | valor=5530
linha=1554 | nome=Bruno | acao=fez um experimento | valor=2407
linha=1555 | nome=Sofia | acao=otimizou o algoritmo | valor=9272
linha=1556 | nome=Daniela | acao=analisou os resultados | valor=1125
linha=1557 | nome=Otavio | acao=comparou as metricas | valor=6708
linha=1558 | nome=Lucas | acao=otimizou o algoritmo | valor=5455
linha=1559 | nome=Helena | acao=fez um experimento | valor=6899
linha=1560 | nome=Mariana | acao=estudou computacao | valor=1111
linha=1561 | nome=Paulo | acao=otimizou o algoritmo | valor=1978
linha=1562 | nome=Joao | acao=analisou os resultados | valor=2646
linha=1563 | nome=Mariana | acao=fez um experimento | valor=4100
linha=1564 | nome=Paulo | acao=fez um experimento | valor=6411
linha=1565 | nome=Ana | acao=estudou computacao | valor=9031
linha=1566 | nome=Lucas | acao=executou o benchmark | valor=1517
linha=1567 | nome=Gabriela | acao=estudou computacao | valor=4347
linha=1568 | nome=Joao | acao=estudou computacao | valor=1251
linha=1569 | nome=Felipe | acao=escreveu o relatorio | valor=3351
linha=1570 | nome=Lucas | acao=fez um experimento | valor=5072
linha=1571 | nome=Helena | acao=otimizou o algoritmo | valor=9012
linha=1572 | nome=Ana | acao=fez um experimento | valor=3272
linha=1573 | nome=Tiago | acao=otimizou o algoritmo | valor=9687
linha=1574 | nome=Felipe | acao=comparou as metricas | valor=9763
linha=1575 | nome=Renata | acao=escreveu o relatorio | valor=3350
linha=1576 | nome=Carlos | acao=participou da aula | valor=5438
linha=1577 | nome=Helena | acao=fez um experimento | valor=8979
linha=1578 | nome=Joao | acao=comparou as metricas | valor=8550
linha=1579 | nome=Karen | acao=executou o benchmark | valor=5270
linha=1580 | nome=Otavio | acao=executou o benchmark | valor=4853
linha=1581 | nome=Tiago | acao=escreveu o relatorio | valor=4409
linha=1582 | nome=Eduarda | acao=participou da aula | valor=7440
linha=1583 | nome=Natalia | acao=estudou computacao | valor=8212
linha=1584 | nome=Mariana | acao=analisou os resultados | valor=8958
linha=1585 | nome=Helena | acao=participou da aula | valor=4012
linha=1586 | nome=Igor | acao=executou o benchmark | valor=3053
linha=1587 | nome=Mariana | acao=fez um experimento | valor=9769
linha=1588 | nome=Gabriela | acao=participou da aula | valor=6501
linha=1589 | nome=Natalia | acao=fez um experimento | valor=4500
linha=1590 | nome=Carlos | acao=estudou computacao | valor=2614
linha=1591 | nome=Sofia | acao=participou da aula | valor=5673
linha=1592 | nome=Igor | acao=comparou as metricas | valor=4950
linha=1593 | nome=Joao | acao=participou da aula | valor=4083
linha=1594 | nome=Felipe | acao=executou o benchmark | valor=2303
linha=1595 | nome=Otavio | acao=executou o benchmark | valor=9497
linha=1596 | nome=Gabriela | acao=analisou os resultados | valor=4219
linha=1597 | nome=Otavio | acao=participou da aula | valor=4476
linha=1598 | nome=Daniela | acao=fez um experimento | valor=3874
linha=1599 | nome=Natalia | acao=fez um experimento | valor=1356
linha=1600 | nome=Mariana | acao=otimizou o algoritmo | valor=6276
linha=1601 | nome=Helena | acao=escreveu o relatorio | valor=2464
linha=1602 | nome=Helena | acao=executou o benchmark | valor=3962
linha=1603 | nome=Otavio | acao=otimizou o algoritmo | valor=5256
linha=1604 | nome=Eduarda | acao=estudou computacao | valor=5936
linha=1605 | nome=Paulo | acao=fez um experimento | valor=6029
linha=1606 | nome=Felipe | acao=participou da aula | valor=6938
linha=1607 | nome=Joao | acao=comparou as metricas | valor=6957
linha=1608 | nome=Mariana | acao=analisou os resultados | valor=8809
linha=1609 | nome=Otavio | acao=executou o benchmark | valor=6232
linha=1610 | nome=Daniela | acao=comparou as metricas | valor=4701
linha=1611 | nome=Otavio | acao=comparou as metricas | valor=6640
linha=1612 | nome=Ana | acao=fez um experimento | valor=2338
linha=1613 | nome=Paulo | acao=executou o benchmark | valor=7352
linha=1614 | nome=Daniela | acao=otimizou o algoritmo | valor=7078
linha=1615 | nome=Bruno | acao=otimizou o algoritmo | valor=6371
linha=1616 | nome=Igor | acao=executou o benchmark | valor=9693
linha=1617 | nome=Helena | acao=escreveu o relatorio | valor=9725
linha=1618 | nome=Bruno | acao=analisou os resultados | valor=8292
linha=1619 | nome=Gabriela | acao=otimizou o algoritmo | valor=2839
linha=1620 | nome=Otavio | acao=executou o benchmark | valor=8938
linha=1621 | nome=Lucas | acao=otimizou o algoritmo | valor=8889
linha=1622 | nome=Daniela | acao=escreveu o relatorio | valor=8506
linha=1623 | nome=Paulo | acao=fez um experimento | valor=3157
linha=1624 | nome=Eduarda | acao=fez um experimento | valor=2995
linha=1625 | nome=Vitor | acao=fez um experimento | valor=9754
linha=1626 | nome=Otavio | acao=otimizou o algoritmo | valor=3850
linha=1627 | nome=Joao | acao=fez um experimento | valor=2230
linha=1628 | nome=Renata | acao=executou o benchmark | valor=5021
linha=1629 | nome=Eduarda | acao=analisou os resultados | valor=5634
linha=1630 | nome=Joao | acao=fez um experimento | valor=8991
linha=1631 | nome=Renata | acao=fez um experimento | valor=5123
linha=1632 | nome=Felipe | acao=analisou os resultados | valor=9541
linha=1633 | nome=Mariana | acao=otimizou o algoritmo | valor=5179
linha=1634 | nome=Renata | acao=otimizou o algoritmo | valor=2622
linha=1635 | nome=Eduarda | acao=comparou as metricas | valor=4934
linha=1636 | nome=Gabriela | acao=participou da aula | valor=3814
linha=1637 | nome=Mariana | acao=participou da aula | valor=6392
linha=1638 | nome=Tiago | acao=fez um experimento | valor=5073
linha=1639 | nome=Bruno | acao=comparou as metricas | valor=8337
linha=1640 | nome=Tiago | acao=executou o benchmark | valor=5516
linha=1641 | nome=Lucas | acao=comparou as metricas | valor=7359
linha=1642 | nome=Eduarda | acao=fez um experimento | valor=4735
linha=1643 | nome=Renata | acao=executou o benchmark | valor=3901
linha=1644 | nome=Natalia | acao=escreveu o relatorio | valor=2825
linha=1645 | nome=Daniela | acao=comparou as metricas | valor=3875
linha=1646 | nome=Ana | acao=escreveu o relatorio | valor=7122
linha=1647 | nome=Karen | acao=executou o benchmark | valor=8398
linha=1648 | nome=Natalia | acao=participou da aula | valor=2137
linha=1649 | nome=Mariana | acao=otimizou o algoritmo | valor=9335
linha=1650 | nome=Karen | acao=executou o benchmark | valor=5166
linha=1651 | nome=Gabriela | acao=estudou computacao | valor=4026
linha=1652 | nome=Eduarda | acao=executou o benchmark | valor=2939
linha=1653 | nome=Bruno | acao=escreveu o relatorio | valor=6902
linha=1654 | nome=Tiago | acao=otimizou o algoritmo | valor=9227
linha=1655 | nome=Vitor | acao=escreveu o relatorio | valor=5713
linha=1656 | nome=Tiago | acao=estudou computacao | valor=1062
linha=1657 | nome=Tiago | acao=analisou os resultados | valor=3990
linha=1658 | nome=Carlos | acao=comparou as metricas | valor=6079
linha=1659 | nome=Ana | acao=fez um experimento | valor=4663
linha=1660 | nome=Karen | acao=fez um experimento | valor=2134
linha=1661 | nome=Sofia | acao=executou o benchmark | valor=8459
linha=1662 | nome=Helena | acao=escreveu o relatorio | valor=9091
linha=1663 | nome=Daniela | acao=escreveu o relatorio | valor=1150
linha=1664 | nome=Helena | acao=participou da aula | valor=9498
linha=1665 | nome=Sofia | acao=escreveu o relatorio | valor=5960
linha=1666 | nome=Mariana | acao=escreveu o relatorio | valor=3312
linha=1667 | nome=Lucas | acao=analisou os resultados | valor=3064
linha=1668 | nome=Felipe | acao=executou o benchmark | valor=8058
linha=1669 | nome=Karen | acao=estudou computacao | valor=4001
