linha=1 | nome=Vitor | acao=otimizou o algoritmo | valor=7002
linha=1313 | nome=Natalia | acao=executou o benchmark | valor=2882
linha=1314 | nome=Gabriela | acao=fez um experimento | valor=8289
linha=1315 | nome=Vitor | acao=executou o benchmark | valor=3726
linha=1316 | nome=Sofia | acao=analisou os resultados | valor=2231
linha=1317 | nome=Tiago | acao=participou da aula | valor=6209
linha=1318 | nome=Tiago | acao=otimizou o algoritmo | valor=9265
linha=1319 | nome=Karen | acao=executou o benchmark | valor=1009
linha=1320 | nome=Eduarda | acao=analisou os resultados | valor=3653
linha=1321 | nome=Karen | acao=fez um experimento | valor=8844
linha=1322 | nome=Helena | acao=fez um experimento | valor=8939
linha=1323 | nome=Vitor | acao=executou o benchmark | valor=8672
linha=1324 | nome=Sofia | acao=fez um experimento | valor=9456
linha=1325 | nome=Helena | acao=comparou as metricas | valor=8898
linha=1326 | nome=Ana | acao=executou o benchmark | valor=8924
linha=1327 | nome=Karen | acao=escreveu o relatorio | valor=4084
linha=1328 | nome=Felipe | acao=participou da aula | valor=1309
linha=1329 | nome=Carlos | acao=executou o benchmark | valor=2891
linha=1330 | nome=Otavio | acao=comparou as metricas | valor=3892
linha=1331 | nome=Joao | acao=analisou os resultados | valor=8276
linha=1332 | nome=Ana | acao=analisou os resultados | valor=4171
linha=1333 | nome=Natalia | acao=executou o benchmark | valor=4199
linha=1334 | nome=Helena | acao=comparou as metricas | valor=2773
linha=1335 | nome=Lucas | acao=participou da aula | valor=3891
linha=1336 | nome=Karen | acao=analisou os resultados | valor=5703
linha=1337 | nome=Otavio | acao=participou da aula | valor=2147
linha=1338 | nome=Vitor | acao=fez um experimento | valor=2614
linha=1339 | nome=Daniela | acao=fez um experimento | valor=3071
linha=1340 | nome=Vitor | acao=participou da aula | valor=9065
linha=1341 | nome=Joao | acao=escreveu o relatorio | valor=9377
linha=1342 | nome=Mariana | acao=estudou computacao | valor=7430
linha=1343 | nome=Renata | acao=participou da aula | valor=7256
linha=1344 | nome=Otavio | acao=estudou computacao | valor=4858
linha=1345 | nome=Gabriela | acao=estudou computacao | valor=3034
linha=1346 | nome=Natalia | acao=executou o benchmark | valor=9979
linha=1347 | nome=Eduarda | acao=otimizou o algoritmo | valor=1121
linha=1348 | nome=Sofia | acao=fez um experimento | valor=7232
linha=1349 | nome=Bruno | acao=escreveu o relatorio | valor=6538
linha=1350 | nome=Eduarda | acao=fez um experimento | valor=6528
linha=1351 | nome=Helena | acao=estudou computacao | valor=8749
linha=1352 | nome=Paulo | acao=analisou os resultados | valor=5297
linha=1353 | nome=Paulo | acao=otimizou o algoritmo | valor=5407
linha=1354 | nome=Otavio | acao=executou o benchmark | valor=8037
linha=1355 | nome=Paulo | acao=executou o benchmark | valor=3241
linha=1356 | nome=Sofia | acao=comparou as metricas | valor=9179
linha=1357 | nome=Karen | acao=estudou computacao | valor=1207
linha=1358 | nome=Sofia | acao=participou da aula | valor=2744
linha=1359 | nome=Otavio | acao=analisou os resultados | valor=2481
linha=1360 | nome=Carlos | acao=comparou as metricas | valor=3181
linha=1361 | nome=Joao | acao=escreveu o relatorio | valor=3446
linha=1362 | nome=Gabriela | acao=executou o benchmark | valor=6922
linha=1363 | nome=Eduarda | acao=escreveu o relatorio | valor=8058
linha=1364 | nome=Otavio | acao=participou da aula | valor=7655
linha=1365 | nome=Karen | acao=estudou computacao | valor=3409
linha=1366 | nome=Bruno | acao=estudou computacao | valor=1294
linha=1367 | nome=Daniela | acao=otimizou o algoritmo | valor=6131
linha=1368 | nome=Mariana | acao=estudou computacao | valor=9779
linha=1369 | nome=Joao | acao=fez um experimento | valor=3227
linha=1370 | nome=Eduarda | acao=otimizou o algoritmo | valor=5483
linha=1371 | nome=Daniela | acao=analisou os resultados | valor=4560
linha=1372 | nome=Tiago | acao=fez um experimento | valor=7990
linha=1373 | nome=Carlos | acao=participou da aula | valor=5662
linha=1374 | nome=Eduarda | acao=comparou as metricas | valor=8415
linha=1375 | nome=Bruno | acao=otimizou o algoritmo | valor=2637
linha=1376 | nome=Karen | acao=analisou os resultados | valor=4768
linha=1377 | nome=Mariana | acao=analisou os resultados | valor=7772
linha=1378 | nome=Felipe | acao=participou da aula | valor=3307
linha=1379 | nome=Tiago | acao=escreveu o relatorio | valor=1273
linha=1380 | nome=Helena | acao=estudou computacao | valor=9779
linha=1381 | nome=Lucas | acao=comparou as metricas | valor=6516
linha=1382 | nome=Igor | acao=executou o benchmark | valor=3363
linha=1383 | nome=Felipe | acao=fez um experimento | valor=8582
linha=1384 | nome=Renata | acao=comparou as metricas | valor=9573
linha=1385 | nome=Otavio | acao=executou o benchmark | valor=5195
linha=1386 | nome=Eduarda | acao=fez um experimento | valor=5079
linha=1387 | nome=Renata | acao=fez um experimento | valor=5141
linha=1388 | nome=Lucas | acao=escreveu o relatorio | valor=1107
linha=1389 | nome=Mariana | acao=participou da aula | valor=7470
linha=1390 | nome=Felipe | acao=fez um experimento | valor=5865
linha=1391 | nome=Renata | acao=analisou os resultados | valor=2400
linha=1392 | nome=Eduarda | acao=participou da aula | valor=6577
linha=1393 | nome=Helena | acao=analisou os resultados | valor=9210
linha=1394 | nome=Felipe | acao=otimizou o algoritmo | valor=9234
linha=1395 | nome=Daniela | acao=executou o benchmark | valor=9094
linha=1396 | nome=Daniela | acao=estudou computacao | valor=7312
linha=1397 | nome=Ana | acao=estudou computacao | valor=6332
linha=1398 | nome=Igor | acao=analisou os resultados | valor=4328
linha=1399 | nome=Mariana | acao=fez um experimento | valor=8184
linha=1400 | nome=Natalia | acao=comparou as metricas | valor=1052
linha=1401 | nome=Tiago | acao=escreveu o relatorio | valor=1987
linha=1402 | nome=Gabriela | acao=estudou computacao | valor=2680
linha=1403 | nome=Igor | acao=escreveu o relatorio | valor=8489
linha=1404 | nome=Gabriela | acao=analisou os resultados | valor=8769
linha=1405 | nome=Ana | acao=estudou computacao | valor=3042
linha=1406 | nome=Renata | acao=estudou computacao | valor=1627
linha=1407 | nome=Igor | acao=executou o benchmark | valor=6812
linha=1408 | nome=Carlos | acao=executou o benchmark | valor=3833
linha=1409 | nome=Natalia | acao=comparou as metricas | valor=7530
linha=1410 | nome=Felipe | acao=participou da aula | valor=5392
linha=1411 | nome=Carlos | acao=escreveu o relatorio | valor=6430
linha=1412 | nome=Felipe | acao=participou da aula | valor=5245
linha=1413 | nome=Paulo | acao=estudou computacao | valor=8893
linha=1414 | nome=Vitor | acao=otimizou o algoritmo | valor=7158
linha=1415 | nome=Ana | acao=estudou computacao | valor=1947
linha=1416 | nome=Carlos | acao=escreveu o relatorio | valor=8477
linha=1417 | nome=Eduarda | acao=estudou computacao | valor=2414
linha=1418 | nome=Vitor | acao=executou o benchmark | valor=7740
linha=1419 | nome=Renata | acao=comparou as metricas | valor=2533
linha=1420 | nome=Ana | acao=otimizou o algoritmo | valor=9260
linha=1421 | nome=Bruno | acao=executou o benchmark | valor=2140
linha=1422 | nome=Joao | acao=otimizou o algoritmo | valor=8431
linha=1423 | nome=Tiago | acao=participou da aula | valor=5855
linha=1424 | nome=Renata | acao=executou o benchmark | valor=1141
linha=1425 | nome=Joao | acao=escreveu o relatorio | valor=1671
linha=1426 | nome=Bruno | acao=estudou computacao | valor=7247
linha=1427 | nome=Joao | acao=comparou as metricas | valor=2096
linha=1428 | nome=Ana | acao=participou da aula | valor=4604
linha=1429 | nome=Karen | acao=executou o benchmark | valor=7561
linha=1430 | nome=Eduarda | acao=otimizou o algoritmo | valor=1078
linha=1431 | nome=Eduarda | acao=estudou computacao | valor=5915
linha=1432 | nome=Paulo | acao=otimizou o algoritmo | valor=8403
linha=1433 | nome=Karen | acao=estudou computacao | valor=1190
linha=1434 | nome=Paulo | acao=escreveu o relatorio | valor=2117
linha=1435 | nome=Karen | acao=otimizou o algoritmo | valor=5093
linha=1436 | nome=Paulo | acao=fez um experimento | valor=7458
linha=1437 | nome=Felipe | acao=participou da aula | valor=3480
linha=1438 | nome=Karen | acao=analisou os resultados | valor=9364
linha=1439 | nome=Bruno | acao=escreveu o relatorio | valor=2263
linha=1440 | nome=Helena | acao=estudou computacao | valor=3840
linha=1441 | nome=Eduarda | acao=analisou os resultados | valor=6761
linha=1442 | nome=Paulo | acao=comparou as metricas | valor=7862
linha=1443 | nome=Igor | acao=estudou computacao | valor=6762
linha=1444 | nome=Otavio | acao=comparou as metricas | valor=1612
linha=1445 | nome=Tiago | acao=estudou computacao | valor=9900
linha=1446 | nome=Karen | acao=analisou os resultados | valor=7207
linha=1447 | nome=Vitor | acao=comparou as metricas | valor=7825
linha=1448 | nome=Carlos | acao=otimizou o algoritmo | valor=2987
linha=1449 | nome=Eduarda | acao=estudou computacao | valor=5038
linha=1450 | nome=Tiago | acao=comparou as metricas | valor=3155
linha=1451 | nome=Helena | acao=otimizou o algoritmo | valor=3184
linha=1452 | nome=Sofia | acao=participou da aula | valor=8301
linha=1453 | nome=Gabriela | acao=comparou as metricas | valor=3278
linha=1454 | nome=Otavio | acao=otimizou o algoritmo | valor=2876
linha=1455 | nome=Eduarda | acao=otimizou o algoritmo | valor=2499
linha=1456 | nome=Paulo | acao=escreveu o relatorio | valor=3977
linha=1457 | nome=Joao | acao=otimizou o algoritmo | valor=3517
linha=1458 | nome=Helena | acao=participou da aula | valor=5518
linha=1459 | nome=Lucas | acao=executou o benchmark | valor=3410
linha=1460 | nome=Joao | acao=comparou as metricas | valor=4305
linha=1461 | nome=Mariana | acao=analisou os resultados | valor=9600
linha=1462 | nome=Otavio | acao=executou o benchmark | valor=2459
linha=1463 | nome=Helena | acao=estudou computacao | valor=1370
linha=1464 | nome=Gabriela | acao=comparou as metricas | valor=3682
linha=1465 | nome=Daniela | acao=otimizou o algoritmo | valor=1849
linha=1466 | nome=Bruno | acao=estudou computacao | valor=1366
linha=1467 | nome=Vitor | acao=executou o benchmark | valor=7045
linha=1468 | nome=Joao | acao=participou da aula | valor=2948
linha=1469 | nome=Renata | acao=comparou as metricas | valor=3947
linha=1470 | nome=Paulo | acao=fez um experimento | valor=2566
linha=1471 | nome=Bruno | acao=otimizou o algoritmo | valor=3306
linha=1472 | nome=Otavio | acao=executou o benchmark | valor=8658
linha=1473 | nome=Igor | acao=fez um experimento | valor=8925
linha=1474 | nome=Bruno | acao=escreveu o relatorio | valor=2113
linha=1475 | nome=Carlos | acao=participou da aula | valor=7480
linha=1476 | nome=Sofia | acao=estudou computacao | valor=5606
linha=1477 | nome=Natalia | acao=comparou as metricas | valor=4270
linha=1478 | nome=Renata | acao=participou da aula | valor=1873
linha=1479 | nome=Carlos | acao=analisou os resultados | valor=2204
linha=1480 | nome=Natalia | acao=otimizou o algoritmo | valor=2404
linha=1481 | nome=Gabriela | acao=comparou as metricas | valor=5120
linha=1482 | nome=Natalia | acao=executou o benchmark | valor=3679
linha=1483 | nome=Mariana | acao=comparou as metricas | valor=1163
linha=1484 | nome=Joao | acao=executou o benchmark | valor=3297
linha=1485 | nome=Igor | acao=participou da aula | valor=7080
linha=1486 | nome=Igor | acao=executou o benchmark | valor=8811
linha=1487 | nome=Daniela | acao=otimizou o algoritmo | valor=7210
linha=1488 | nome=Vitor | acao=executou o benchmark | valor=2480
linha=1489 | nome=Bruno | acao=estudou computacao | valor=8034
linha=1490 | nome=Bruno | acao=analisou os resultados | valor=9429
linha=1491 | nome=Eduarda | acao=otimizou o algoritmo | valor=6729
linha=1492 | nome=Otavio | acao=participou da aula | valor=6657
linha=1493 | nome=Igor | acao=comparou as metricas | valor=5539
linha=1494 | nome=Sofia | acao=estudou computacao | valor=8147
linha=1495 | nome=Daniela | acao=executou o benchmark | valor=9559
linha=1496 | nome=Gabriela | acao=analisou os resultados | valor=1686
linha=1497 | nome=Daniela | acao=escreveu o relatorio | valor=1206
linha=1498 | nome=Natalia | acao=fez um experimento | valor=6367
linha=1499 | nome=Bruno | acao=fez um experimento | valor=2015
linha=1500 | nome=Renata | acao=fez um experimento | valor=4723
linha=1501 | nome=Karen | acao=executou o benchmark | valor=5369
linha=1502 | nome=Otavio | acao=comparou as metricas | valor=1236
linha=1503 | nome=Eduarda | acao=executou o benchmark | valor=2689
linha=1504 | nome=Carlos | acao=participou da aula | valor=1681
linha=1505 | nome=Igor | acao=otimizou o algoritmo | valor=9952
linha=1506 | nome=Bruno | acao=estudou computacao | valor=1069
linha=1507 | nome=Carlos | acao=estudou computacao | valor=9500
linha=1508 | nome=Karen | acao=analisou os resultados | valor=3966
linha=1509 | nome=Renata | acao=comparou as metricas | valor=2479
linha=1510 | nome=Sofia | acao=estudou computacao | valor=5921
linha=1511 | nome=Joao | acao=executou o benchmark | valor=7880
linha=1512 | nome=Carlos | acao=participou da aula | valor=5124
linha=1513 | nome=Otavio | acao=fez um experimento | valor=8902
linha=1514 | nome=Mariana | acao=estudou computacao | valor=6015
linha=1515 | nome=Karen | acao=otimizou o algoritmo | valor=1757
linha=1516 | nome=Natalia | acao=executou o benchmark | valor=9764
linha=1517 | nome=Eduarda | acao=fez um experimento | valor=2798
linha=1518 | nome=Karen | acao=comparou as metricas | valor=6825
linha=1519 | nome=Daniela | acao=fez um experimento | valor=9829
linha=1520 | nome=Daniela | acao=participou da aula | valor=3334
linha=1521 | nome=Vitor | acao=executou o benchmark | valor=2156
linha=1522 | nome=Paulo | acao=fez um experimento | valor=5104
linha=1523 | nome=Bruno | acao=comparou as metricas | valor=7647
linha=1524 | nome=Daniela | acao=fez um experimento | valor=2559
linha=1525 | nome=Bruno | acao=escreveu o relatorio | valor=2076
linha=1526 | nome=Otavio | acao=fez um experimento | valor=9304
linha=1527 | nome=Eduarda | acao=fez um experimento | valor=1353
linha=1528 | nome=Renata | acao=fez um experimento | valor=9686
linha=1529 | nome=Igor | acao=escreveu o relatorio | valor=4116
linha=1530 | nome=Eduarda | acao=comparou as metricas | valor=4363
linha=1531 | nome=Igor | acao=otimizou o algoritmo | valor=8898
linha=1532 | nome=Lucas | acao=otimizou o algoritmo | valor=2948
linha=1533 | nome=Igor | acao=analisou os resultados | valor=7301
linha=1534 | nome=Gabriela | acao=comparou as metricas | valor=7300
linha=1535 | nome=Lucas | acao=executou o benchmark | valor=4650
linha=1536 | nome=Mariana | acao=estudou computacao | valor=1581
linha=1537 | nome=Bruno | acao=estudou computacao | valor=9118
linha=1538 | nome=Carlos | acao=estudou computacao | valor=5335
linha=1539 | nome=Ana | acao=estudou computacao | valor=6374
linha=1540 | nome=Vitor | acao=fez um experimento | valor=2442
linha=1541 | nome=Vitor | acao=estudou computacao | valor=8808
linha=1542 | nome=Natalia | acao=estudou computacao | valor=7128
linha=1543 | nome=Tiago | acao=escreveu o relatorio | valor=5910
linha=1544 | nome=Mariana | acao=comparou as metricas | valor=5662
linha=1545 | nome=Helena | acao=executou o benchmark | valor=5816
linha=1546 | nome=Tiago | acao=otimizou o algoritmo | valor=4146
linha=1547 | nome=Natalia | acao=analisou os resultados | valor=8758
linha=1548 | nome=Carlos | acao=fez um experimento | valor=3499
linha=1549 | nome=Daniela | acao=analisou os resultados | valor=7090
linha=1550 | nome=Lucas | acao=fez um experimento | valor=5364
linha=1551 | nome=Otavio | acao=participou da aula | valor=6863
linha=1552 | nome=Karen | acao=otimizou o algoritmo | valor=1576
linha=1553 | nome=Gabriela | acao=comparou as metricas | valor=6270
linha=1554 | nome=Vitor | acao=fez um experimento | valor=9881
linha=1555 | nome=Paulo | acao=otimizou o algoritmo | valor=5248
linha=1556 | nome=Felipe | acao=fez um experimento | valor=9466
linha=1557 | nome=Lucas | acao=otimizou o algoritmo | valor=1662
linha=1558 | nome=Bruno | acao=comparou as metricas | valor=7711
linha=1559 | nome=Renata | acao=estudou computacao | valor=7369
linha=1560 | nome=Helena | acao=fez um experimento | valor=2235
linha=1561 | nome=Igor | acao=otimizou o algoritmo | valor=7149
linha=1562 | nome=Carlos | acao=executou o benchmark | valor=4192
linha=1563 | nome=Joao | acao=participou da aula | valor=9774
linha=1564 | nome=Helena | acao=executou o benchmark | valor=6825
